time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
233.001,1000,1001,157,259,328,733,2465
234.001,1001,1000,154,233,307,1794,5777
235.001,1000,1002,148,214,272,433,1542
236.000,1001,1001,137,204,264,395,641
237.001,1001,1001,145,206,265,572,3563
238.001,1001,1000,139,187,236,361,2189
239.000,1000,1001,135,174,206,289,1732
240.000,1001,1001,142,193,235,379,1858
241.001,1000,1000,145,196,233,318,462
242.001,1000,1000,144,191,232,330,526
243.000,1002,1001,136,188,236,307,820
244.000,1000,1001,151,198,244,620,2008
245.001,1001,1000,144,191,234,356,2519
246.000,1000,1001,126,185,219,335,907
247.000,1002,1001,135,188,225,318,678
248.000,1000,1001,142,185,221,321,471
249.000,1001,1000,141,189,230,329,663
250.000,1001,1001,138,190,222,325,1257
251.000,1001,1001,147,192,221,315,546
252.000,1000,1001,141,186,212,300,792
253.001,1001,1000,144,189,217,296,384
254.000,1000,1001,142,196,227,358,2476
255.000,1001,1000,142,185,211,313,457
256.001,1000,1000,139,191,223,411,1747
257.000,1001,1001,137,180,220,403,1042
258.000,999,1000,138,179,204,288,418
259.000,1001,1001,135,181,215,321,897
260.000,1001,1000,139,192,224,300,560
261.000,1000,1001,141,182,209,292,428
262.000,1002,1001,135,182,228,385,3788
263.000,1000,1000,143,189,215,307,475
264.000,1001,1001,130,188,215,310,1374
265.001,1000,1001,144,181,207,361,2732
266.000,1001,1001,143,186,209,293,1300
267.001,1000,1000,143,195,232,315,422
268.001,1001,1001,144,188,230,361,1722
269.001,1001,1000,140,179,210,312,1378
270.001,999,1000,145,204,244,351,491
271.000,1001,1001,126,182,225,309,424
272.001,1001,1001,132,194,244,385,810
273.001,1001,1001,140,191,226,376,1826
274.000,1001,1000,140,177,223,343,942
275.001,1000,1000,136,179,216,333,538
276.000,1001,1001,146,193,238,364,925
277.001,1000,1000,135,192,223,326,1197
278.001,1000,1001,140,197,238,482,3424
279.001,1001,1000,145,193,227,336,1261
280.001,1000,1000,143,196,232,340,614
281.001,1001,1001,139,192,226,308,2020
282.000,1000,1001,142,189,222,345,652
283.001,1001,1000,139,184,217,294,1084
284.001,1000,1001,140,192,222,331,539
285.000,1001,1000,128,185,215,314,946
286.000,1000,1000,143,196,233,348,712
287.000,1000,1000,144,191,218,310,420
288.000,1001,1001,144,195,255,458,1481
289.001,1000,1001,142,197,242,355,987
290.001,1001,1001,139,195,236,1242,1967
291.000,1001,1000,144,188,221,305,676
292.001,1000,1000,144,192,232,327,499
293.000,1001,1001,140,196,231,314,608
294.001,1000,1000,141,192,240,461,943
295.001,1001,1001,137,189,221,320,517
296.000,1001,1001,137,176,207,315,1189
297.001,1000,1001,136,177,204,275,356
298.000,1001,1000,136,176,203,305,529
299.000,1001,1001,138,185,222,305,885
300.000,1000,1000,141,179,231,321,541
301.000,1000,1000,141,190,235,335,1542
302.001,1000,1001,148,202,247,407,2007
303.001,1001,1001,146,196,236,322,593
304.000,1001,1000,147,196,236,328,466
305.001,1000,1000,134,189,226,356,1698
306.001,1001,1001,145,189,226,350,782
307.000,1001,1001,143,184,217,303,748
308.000,999,1000,147,188,231,407,1823
309.000,1002,1001,144,197,240,346,1197
310.001,1000,1001,149,198,251,346,1124
311.000,1000,1000,146,197,239,382,1130
312.000,1002,1001,146,207,259,373,726
313.000,1001,1001,133,200,245,343,485
314.000,999,1000,148,191,243,381,1112
315.000,1000,1000,145,196,234,342,609
316.000,1002,1001,142,190,226,333,2881
317.000,1001,997,147,203,246,359,627
318.001,1000,1004,131,191,237,345,1099
319.001,1001,1001,147,188,226,324,2337
320.001,1001,1001,142,186,212,313,505
321.001,1000,1000,146,199,240,352,604
322.000,1001,1000,149,217,267,457,1371
323.001,1000,1001,152,200,249,348,529
324.001,1001,1001,143,189,221,340,1175
325.001,1001,1000,143,189,227,323,516
326.001,1000,1001,150,201,250,365,1644
327.001,1001,1000,130,196,246,357,1454
328.001,1001,1001,137,189,226,326,649
329.001,1000,1001,145,198,258,403,1226
330.000,1001,1001,145,201,248,366,891
331.001,1000,1000,139,187,229,343,885
332.001,1000,1000,148,196,241,362,1994
333.000,1001,1000,141,184,218,305,443
334.001,1000,1000,149,195,238,363,2005
335.000,1001,1001,140,186,226,369,654
336.000,1000,1001,141,181,215,332,1095
337.000,1000,1000,138,187,226,318,782
338.001,1000,1000,147,193,230,324,635
339.000,1001,1000,124,192,228,365,2234
340.001,1000,1001,141,198,272,1284,2851
341.001,1000,998,140,182,223,319,897
342.000,1001,1003,139,196,253,1291,6948
343.000,1001,1000,145,194,236,662,1175
344.000,1000,1000,137,190,229,320,1786
345.000,1001,1002,142,194,242,367,996
346.001,999,1000,147,204,253,393,1229
347.000,1002,1001,145,196,239,359,681
348.000,1001,1000,141,197,239,407,3268
349.001,1000,1001,143,193,240,399,2469
350.002,997,997,143,199,281,5518,6392
351.001,1004,1004,151,201,247,362,705
352.000,1001,1000,153,202,239,328,567
353.001,1000,1001,131,200,244,514,2322
354.000,1001,1001,154,200,245,366,705
355.000,1000,999,135,198,239,344,518
356.001,1000,1001,152,207,247,346,551
357.000,1001,1000,149,201,247,341,616
358.000,1000,1001,151,200,239,347,1272
359.000,1001,1000,151,202,237,363,1373
360.000,1001,1000,148,192,232,348,914
361.000,1000,1001,149,207,251,411,2634
362.001,1000,1001,151,192,230,332,417
363.000,1001,1001,150,200,232,359,1018
364.000,1001,1001,152,193,230,355,766
365.000,1000,999,154,202,241,360,667
366.000,1001,1001,142,194,239,330,585
367.000,1000,1001,149,203,240,356,710
368.000,1000,999,149,192,231,353,577
369.001,1000,1000,153,202,238,440,2619
370.001,1000,1001,145,192,236,336,596
371.000,1001,1001,149,198,236,333,449
372.000,1000,1000,144,194,226,346,659
373.000,999,999,150,203,247,387,3169
374.000,1002,1002,147,200,239,337,438
375.000,1001,1001,156,198,235,365,1504
376.000,1001,1000,145,194,223,311,425
377.000,1000,1001,152,201,237,335,575
378.000,1001,1001,154,201,242,349,1091
379.000,1000,999,152,204,258,1215,2085
380.000,1001,1002,143,188,223,338,572
381.001,1000,1000,153,202,246,362,961
382.000,1001,1001,150,188,218,308,1147
383.000,1000,1000,150,209,242,379,1051
384.000,1001,1001,147,197,236,328,470
385.000,1001,1001,153,201,238,352,1094
386.000,1000,1000,140,197,247,340,668
387.001,1000,999,140,200,239,396,2172
388.001,1000,1001,142,195,235,454,2495
389.000,1001,1001,152,200,242,333,1076
390.001,1000,1000,141,201,238,362,2142
391.001,1000,999,150,200,239,363,848
392.000,1001,1002,131,200,232,354,939
393.001,1000,1000,144,194,233,463,2035
394.000,1001,1000,148,200,237,416,1354
395.001,1000,1001,139,199,235,339,548
396.000,1001,1001,142,196,234,327,531
397.000,1001,1001,147,201,248,442,1280
398.000,1000,1000,147,198,229,365,1231
399.000,1001,1001,150,198,239,436,2038
400.000,1001,1001,151,203,255,474,3035
401.000,1000,1000,148,200,241,359,610
402.000,1001,1001,138,196,245,430,1431
403.001,1000,1000,147,193,220,298,358
404.000,1001,1001,148,204,243,352,1946
405.000,1000,1000,152,203,254,380,650
406.001,1000,1000,150,207,252,466,1228
407.001,999,999,149,192,231,342,916
408.001,1001,1001,153,200,245,410,2078
409.000,1001,1001,156,202,250,426,1451
410.001,1000,1000,153,202,262,1047,7699
411.000,1001,1001,151,208,249,449,3708
412.000,1000,1000,154,201,242,336,690
413.000,1000,1000,141,203,256,510,1566
414.000,1001,1001,155,203,248,363,1375
415.000,1000,1000,149,198,233,315,476
416.000,1001,1001,142,202,247,399,1784
417.000,1001,1001,154,202,241,340,811
418.000,1000,1000,151,206,250,364,1088
419.000,1001,1001,148,190,226,322,485
420.000,1001,1001,148,197,252,464,1403
421.000,1000,1000,145,192,245,448,1539
422.000,1000,1000,137,192,231,351,821
423.000,1001,1001,138,182,220,397,1350
424.000,1001,1001,140,184,225,324,568
425.000,1000,1000,128,190,226,343,927
426.000,1001,1001,142,201,262,1550,4366
427.001,1000,1000,134,184,218,322,996
428.001,1001,1001,145,195,242,340,810
429.000,1001,1001,133,191,234,396,1571
430.000,1001,1001,144,195,243,346,781
431.000,1001,1001,148,193,227,346,1035
432.000,1000,1000,146,199,239,372,1365
433.000,1001,1001,140,185,224,500,1599
434.000,1000,1000,137,197,242,818,2281
435.000,1000,1001,145,194,227,322,664
436.001,1001,1000,144,199,244,665,2588
437.001,1001,1001,142,193,227,331,563
438.000,1001,1001,138,202,245,362,682
439.001,1000,1000,141,193,233,650,6288
440.000,1001,1001,125,190,232,350,1465
441.000,1000,1000,141,189,239,667,1613
442.001,1000,1000,140,188,216,309,1023
443.000,1001,1001,142,189,218,331,974
444.000,1000,1000,132,188,227,1058,2061
445.001,1000,1000,138,194,230,333,541
446.000,1001,1001,146,195,241,413,1860
447.001,1000,1000,147,199,240,352,868
448.000,1001,1001,140,190,234,494,1089
449.000,1001,1001,138,189,245,427,1472
450.001,1000,1000,134,195,229,343,1074
451.001,1001,1001,146,200,234,324,590
452.001,1001,1001,134,186,219,312,500
453.001,1000,1000,142,184,225,357,999
454.000,1001,1000,138,189,231,335,770
455.000,1001,1002,145,195,232,347,804
456.001,1001,1000,144,195,240,356,651
457.001,1000,1001,142,185,216,342,1783
458.001,1001,1001,138,186,211,303,492
459.001,1000,1000,140,187,220,342,2020
460.000,1001,1001,136,189,240,913,3451
461.000,1000,1000,143,195,230,324,468
462.000,1001,1001,141,191,240,412,2137
463.000,1000,1000,143,185,213,301,762
464.001,1000,1000,142,179,214,372,1090
465.001,1000,999,137,188,230,344,1383
466.001,1000,1001,142,178,211,292,471
467.000,1001,1001,141,180,213,309,471
468.001,1000,1000,139,186,217,380,3122
469.000,1001,1001,144,195,224,318,454
470.000,1001,1001,137,185,219,330,649
471.001,1000,1000,142,195,244,345,1768
472.001,1001,1001,145,187,223,380,1232
473.000,1000,994,128,179,216,342,1670
474.000,1001,1006,133,181,203,304,540
475.000,1000,1000,146,185,222,323,654
476.000,1001,1001,140,195,236,372,1312
477.000,1000,1000,146,188,217,313,668
478.000,1001,1001,140,206,265,1566,2540
479.000,1000,1000,133,187,219,305,462
480.000,1000,1000,149,200,257,708,1376
481.000,1000,1000,138,189,255,345,497
482.000,1000,1000,140,187,222,329,575
483.000,1001,1001,129,179,204,298,1016
484.001,1001,1001,150,204,251,432,1452
485.001,1001,998,150,196,229,387,883
486.001,1000,1002,144,197,248,392,1825
487.001,1001,1001,148,191,224,336,855
488.000,1001,1001,136,188,212,314,434
489.000,1001,1001,136,187,223,342,1170
490.001,1001,1000,139,204,249,481,1700
491.000,1000,1001,144,189,222,309,390
492.000,1000,1000,150,200,239,332,519
493.000,1001,1001,138,198,253,380,1080
494.000,1001,1001,151,200,234,330,552
495.000,1000,1000,143,188,221,314,841
496.000,1001,1001,144,198,239,378,1087
497.000,1001,1001,133,186,215,378,1105
498.000,1001,1001,143,193,232,466,1423
499.000,1001,1001,147,190,227,348,1296
500.001,1000,1000,146,199,252,357,2071
501.000,1001,1001,144,198,244,392,1158
502.000,1001,1001,143,208,262,478,2186
503.000,1001,1001,149,198,244,881,2092
504.001,1000,1000,139,205,266,1158,2692
505.000,1001,1001,138,185,219,324,1282
506.001,1000,1000,140,205,263,742,2563
507.000,1001,1001,141,194,236,398,2680
508.001,1000,1000,144,202,262,434,1983
509.001,1001,1001,137,187,227,336,854
510.000,1001,1000,144,200,237,343,725
511.001,1000,1001,144,202,249,334,484
512.001,1000,1000,147,199,254,428,890
513.000,1001,1001,144,195,243,2937,6740
514.000,1001,1001,138,193,227,337,1429
515.000,1000,1000,147,192,243,404,1746
516.001,1000,1000,138,184,215,299,473
517.001,1001,1000,144,189,222,325,1200
518.000,1000,1001,136,175,203,300,536
519.000,1001,1001,140,190,227,324,484
520.001,1000,1000,141,190,226,359,2466
521.000,1001,1001,147,192,250,1150,2295
522.000,1000,998,137,178,207,304,1395
523.000,1001,1003,143,187,241,523,3438
524.000,1000,1000,145,193,231,417,898
525.000,1001,1001,141,186,227,386,2326
526.000,1000,1000,132,186,232,398,3857
527.000,1001,1001,141,188,222,328,435
528.000,1001,1001,142,189,220,333,714
529.001,1000,1000,143,182,204,311,944
530.000,1001,1001,131,189,245,525,1781
531.000,1000,1000,131,195,235,381,1449
532.000,1000,1000,144,187,227,348,739
533.000,1001,1001,142,192,224,322,417
534.000,1001,1001,137,182,212,339,1395
535.000,1000,1000,141,183,212,379,1537
536.000,1001,1001,143,185,214,323,712
537.000,1000,1000,139,187,223,339,2641
538.000,1001,1001,144,190,243,505,2352
539.000,1000,1000,145,191,247,759,2554
540.001,1000,1000,127,183,220,376,5840
541.000,1001,1001,145,197,245,387,924
542.000,1000,996,145,187,222,334,1192
543.000,1001,1005,142,189,213,316,557
544.000,1001,1001,137,187,229,315,436
545.001,1000,1000,144,179,202,300,654
546.000,1001,1001,147,190,240,371,1068
547.000,1001,1001,138,196,233,365,888
548.000,1000,1000,120,193,223,342,628
549.001,1000,1000,149,197,244,334,553
550.001,1001,1001,147,203,246,491,1420
551.000,1001,1001,147,195,234,345,835
552.000,1000,1000,141,195,231,351,692
553.000,1001,1001,153,196,226,323,382
554.000,1000,1000,142,186,220,304,566
555.001,1000,1000,144,183,225,321,532
556.000,1001,1001,125,198,244,345,706
557.000,1000,1000,141,198,235,379,1063
558.000,1001,1001,143,193,231,335,617
559.000,1000,1000,143,186,219,332,898
560.000,1001,1001,144,186,218,311,720
561.001,1000,1000,140,193,228,347,622
562.000,1001,1001,151,198,232,344,833
563.000,1000,1000,148,197,256,3050,6786
564.000,1001,1001,146,192,239,398,1093
565.000,1000,1000,143,182,213,316,621
566.001,1000,1000,143,195,235,398,1583
567.001,1000,1000,139,193,243,338,894
568.001,1001,1001,136,195,234,359,1148
569.000,1001,1001,140,181,210,304,692
570.000,1001,1001,141,185,216,365,1016
571.013,980,980,141,176,199,305,587
572.000,1021,1021,137,188,226,641,3621
573.000,1001,1001,140,184,219,328,524
574.001,1000,997,139,186,236,589,1267
575.000,1001,1004,140,185,221,319,816
576.000,1000,1000,140,186,226,735,2767
577.000,1000,1000,144,175,205,312,1298
578.001,1001,1001,139,173,192,279,569
579.000,1000,1000,140,185,209,307,829
580.001,1000,1000,139,182,213,326,720
581.000,1001,1001,145,183,218,385,2351
582.000,1001,1001,144,190,212,321,1626
583.001,1000,1000,149,192,228,336,2037
584.000,1001,1001,150,198,239,343,555
585.000,1000,1000,141,193,231,401,1304
586.001,1000,1000,144,192,223,332,758
587.000,1001,1001,135,193,259,565,1939
588.001,1000,1000,145,194,234,333,505
589.001,1001,1000,144,190,226,325,2225
590.000,1000,1001,142,191,240,339,932
591.000,1000,1000,148,196,239,497,3417
592.000,1001,1001,132,174,199,301,764
593.001,1000,1000,146,189,222,371,1947
594.000,1001,1001,148,188,235,1095,1551
595.000,1001,1001,139,182,222,337,575
596.001,1000,1000,144,195,237,346,1620
597.001,1001,1001,145,199,245,334,975
598.001,1001,1001,146,197,241,454,2321
599.000,1001,1001,147,200,276,371,1783
600.000,1001,1000,137,244,291,451,802
601.000,1001,1002,143,262,328,530,948
602.000,1000,1000,149,256,324,529,1303
603.001,1000,1000,144,261,322,579,1197
604.000,1001,1001,139,225,276,421,837
605.000,1000,1000,145,250,311,464,799
606.000,1001,1001,139,230,299,561,968
607.000,1001,1001,142,241,297,457,779
608.000,1000,1000,130,270,351,641,1359
609.000,1000,1000,139,257,309,450,870
610.000,1001,1001,147,252,314,595,1489
611.000,1001,1001,147,252,312,568,979
612.001,1001,1001,147,255,319,531,855
613.000,1000,1000,141,245,294,421,809
614.000,1000,1000,148,260,307,474,734
615.000,1001,1001,146,247,316,470,918
616.001,1000,1000,140,268,329,549,1005
617.000,1001,1001,142,246,300,577,1240
618.000,1001,1001,150,264,351,566,1036
619.000,1000,1000,145,267,352,751,3065
620.000,1001,1001,141,275,346,659,3514
621.001,1001,999,137,226,279,407,796
622.001,1001,1002,142,252,300,557,1619
623.000,1000,1001,145,231,286,366,622
624.000,1000,1000,144,250,305,466,860
625.000,1000,1000,148,257,311,467,746
626.001,1001,1001,143,244,307,555,950
627.000,1001,1001,139,254,313,532,949
628.000,1000,1000,136,234,283,405,702
629.000,1001,1001,147,250,314,643,1410
630.000,1000,1000,146,263,321,525,1593
631.001,1001,1000,148,239,302,474,757
632.000,1000,1001,137,249,304,474,693
633.000,1000,1000,145,253,308,449,930
634.000,1000,1000,128,249,297,461,778
635.000,1001,1001,145,235,288,412,667
636.000,1000,1000,148,250,312,478,882
637.000,1001,1001,133,220,278,416,771
638.000,1000,1000,141,216,278,422,673
639.000,1000,1000,140,225,277,389,778
640.000,1001,1001,138,206,268,318,432
641.001,1000,1000,123,234,286,440,780
642.001,1000,1000,136,235,286,368,611
643.000,1001,1001,132,211,268,322,511
644.001,1001,1000,148,241,294,434,672
645.000,1000,1001,138,240,308,470,783
646.000,1001,1001,138,236,299,460,962
647.000,1000,1000,139,225,274,391,693
648.000,1001,1001,146,235,292,418,772
649.000,1001,1001,137,210,266,324,536
650.000,1000,1000,134,209,264,316,435
651.000,1001,1001,138,216,276,412,632
652.000,1001,1001,139,208,270,329,496
653.000,1001,1000,139,240,297,448,874
654.000,1000,1001,144,240,293,521,1173
655.001,1000,1000,146,249,308,526,992
656.000,1001,1001,138,247,320,630,1818
657.001,1001,1000,141,233,284,368,607
658.000,1000,1001,138,246,305,539,1007
659.001,1000,1000,144,235,283,367,556
660.000,1001,1001,146,234,284,362,536
661.001,1001,1000,145,241,293,419,633
662.000,1000,1001,137,241,304,447,756
663.000,1001,1001,141,240,286,385,816
664.001,1001,1000,133,228,285,386,646
665.000,1000,1000,140,253,303,509,1007
666.000,1001,1002,142,242,311,555,1372
667.000,1001,1001,136,231,309,498,941
668.000,1000,1000,139,227,282,405,640
669.000,1001,1001,140,212,278,390,679
670.000,1001,1000,143,247,312,478,810
671.001,1000,1001,140,227,302,443,784
672.001,1001,1000,145,229,289,449,862
673.001,1001,1001,140,233,295,472,853
674.000,1000,1001,143,264,341,532,1000
675.000,1002,1001,140,217,278,369,776
676.000,1000,1000,141,216,271,339,496
677.001,1000,1000,141,240,303,545,1152
678.000,1000,1001,146,240,293,429,757
679.000,1001,1001,142,238,290,429,1353
680.000,1001,1000,139,245,296,467,998
681.000,999,1000,144,255,309,495,1067
682.001,1000,1000,134,254,316,592,1508
