id: test-141813-329, starting consumer #0
id: test-141813-329, starting consumer #0, channel #0
id: test-141813-329, starting producer #0
id: test-141813-329, starting producer #0, channel #0
time               sent     received       consumer latency
1.002s       4382 msg/s   1621 msg/s 20469/97244/118222/148096/170354 µs
3081.000s    5000 msg/s   5001 msg/s 120/310/483/1038/4428 µs
3082.000s    5005 msg/s   5006 msg/s 105/278/381/644/863 µs
3083.000s    4987 msg/s   4989 msg/s 108/314/539/3538/20006 µs
3084.000s    5018 msg/s   5014 msg/s 120/289/476/933/3079 µs
3085.000s    5000 msg/s   4999 msg/s 114/343/659/43230/73819 µs
3086.000s    5005 msg/s   5008 msg/s 122/344/578/16945/50525 µs
3087.000s    5000 msg/s   4999 msg/s 116/320/436/988/5032 µs
3088.000s    5005 msg/s   5007 msg/s 107/281/391/1816/12398 µs
3089.000s    4991 msg/s   4992 msg/s 118/301/683/19237/47408 µs
3090.000s    4899 msg/s   4899 msg/s 113/294/422/919/1522 µs
3091.000s    5120 msg/s   5117 msg/s 114/315/533/1661/7615 µs
3092.000s    5004 msg/s   4541 msg/s 112/280/416/950/89407 µs
3093.000s    5005 msg/s   5468 msg/s 111/301/2696/40282/78612 µs
3094.000s    5001 msg/s   5000 msg/s 111/269/337/648/1227 µs
3095.000s    5005 msg/s   5005 msg/s 117/292/396/805/6844 µs
3096.000s    5000 msg/s   4997 msg/s 116/312/477/22801/44670 µs
3097.000s    5000 msg/s   5002 msg/s 119/279/362/1000/7974 µs
3098.000s    5005 msg/s   4872 msg/s 115/286/389/2618/19374 µs
3099.000s    5005 msg/s   5138 msg/s 105/298/472/9903/24521 µs
3100.000s    5005 msg/s   5005 msg/s 108/303/475/13132/20479 µs
3101.000s    5000 msg/s   5000 msg/s 109/286/456/6411/24002 µs
3102.000s    5005 msg/s   5005 msg/s 117/287/428/937/15857 µs
3103.000s    5000 msg/s   5001 msg/s 106/281/417/864/5042 µs
3104.000s    4994 msg/s   4993 msg/s 113/321/583/15557/29651 µs
3105.000s    5011 msg/s   5009 msg/s 116/337/684/39902/60907 µs
3106.000s    5005 msg/s   5008 msg/s 114/307/500/946/16201 µs
3107.000s    5005 msg/s   5002 msg/s 115/296/472/7511/24821 µs
3108.000s    5000 msg/s   5004 msg/s 118/311/592/51144/80522 µs
3109.000s    5005 msg/s   5004 msg/s 111/324/814/57674/61366 µs
3110.000s    5000 msg/s   5000 msg/s 108/312/492/956/2015 µs
3111.000s    5005 msg/s   5003 msg/s 118/326/555/16033/38424 µs
3112.000s    4988 msg/s   4992 msg/s 110/291/478/1027/16716 µs
3113.000s    5012 msg/s   5010 msg/s 119/337/754/20456/24669 µs
3114.000s    5000 msg/s   5000 msg/s 113/346/622/1655/6770 µs
3115.000s    5005 msg/s   5003 msg/s 119/321/553/1245/2656 µs
3116.000s    5005 msg/s   5007 msg/s 118/357/630/40856/76115 µs
3117.000s    5005 msg/s   5006 msg/s 112/272/447/4181/19272 µs
3118.000s    5001 msg/s   4882 msg/s 110/294/515/1570/11730 µs
3119.000s    4999 msg/s   5116 msg/s 134/393/761/30183/40637 µs
3120.000s    5005 msg/s   5006 msg/s 120/306/468/1077/13049 µs
3121.000s    5001 msg/s   5003 msg/s 104/302/554/14014/24353 µs
3122.000s    5005 msg/s   5001 msg/s 117/313/552/8652/28988 µs
3123.000s    5004 msg/s   5007 msg/s 108/292/468/857/1249 µs
3124.000s    5001 msg/s   4997 msg/s 109/321/606/1917/6255 µs
3125.000s    5004 msg/s   5006 msg/s 112/287/449/873/2197 µs
3126.000s    5001 msg/s   4999 msg/s 113/259/356/706/3735 µs
3127.000s    5000 msg/s   5003 msg/s 116/299/507/19013/39744 µs
3128.000s    5005 msg/s   5005 msg/s 108/292/463/4833/15636 µs
3129.000s    5000 msg/s   4995 msg/s 115/310/497/1148/6233 µs
3130.000s    5005 msg/s   5010 msg/s 115/303/477/896/7801 µs
3131.000s    4999 msg/s   5000 msg/s 114/277/480/1886/15023 µs
3132.000s    5001 msg/s   5000 msg/s 108/265/428/6285/12185 µs
3133.000s    5005 msg/s   5005 msg/s 117/275/441/2342/11412 µs
3134.000s    5005 msg/s   5005 msg/s 108/267/420/784/2861 µs
3135.000s    5000 msg/s   5001 msg/s 120/275/432/1141/20683 µs
3136.000s    5001 msg/s   4999 msg/s 107/278/446/2886/14691 µs
3137.000s    5004 msg/s   5005 msg/s 116/280/450/1295/7499 µs
3138.000s    5001 msg/s   5000 msg/s 104/269/428/1145/16334 µs
3139.000s    5004 msg/s   5000 msg/s 118/302/492/1216/8263 µs
3140.000s    5000 msg/s   5005 msg/s 124/289/456/1079/2576 µs
3141.000s    5005 msg/s   5005 msg/s 113/288/452/15151/48155 µs
3142.000s    5005 msg/s   5005 msg/s 101/262/409/785/13521 µs
3143.000s    5001 msg/s   4999 msg/s 113/278/429/890/8862 µs
3144.000s    5005 msg/s   5007 msg/s 104/263/422/839/5712 µs
3145.000s    5000 msg/s   5000 msg/s 116/287/443/817/1303 µs
3146.000s    5005 msg/s   5004 msg/s 111/307/483/3045/16080 µs
3147.000s    5001 msg/s   5001 msg/s 114/312/500/3917/6044 µs
3148.000s    5004 msg/s   5005 msg/s 112/255/377/667/1021 µs
3149.000s    5005 msg/s   4985 msg/s 118/268/417/1754/26721 µs
3150.000s    5000 msg/s   5019 msg/s 114/269/426/4710/31982 µs
3151.000s    5005 msg/s   5003 msg/s 123/299/496/1574/8482 µs
3152.000s    5000 msg/s   5002 msg/s 119/351/600/1202/4050 µs
3153.000s    5005 msg/s   5004 msg/s 121/280/437/3961/7252 µs
3154.000s    5000 msg/s   5000 msg/s 106/265/419/1862/11333 µs
3155.000s    5000 msg/s   5000 msg/s 116/264/412/730/1522 µs
3156.000s    5005 msg/s   5006 msg/s 115/282/444/728/1033 µs
3157.000s    5000 msg/s   5000 msg/s 121/297/453/1028/7071 µs
3158.000s    5000 msg/s   4999 msg/s 109/253/384/638/1209 µs
3159.000s    5005 msg/s   5006 msg/s 113/275/432/6319/26480 µs
3160.000s    5005 msg/s   5005 msg/s 113/269/417/2148/19563 µs
3161.000s    5000 msg/s   5000 msg/s 113/271/421/680/1254 µs
3162.000s    5000 msg/s   5000 msg/s 116/273/403/753/1330 µs
3163.000s    5001 msg/s   5000 msg/s 108/265/415/733/1122 µs
3164.000s    5004 msg/s   5005 msg/s 124/282/462/1337/18407 µs
3165.000s    5005 msg/s   4984 msg/s 114/324/1031/23979/31940 µs
3166.000s    5005 msg/s   5025 msg/s 111/271/427/4285/15139 µs
3167.000s    5001 msg/s   5000 msg/s 116/277/431/776/2972 µs
3168.000s    5004 msg/s   5005 msg/s 114/252/359/789/7834 µs
3169.000s    5000 msg/s   5000 msg/s 118/259/412/6158/35922 µs
3170.000s    5005 msg/s   5005 msg/s 108/250/339/953/2497 µs
3171.000s    5001 msg/s   5000 msg/s 115/267/408/709/5260 µs
3172.000s    5004 msg/s   5006 msg/s 113/269/419/806/2166 µs
3173.000s    5001 msg/s   5000 msg/s 110/262/380/1345/5898 µs
3174.000s    5000 msg/s   5000 msg/s 110/272/423/815/6794 µs
3175.000s    5005 msg/s   5005 msg/s 114/255/371/785/1702 µs
3176.000s    5000 msg/s   4998 msg/s 118/271/424/765/1042 µs
3177.000s    5000 msg/s   5002 msg/s 119/284/454/1337/24446 µs
3178.000s    5004 msg/s   5004 msg/s 115/283/462/9752/16452 µs
3179.000s    5001 msg/s   5001 msg/s 120/267/414/808/1678 µs
3180.000s    5005 msg/s   5004 msg/s 112/285/449/1282/2802 µs
3181.000s    5000 msg/s   5000 msg/s 127/306/474/882/8199 µs
3182.000s    5004 msg/s   5006 msg/s 113/271/426/810/1717 µs
3183.000s    5001 msg/s   4996 msg/s 106/269/411/756/1415 µs
3184.000s    5005 msg/s   4425 msg/s 118/292/473/3680/78899 µs
3185.000s    5000 msg/s   5583 msg/s 112/314/1166/187046/228313 µs
3186.000s    5000 msg/s   4999 msg/s 123/299/478/876/1339 µs
3187.000s    5005 msg/s   5006 msg/s 114/283/444/998/5863 µs
3188.000s    5000 msg/s   5000 msg/s 121/249/337/619/1096 µs
3189.000s    5000 msg/s   5000 msg/s 113/276/442/1010/14607 µs
3190.000s    5005 msg/s   5004 msg/s 113/273/440/2986/29563 µs
3191.000s    4957 msg/s   4960 msg/s 110/293/455/811/1185 µs
3192.000s    5048 msg/s   5046 msg/s 113/296/465/1478/3905 µs
3193.000s    5001 msg/s   4997 msg/s 118/291/438/822/2699 µs
3194.000s    5005 msg/s   5009 msg/s 117/275/433/2217/12618 µs
3195.000s    5004 msg/s   5004 msg/s 119/314/639/51029/79068 µs
3196.000s    5001 msg/s   5001 msg/s 116/301/473/813/1581 µs
3197.000s    5000 msg/s   5000 msg/s 115/297/517/1506/5161 µs
3198.000s    5004 msg/s   5003 msg/s 138/361/556/2467/6531 µs
3199.000s    5001 msg/s   5002 msg/s 120/364/766/51628/79228 µs
3200.000s    5000 msg/s   4998 msg/s 116/277/438/881/1787 µs
3201.000s    5005 msg/s   5006 msg/s 107/290/448/822/2449 µs
3202.000s    5004 msg/s   5004 msg/s 110/293/617/57277/82488 µs
3203.000s    5006 msg/s   5007 msg/s 113/292/466/27681/50452 µs
3204.000s    5000 msg/s   4998 msg/s 108/314/519/10736/34454 µs
3205.000s    5000 msg/s   5000 msg/s 113/280/445/836/6139 µs
3206.000s    5005 msg/s   5006 msg/s 112/268/446/922/2469 µs
3207.000s    5005 msg/s   5006 msg/s 110/269/421/933/1582 µs
3208.000s    5000 msg/s   4910 msg/s 115/306/497/13221/22540 µs
3209.000s    5005 msg/s   5094 msg/s 103/298/516/12996/28190 µs
3210.000s    5000 msg/s   5001 msg/s 109/293/514/28560/58505 µs
3211.000s    5000 msg/s   5000 msg/s 113/286/460/8968/37462 µs
3212.000s    5005 msg/s   5005 msg/s 112/286/533/7681/17915 µs
3213.000s    5005 msg/s   5005 msg/s 106/262/368/843/3463 µs
3214.000s    5001 msg/s   4999 msg/s 106/277/445/5817/18144 µs
3215.000s    5004 msg/s   5005 msg/s 116/300/460/880/1874 µs
3216.000s    5000 msg/s   5002 msg/s 111/272/437/840/1206 µs
3217.000s    5005 msg/s   5004 msg/s 117/303/532/18189/57150 µs
3218.000s    5001 msg/s   5000 msg/s 112/312/514/1388/11063 µs
3219.000s    5000 msg/s   4941 msg/s 113/301/506/1187/7012 µs
3220.000s    5004 msg/s   5065 msg/s 116/299/502/1316/11171 µs
3221.000s    5005 msg/s   5005 msg/s 124/368/693/15840/39829 µs
3222.000s    5001 msg/s   4999 msg/s 103/295/486/4399/11420 µs
3223.000s    4999 msg/s   5000 msg/s 115/284/455/1138/18297 µs
3224.000s    5005 msg/s   5005 msg/s 115/320/535/1337/13371 µs
3225.000s    5001 msg/s   5000 msg/s 113/301/507/9789/26196 µs
3226.000s    5000 msg/s   5001 msg/s 117/316/486/820/1014 µs
3227.000s    5005 msg/s   5004 msg/s 114/282/465/1040/21193 µs
3228.000s    4999 msg/s   5000 msg/s 115/261/400/698/989 µs
3229.000s    5005 msg/s   5005 msg/s 118/274/460/1963/3970 µs
3230.000s    5001 msg/s   4998 msg/s 117/324/508/1021/5789 µs
3231.000s    5000 msg/s   5003 msg/s 124/348/607/8688/38438 µs
3232.000s    5005 msg/s   5005 msg/s 124/351/602/53807/69223 µs
3233.000s    5000 msg/s   4999 msg/s 110/272/434/1401/8363 µs
3234.000s    5005 msg/s   5005 msg/s 119/294/462/2684/25098 µs
3235.000s    4988 msg/s   4989 msg/s 114/243/379/926/5077 µs
3236.000s    5017 msg/s   5017 msg/s 111/241/320/1523/6836 µs
3237.000s    5000 msg/s   5000 msg/s 112/258/382/783/1971 µs
3238.000s    5005 msg/s   4968 msg/s 111/268/425/12270/35186 µs
3239.000s    5000 msg/s   5036 msg/s 117/253/391/5017/13933 µs
3240.000s    5005 msg/s   5005 msg/s 106/268/404/1380/20501 µs
3241.000s    5000 msg/s   5000 msg/s 112/267/421/782/14368 µs
3242.000s    5001 msg/s   5000 msg/s 105/310/490/1425/13548 µs
3243.000s    5005 msg/s   5005 msg/s 121/301/471/2712/16891 µs
3244.000s    5004 msg/s   5005 msg/s 118/288/443/1002/7516 µs
3245.000s    5005 msg/s   5005 msg/s 107/286/454/4996/14919 µs
3246.000s    5000 msg/s   5000 msg/s 123/284/435/811/2399 µs
3247.000s    5005 msg/s   5005 msg/s 122/286/442/765/1165 µs
3248.000s    5000 msg/s   4999 msg/s 118/290/443/812/9663 µs
3249.000s    5005 msg/s   5007 msg/s 124/273/413/1204/7368 µs
3250.000s    5000 msg/s   5000 msg/s 112/299/459/886/1561 µs
3251.000s    5000 msg/s   4996 msg/s 117/282/447/865/5416 µs
3252.000s    5006 msg/s   5007 msg/s 120/282/444/20082/55295 µs
3253.000s    5005 msg/s   5006 msg/s 114/252/324/550/821 µs
3254.000s    5000 msg/s   5001 msg/s 117/275/433/8956/47881 µs
3255.000s    5005 msg/s   5004 msg/s 114/257/366/706/1277 µs
3256.000s    5005 msg/s   5006 msg/s 125/265/420/760/1220 µs
3257.000s    5000 msg/s   5000 msg/s 113/254/385/633/2064 µs
3258.000s    5005 msg/s   5002 msg/s 105/241/289/482/938 µs
3259.000s    5000 msg/s   5002 msg/s 107/236/292/559/1393 µs
3260.000s    5005 msg/s   5006 msg/s 114/290/446/1463/4518 µs
3261.000s    5000 msg/s   4955 msg/s 120/268/407/741/2137 µs
3262.000s    5005 msg/s   5049 msg/s 114/268/415/20882/56350 µs
3263.000s    5000 msg/s   5001 msg/s 115/254/355/620/9851 µs
3264.000s    5005 msg/s   5005 msg/s 114/271/430/21119/46103 µs
3265.000s    5005 msg/s   5004 msg/s 108/245/331/1467/9469 µs
3266.000s    5000 msg/s   5001 msg/s 116/261/398/15591/32699 µs
3267.000s    5000 msg/s   5000 msg/s 113/280/494/26279/40597 µs
3268.000s    5005 msg/s   5005 msg/s 113/254/373/628/2488 µs
3269.000s    5001 msg/s   5000 msg/s 118/257/404/874/15688 µs
3270.000s    5005 msg/s   5006 msg/s 115/264/393/746/1992 µs
3271.000s    4978 msg/s   4980 msg/s 118/284/438/889/3487 µs
3272.000s    5022 msg/s   5020 msg/s 122/286/438/824/1223 µs
3273.000s    5005 msg/s   5004 msg/s 123/264/401/667/1022 µs
3274.000s    5000 msg/s   5001 msg/s 114/294/460/1067/8497 µs
3275.000s    5000 msg/s   4998 msg/s 118/274/435/936/12449 µs
3276.000s    5005 msg/s   4997 msg/s 115/282/477/13021/33296 µs
3277.000s    5004 msg/s   5012 msg/s 115/265/413/713/1064 µs
3278.000s    5001 msg/s   5002 msg/s 113/275/427/698/1926 µs
3279.000s    5005 msg/s   4898 msg/s 117/272/427/1308/19521 µs
3280.000s    5000 msg/s   5105 msg/s 106/269/427/1256/13123 µs
3281.000s    5000 msg/s   5001 msg/s 106/261/353/696/988 µs
3282.000s    5005 msg/s   4958 msg/s 126/409/862/68676/100378 µs
3283.000s    5000 msg/s   5045 msg/s 115/292/459/929/3133 µs
3284.000s    5001 msg/s   5001 msg/s 117/265/426/870/4074 µs
3285.000s    5004 msg/s   5005 msg/s 117/293/449/831/1275 µs
3286.000s    5005 msg/s   5003 msg/s 116/308/465/911/11745 µs
3287.000s    5001 msg/s   5002 msg/s 122/328/592/2178/7316 µs
3288.000s    5005 msg/s   5004 msg/s 111/285/477/10042/19657 µs
3289.000s    4999 msg/s   4998 msg/s 118/296/526/3670/8018 µs
3290.000s    5006 msg/s   5009 msg/s 115/270/428/1039/10384 µs
3291.000s    5004 msg/s   5005 msg/s 114/312/514/1013/4011 µs
3292.000s    5001 msg/s   5000 msg/s 115/249/365/850/1346 µs
3293.000s    5004 msg/s   5004 msg/s 111/302/481/1024/2160 µs
3294.000s    5005 msg/s   5003 msg/s 124/348/674/38292/78878 µs
3295.000s    5001 msg/s   4993 msg/s 114/294/492/1022/2564 µs
3296.000s    5005 msg/s   5012 msg/s 110/312/602/6324/20929 µs
3297.000s    5000 msg/s   5001 msg/s 113/270/458/1440/5839 µs
3298.000s    5005 msg/s   5004 msg/s 127/368/692/1640/2304 µs
3299.000s    5000 msg/s   4810 msg/s 121/419/822/16995/32056 µs
3300.000s    5005 msg/s   5198 msg/s 117/304/612/29552/57689 µs
3301.000s    5005 msg/s   5004 msg/s 114/596/27873/191490/218877 µs
3302.000s    5000 msg/s   4780 msg/s 111/338/600/60161/100163 µs
3303.000s    5000 msg/s   5220 msg/s 114/322/619/15423/40672 µs
3304.000s    5000 msg/s   4806 msg/s 115/295/521/8744/31590 µs
3305.000s    5005 msg/s   5192 msg/s 115/285/503/12885/35682 µs
3306.000s    5005 msg/s   5013 msg/s 114/270/460/992/8626 µs
3307.000s    5000 msg/s   5000 msg/s 109/266/437/3291/16862 µs
3308.000s    5005 msg/s   5005 msg/s 130/283/531/24457/71354 µs
3309.000s    5005 msg/s   5005 msg/s 123/316/467/1006/2060 µs
3310.000s    5000 msg/s   5000 msg/s 111/341/584/1450/6922 µs
3311.000s    5005 msg/s   5005 msg/s 115/287/498/22601/64798 µs
3312.000s    5000 msg/s   5000 msg/s 114/260/406/744/1075 µs
3313.000s    5005 msg/s   5005 msg/s 107/268/445/4103/35193 µs
3314.000s    5005 msg/s   5005 msg/s 120/302/495/1135/3126 µs
3315.000s    5001 msg/s   5000 msg/s 102/251/355/680/1130 µs
3316.000s    4999 msg/s   5001 msg/s 115/289/504/5130/13453 µs
3317.000s    5005 msg/s   5004 msg/s 116/300/650/26183/37629 µs
3318.000s    5005 msg/s   5004 msg/s 111/286/506/1682/13789 µs
3319.000s    5005 msg/s   5006 msg/s 109/312/482/1056/2337 µs
3320.000s    5000 msg/s   4941 msg/s 130/383/615/1220/14833 µs
3321.000s    5000 msg/s   5059 msg/s 130/386/663/4847/24901 µs
3322.000s    5001 msg/s   5001 msg/s 109/315/484/794/989 µs
3323.000s    5005 msg/s   5005 msg/s 106/314/497/865/7910 µs
3324.000s    5000 msg/s   5000 msg/s 109/288/527/8302/27123 µs
3325.000s    5005 msg/s   5004 msg/s 112/291/502/1437/10255 µs
3326.000s    5000 msg/s   5001 msg/s 113/309/538/1368/17794 µs
3327.000s    5005 msg/s   5005 msg/s 117/286/459/816/1191 µs
3328.000s    5001 msg/s   5001 msg/s 123/307/536/1300/5232 µs
3329.000s    5004 msg/s   5004 msg/s 120/332/537/1431/23079 µs
3330.000s    5005 msg/s   5003 msg/s 123/390/779/20281/34761 µs
3331.000s    5000 msg/s   5002 msg/s 121/326/550/1112/20256 µs
3332.000s    5000 msg/s   5000 msg/s 119/313/555/3177/18224 µs
3333.000s    5005 msg/s   5004 msg/s 110/308/713/59399/90203 µs
3334.000s    5005 msg/s   4998 msg/s 114/341/1154/48407/63329 µs
3335.000s    5000 msg/s   5005 msg/s 112/304/547/3575/32718 µs
3336.000s    5001 msg/s   5002 msg/s 105/302/590/3928/9915 µs
3337.000s    5004 msg/s   5003 msg/s 114/374/651/33491/64209 µs
3338.000s    5000 msg/s   5000 msg/s 110/326/637/15132/29562 µs
3339.000s    5001 msg/s   4999 msg/s 114/300/487/876/1186 µs
3340.000s    4999 msg/s   5003 msg/s 120/332/560/1028/1547 µs
3341.000s    5005 msg/s   5004 msg/s 119/344/637/8188/16744 µs
3342.000s    5005 msg/s   5000 msg/s 124/331/573/1092/29812 µs
3343.000s    5005 msg/s   5011 msg/s 110/287/469/993/26662 µs
3344.000s    5001 msg/s   4999 msg/s 105/296/522/9723/23266 µs
3345.000s    5004 msg/s   5005 msg/s 110/360/681/4584/23563 µs
3346.001s    5002 msg/s   5000 msg/s 137/418/687/1454/2098 µs
3347.000s    5003 msg/s   5005 msg/s 112/290/481/1038/8569 µs
3348.000s    5001 msg/s   4996 msg/s 116/334/581/1675/13422 µs
3349.000s    5004 msg/s   5011 msg/s 115/326/680/35004/55567 µs
3350.000s    5000 msg/s   4999 msg/s 109/274/416/2615/10283 µs
3351.000s    5005 msg/s   5005 msg/s 112/295/463/5870/16259 µs
3352.000s    5000 msg/s   4995 msg/s 121/322/530/1334/7430 µs
3353.000s    5001 msg/s   5006 msg/s 102/289/373/901/1659 µs
3354.000s    5004 msg/s   5004 msg/s 110/301/374/755/2988 µs
3355.000s    5001 msg/s   5001 msg/s 116/273/372/1078/10327 µs
3356.000s    5000 msg/s   4910 msg/s 122/326/598/13757/24037 µs
3357.000s    5000 msg/s   5090 msg/s 113/363/862/38852/54331 µs
3358.000s    5005 msg/s   5005 msg/s 109/557/35579/94910/110513 µs
3359.000s    5005 msg/s   5005 msg/s 116/340/643/74704/115039 µs
3360.000s    5000 msg/s   4997 msg/s 122/325/581/2676/5541 µs
3361.000s    5000 msg/s   5002 msg/s 112/304/568/22245/46312 µs
3362.000s    5000 msg/s   5001 msg/s 119/318/543/19812/53578 µs
3363.000s    5000 msg/s   5000 msg/s 110/303/461/3441/18146 µs
3364.000s    5005 msg/s   5005 msg/s 120/355/654/67578/102331 µs
3365.000s    5005 msg/s   5003 msg/s 104/410/790/111418/143743 µs
3366.000s    5000 msg/s   5000 msg/s 113/313/534/11119/23820 µs
3367.000s    5001 msg/s   5002 msg/s 111/337/669/53078/94342 µs
3368.000s    5004 msg/s   5005 msg/s 115/337/606/81630/120699 µs
3369.000s    5000 msg/s   5000 msg/s 109/313/784/49364/81279 µs
3370.000s    5005 msg/s   5005 msg/s 102/276/433/1032/8416 µs
3371.000s    5001 msg/s   5000 msg/s 111/296/516/4950/31399 µs
3372.000s    5004 msg/s   5005 msg/s 109/297/530/34571/47109 µs
3373.000s    5001 msg/s   4996 msg/s 115/310/504/944/1207 µs
3374.000s    5004 msg/s   5009 msg/s 119/281/444/4938/27712 µs
3375.000s    4955 msg/s   4957 msg/s 120/281/412/7336/15724 µs
3376.000s    5050 msg/s   5048 msg/s 119/320/555/2052/19668 µs
3377.000s    5005 msg/s   5004 msg/s 106/302/499/7986/17062 µs
3378.000s    5000 msg/s   4999 msg/s 108/298/494/1160/15382 µs
3379.000s    5005 msg/s   5006 msg/s 95/288/484/6246/33102 µs
3380.000s    4999 msg/s   4997 msg/s 107/284/517/3977/19894 µs
3381.000s    5002 msg/s   5005 msg/s 110/283/443/5678/17857 µs
3382.000s    5009 msg/s   5008 msg/s 124/347/575/1050/7959 µs
3383.000s    5000 msg/s   5000 msg/s 123/301/525/1276/5502 µs
3384.000s    5000 msg/s   5001 msg/s 112/297/684/37679/47999 µs
3385.002s    5003 msg/s   5002 msg/s 113/299/507/1027/8728 µs
3386.000s    5001 msg/s   4998 msg/s 128/336/532/1035/4531 µs
3387.000s    5000 msg/s   5002 msg/s 112/302/486/1053/10969 µs
3388.010s    5050 msg/s   5051 msg/s 116/286/522/5936/15503 µs
3389.000s    4949 msg/s   4949 msg/s 114/280/494/1262/7358 µs
3390.000s    5000 msg/s   5000 msg/s 109/283/466/861/1274 µs
3391.000s    5009 msg/s   5010 msg/s 114/283/460/872/9063 µs
3392.000s    5005 msg/s   5004 msg/s 110/297/514/1126/18332 µs
3393.000s    5005 msg/s   5005 msg/s 121/338/559/1031/14215 µs
3394.000s    5000 msg/s   5000 msg/s 114/342/552/1994/10661 µs
3395.000s    5006 msg/s   4897 msg/s 105/329/636/13389/24885 µs
3396.000s    5004 msg/s   5111 msg/s 115/348/716/12042/21610 µs
3397.000s    5000 msg/s   4997 msg/s 120/321/625/1470/4107 µs
3398.000s    5001 msg/s   5004 msg/s 119/303/489/1373/16054 µs
3399.000s    4999 msg/s   4997 msg/s 123/341/649/10793/23959 µs
3400.000s    5006 msg/s   5007 msg/s 120/335/537/961/1430 µs
3401.000s    5000 msg/s   5001 msg/s 116/345/554/878/1099 µs
3402.000s    5005 msg/s   5004 msg/s 109/377/812/9931/16707 µs
3403.000s    5005 msg/s   5007 msg/s 113/281/472/995/4103 µs
3404.000s    5000 msg/s   4999 msg/s 109/298/493/1404/17030 µs
3405.000s    5000 msg/s   5001 msg/s 106/272/538/11566/36632 µs
3406.000s    5005 msg/s   5005 msg/s 115/270/416/802/1125 µs
3407.000s    5000 msg/s   4999 msg/s 114/285/521/4728/22451 µs
3408.000s    5000 msg/s   5001 msg/s 115/318/811/17508/29922 µs
3409.000s    5005 msg/s   5004 msg/s 113/293/508/1210/8197 µs
3410.000s    5000 msg/s   5001 msg/s 116/321/783/65328/97714 µs
3411.000s    5005 msg/s   5003 msg/s 102/298/629/20595/46976 µs
3412.000s    5000 msg/s   5002 msg/s 112/264/436/14556/43844 µs
3413.000s    5001 msg/s   5001 msg/s 107/280/455/1450/17867 µs
3414.001s    4996 msg/s   4997 msg/s 112/288/507/5951/16210 µs
3415.000s    5008 msg/s   5008 msg/s 107/293/475/1020/2010 µs
3416.000s    5001 msg/s   4999 msg/s 113/279/449/781/1012 µs
3417.000s    5000 msg/s   4999 msg/s 112/304/565/1871/17505 µs
3418.000s    5005 msg/s   5005 msg/s 108/313/533/1005/4136 µs
3419.000s    5000 msg/s   5000 msg/s 115/285/468/979/2154 µs
3420.000s    5000 msg/s   5001 msg/s 114/294/462/1881/20195 µs
3421.000s    5005 msg/s   5004 msg/s 114/279/428/735/1195 µs
3422.000s    5004 msg/s   5006 msg/s 112/287/469/7322/19977 µs
3423.000s    5001 msg/s   5000 msg/s 105/268/424/895/6659 µs
3424.000s    5005 msg/s   5005 msg/s 104/261/426/764/1008 µs
3425.000s    5000 msg/s   5001 msg/s 114/280/471/23954/55508 µs
3426.001s    4999 msg/s   4998 msg/s 103/257/420/1230/28396 µs
3427.000s    5002 msg/s   5005 msg/s 124/288/490/1119/7127 µs
3428.000s    5009 msg/s   5006 msg/s 114/270/419/731/2284 µs
3429.000s    5000 msg/s   4963 msg/s 113/295/494/1061/10578 µs
3430.000s    5001 msg/s   5038 msg/s 110/311/630/9752/19355 µs
3431.000s    5004 msg/s   5004 msg/s 116/327/559/1072/8475 µs
3432.000s    5000 msg/s   5001 msg/s 113/382/841/37041/50407 µs
3433.001s    5004 msg/s   4998 msg/s 120/309/603/10089/24931 µs
3434.000s    5001 msg/s   5007 msg/s 117/373/749/87585/132312 µs
3435.007s    5002 msg/s   4983 msg/s 118/303/503/1322/24733 µs
3436.000s    5003 msg/s   5022 msg/s 121/276/477/22096/42255 µs
3437.000s    5004 msg/s   5003 msg/s 117/296/504/1154/4527 µs
3438.000s    5005 msg/s   5004 msg/s 107/294/570/9058/27532 µs
3439.000s    5000 msg/s   5003 msg/s 119/319/632/9202/17727 µs
3440.000s    5000 msg/s   5000 msg/s 105/283/530/9746/24445 µs
3441.000s    5005 msg/s   5005 msg/s 115/315/888/26117/43197 µs
3442.000s    5005 msg/s   5001 msg/s 111/300/501/926/1210 µs
3443.000s    4994 msg/s   5000 msg/s 114/287/482/1884/17252 µs
3444.000s    5012 msg/s   5010 msg/s 106/280/466/2482/22146 µs
3445.001s    5001 msg/s   4998 msg/s 112/347/3532/35993/57502 µs
3446.000s    5004 msg/s   5005 msg/s 105/321/638/30351/45461 µs
3447.000s    4991 msg/s   4992 msg/s 117/266/439/899/2953 µs
3448.000s    5003 msg/s   5004 msg/s 116/306/514/995/16846 µs
3449.000s    5015 msg/s   5012 msg/s 118/292/508/946/2161 µs
3450.000s    4988 msg/s   4993 msg/s 108/296/494/982/1460 µs
3451.000s    5017 msg/s   5013 msg/s 116/287/464/848/2206 µs
3452.000s    5000 msg/s   4860 msg/s 121/348/651/33295/40630 µs
3453.000s    5000 msg/s   5016 msg/s 117/295/568/13086/24611 µs
3454.000s    5005 msg/s   5131 msg/s 112/430/1032/26385/54522 µs
3455.000s    4998 msg/s   4998 msg/s 112/289/479/4083/31099 µs
3456.000s    5007 msg/s   5006 msg/s 112/362/715/36987/48686 µs
3457.000s    5000 msg/s   5001 msg/s 109/330/546/1597/3370 µs
