time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
352.000,1001,1001,144,177,190,356,1066
353.000,1001,1001,149,176,190,297,537
354.000,1000,1000,152,186,203,595,857
355.000,999,999,147,182,194,243,395
356.000,1002,1002,151,183,201,2779,3595
357.001,1000,999,142,187,197,259,742
358.000,1001,1002,142,184,198,304,596
359.000,1001,1001,150,178,188,271,407
360.000,1000,1000,140,181,194,264,595
361.000,1000,1000,137,184,199,396,874
362.000,1001,1001,136,177,187,281,623
363.000,1000,1000,141,177,189,321,717
364.000,1000,1000,142,183,197,468,990
365.000,1000,1000,145,180,193,288,1891
366.000,1000,1000,144,181,193,281,1108
367.000,1001,1001,140,177,188,310,575
368.000,1001,1001,146,184,197,256,438
369.000,1000,1000,137,179,191,501,1077
370.000,1001,1001,148,187,199,341,987
371.000,1001,1001,133,170,182,242,489
372.000,1000,1000,139,181,196,325,1037
373.000,1001,1001,136,173,187,390,807
374.000,1000,1000,146,181,193,272,404
375.000,1000,999,139,174,189,354,1142
376.000,1001,1002,128,173,186,303,538
377.000,1001,1001,137,174,184,339,552
378.000,1000,1000,145,181,195,324,656
379.000,1001,1001,146,181,193,304,686
380.000,1000,1000,147,179,192,294,396
381.001,999,999,142,176,188,262,528
382.000,1002,1002,149,179,196,469,830
383.001,1000,1000,144,175,190,305,733
384.001,1000,1000,145,180,193,329,733
385.001,1000,1000,136,178,193,376,784
386.000,1001,1001,143,184,199,309,564
387.000,1000,1000,135,175,187,249,370
388.001,1001,1001,146,182,198,315,742
389.000,1001,1001,134,174,185,290,1002
390.000,1001,1001,144,180,196,615,985
391.000,1001,1001,146,180,194,465,705
392.000,1001,1001,124,173,190,350,933
393.000,1001,1001,134,176,191,376,1198
394.000,1000,1000,145,181,198,979,1292
395.000,1001,1001,145,179,193,285,481
396.000,1001,1001,138,175,189,339,765
397.000,1000,1000,143,182,198,409,653
398.000,1000,1000,145,177,191,282,573
399.000,1000,1000,147,183,197,320,493
400.000,1000,1000,137,180,194,278,487
401.000,1000,1000,145,183,199,327,732
402.000,1001,1001,142,182,198,317,677
403.000,1001,1001,150,188,205,548,1173
404.000,1000,1000,139,174,187,296,439
405.000,1000,1000,139,180,192,295,497
406.000,1001,1001,141,176,191,402,857
407.001,1001,1000,146,181,196,382,1115
408.000,1000,1001,151,183,199,378,1713
409.000,1000,1000,143,178,196,382,531
410.000,1001,1001,141,175,189,425,952
411.000,1001,1001,144,184,198,498,1383
412.001,1000,1000,146,181,196,690,1934
413.000,1001,1001,134,175,191,283,686
414.001,1000,1000,146,179,191,299,1304
415.000,1001,1001,140,177,194,419,1712
416.000,1001,1001,141,183,198,275,483
417.001,1000,1000,129,174,188,259,465
418.000,1001,1001,140,178,194,266,670
419.000,1001,1001,139,177,192,300,597
420.001,1000,1000,137,179,192,288,615
421.001,1001,1001,141,183,199,322,1096
422.064,880,880,148,186,197,374,849
423.000,1136,1136,137,185,215,2611,3478
424.000,1001,1001,145,175,191,255,463
425.000,1000,1000,132,173,188,269,411
426.000,1000,1000,145,178,194,411,1860
427.000,1001,1001,144,180,197,432,1065
428.000,1001,1001,142,179,193,233,395
429.000,1000,1000,134,176,193,304,543
430.000,1000,1000,143,174,186,301,851
431.001,1000,1000,132,176,191,318,2064
432.000,1001,1001,149,180,195,235,492
433.000,1000,1000,145,180,198,386,1007
434.000,1001,1001,148,181,195,328,645
435.000,1000,1000,142,181,196,433,1800
436.000,1001,1001,149,183,198,319,673
437.000,1000,1000,146,181,194,278,494
438.001,1000,1000,136,177,190,248,367
439.000,1001,1001,144,179,194,399,725
440.002,998,998,132,179,195,296,635
441.000,1004,1004,146,189,208,1421,2380
442.001,1000,1000,156,188,198,249,1132
443.000,1001,1000,150,187,205,400,2464
444.000,999,1000,147,179,193,285,449
445.000,1002,1002,146,180,196,255,429
446.000,1000,1000,147,182,197,342,629
447.000,1001,1001,139,183,201,398,1332
448.001,1000,1000,145,176,190,425,650
449.000,1001,1001,148,183,200,400,650
450.000,1001,1001,145,176,189,330,627
451.002,998,998,149,180,197,502,1127
452.000,1003,1003,144,178,192,390,957
453.000,1001,1001,150,184,200,470,1599
454.000,1000,1000,143,180,195,302,915
455.000,1000,1000,148,178,190,261,514
456.002,998,997,140,179,193,307,556
457.000,1003,1004,153,183,195,405,569
458.001,1000,1000,148,182,200,601,1521
459.000,1001,1001,145,176,189,271,456
460.001,1000,1000,151,179,191,358,869
461.000,1001,1001,150,187,202,326,644
462.000,1000,1000,150,179,190,287,472
463.000,1001,1001,152,181,194,274,439
464.000,1001,1001,148,181,194,319,704
465.000,1000,1000,149,183,199,515,1873
466.000,1001,1001,137,179,198,380,1092
467.000,1000,1000,155,186,198,307,1392
468.000,1001,1001,145,183,198,622,3353
469.000,1000,1000,132,182,196,392,581
470.000,1001,1001,145,178,192,466,1014
471.000,1000,1000,145,173,185,234,421
472.000,1000,1000,151,182,197,399,1818
473.000,1000,1000,150,180,191,222,369
474.000,1000,1000,148,177,190,264,660
475.000,1001,1001,149,177,189,302,798
476.001,1000,1000,149,183,206,1320,1810
477.000,1001,1001,144,179,190,249,582
478.000,1001,1001,147,180,195,397,946
479.001,1000,999,143,179,192,246,393
480.000,1001,1002,149,183,199,298,671
481.000,1000,1000,135,178,192,354,2016
482.000,1001,1001,150,188,202,309,555
483.000,1000,1000,141,180,196,289,415
484.000,1001,1001,155,182,195,325,592
485.001,1000,1000,151,185,198,650,1393
486.000,1001,1001,139,185,198,399,1301
487.000,1001,1001,151,182,197,548,1901
488.000,1000,1000,139,176,189,1054,3168
489.000,1001,1001,144,177,191,267,453
490.000,1000,1000,148,184,200,405,634
491.000,1000,962,149,187,202,560,1987
492.000,1001,1039,150,178,192,350,1053
493.007,993,993,149,177,188,238,492
494.000,1008,1008,149,176,186,246,601
495.001,998,998,151,186,196,282,504
496.000,1003,1003,147,177,192,489,1089
497.001,1000,1000,136,185,197,323,1332
498.001,1001,1001,150,181,193,248,401
499.000,1000,1000,152,182,197,381,900
500.000,1000,1000,141,182,194,230,392
501.000,1001,1001,147,180,191,301,530
502.000,1000,1000,149,178,189,241,431
503.000,1001,1001,152,184,200,303,788
504.001,1001,1000,155,186,204,1704,2403
505.000,1000,1001,141,178,194,267,810
506.000,1000,1000,145,176,188,280,934
507.000,1000,1000,148,182,193,305,548
508.000,1001,1001,135,179,191,271,507
509.000,1001,1001,146,183,197,304,882
510.000,1000,1000,143,179,192,297,582
511.000,1001,1001,141,184,199,357,608
512.001,1000,1000,143,177,187,308,835
513.000,1001,1001,138,175,191,336,858
514.001,1001,1000,144,182,196,869,3435
515.000,1000,1001,144,177,192,300,674
516.000,1001,1001,145,186,199,423,795
517.000,1000,1000,131,177,191,244,400
518.000,998,998,136,178,194,349,795
519.000,1003,1003,145,180,199,485,2887
520.000,1000,1000,143,177,191,296,418
521.000,1001,1001,141,184,199,301,728
522.000,1001,1001,136,175,188,434,1359
523.000,1000,1000,135,177,192,257,415
524.000,1000,1000,135,176,190,443,1011
525.001,1001,1000,141,176,188,255,482
526.000,1000,1001,143,181,198,320,713
527.001,1001,1000,143,180,197,1234,2825
528.000,1000,1001,148,183,198,331,596
529.000,1000,1000,128,179,195,375,1341
530.000,1000,1000,142,176,190,257,510
531.001,1000,1000,144,178,191,281,520
532.001,1001,1001,145,174,186,299,598
533.000,1001,1001,141,173,186,273,763
534.000,1001,1001,140,178,191,282,406
535.001,1001,1000,140,173,187,330,688
536.000,1000,1001,144,183,195,339,1106
537.000,1001,1001,137,175,188,342,817
538.000,1000,1000,141,180,194,395,610
539.001,1000,1000,143,178,193,286,403
540.000,1001,1001,140,180,197,362,616
541.000,1000,1000,145,177,190,308,771
542.000,1000,1000,139,179,190,236,363
543.000,1001,1001,119,176,192,375,776
544.000,1000,1000,133,184,197,322,1088
545.000,1000,1000,139,172,186,325,607
546.000,1001,1001,138,179,195,318,974
547.000,1001,1001,136,176,188,305,625
548.000,1001,1000,134,179,193,270,428
549.000,1000,1001,140,177,197,489,1695
550.000,1001,1001,128,177,190,286,558
551.000,1001,1001,143,176,185,219,634
552.000,1000,1000,145,179,198,446,965
553.000,1000,1000,139,176,193,667,3038
554.000,1000,1000,138,184,205,632,1422
555.000,1001,1001,143,177,196,312,605
556.000,1001,999,141,176,193,318,755
557.000,1000,1002,139,182,193,283,483
558.001,1000,1000,138,179,197,270,486
559.000,1001,1001,147,185,198,344,522
560.000,1000,1000,141,174,187,302,650
561.000,1001,1001,143,182,196,373,937
562.000,1001,1001,135,176,188,275,609
563.000,1001,1001,143,173,184,274,444
564.001,1001,1000,146,178,194,332,495
565.000,1000,1001,139,178,189,289,516
566.000,1001,1001,127,173,190,777,1311
567.000,1000,1000,126,178,193,334,944
568.000,1000,1000,143,183,196,374,813
569.000,1001,1001,138,174,187,302,467
570.000,1001,1001,130,177,194,394,814
571.000,1000,1000,129,171,182,245,523
572.000,1001,1001,141,173,186,286,1320
573.001,1000,1000,132,178,198,438,872
574.000,1002,1001,140,172,184,310,1069
575.000,1001,1001,141,182,195,288,517
576.000,1000,1001,139,178,191,299,737
577.000,1001,1000,138,185,198,339,600
578.002,998,998,143,179,192,432,823
579.000,1002,1003,136,177,194,444,772
580.000,1001,1000,139,179,192,405,597
581.000,1001,1001,144,187,204,596,1461
582.000,999,1000,143,181,197,1849,2172
583.000,1001,1001,144,185,203,457,1187
584.000,1001,1001,131,173,189,344,1668
585.000,1000,1000,144,181,198,417,1136
586.000,1001,1000,146,183,198,301,614
587.000,1001,1001,146,178,192,390,493
588.000,1001,1001,140,176,190,417,599
589.001,1000,1000,144,175,189,275,535
590.000,1001,1001,140,181,198,653,3460
591.000,1000,1000,138,182,193,281,687
592.000,1000,1001,150,180,199,438,590
593.001,1001,1001,146,182,197,545,1754
594.000,1001,1000,152,186,197,373,601
595.000,1000,1001,144,182,198,389,601
596.000,1001,1000,148,181,194,343,984
597.001,1000,1001,153,181,208,574,2277
598.001,1000,1000,153,184,198,309,858
599.000,1002,1001,145,184,199,474,799
600.000,1000,1000,154,182,195,491,846
601.001,1000,1001,146,181,194,286,846
602.000,1001,1000,150,181,191,363,588
603.000,1000,1001,154,180,196,381,605
604.000,1001,1000,146,178,189,314,760
605.007,991,992,153,188,208,463,953
606.000,1010,1009,151,189,202,327,914
607.001,1000,1000,154,184,197,443,1812
608.000,1001,1001,136,182,199,357,778
609.000,1000,1000,134,177,191,332,981
610.000,1000,1000,153,187,200,384,1150
611.000,1000,1000,149,188,203,378,663
612.001,1000,1000,147,187,197,305,524
613.000,1001,1001,155,188,203,410,1060
614.001,1000,1001,139,179,193,298,538
615.000,1001,1000,155,190,207,502,2415
616.001,1000,1000,150,180,193,301,568
617.000,1001,1001,153,185,201,498,935
618.000,1001,1001,147,179,190,287,634
619.000,1000,1000,153,191,203,338,556
620.000,1000,1000,143,184,195,311,921
621.000,1001,1001,149,184,200,401,669
622.001,1000,1001,149,193,204,538,925
623.000,1001,1001,151,185,200,362,1693
624.000,1001,1001,142,184,198,486,897
625.000,1000,1000,150,188,206,386,818
626.001,1000,1000,139,178,193,290,709
627.000,1001,1001,147,184,198,339,822
628.000,1001,1000,142,182,198,399,747
629.000,1000,1001,143,182,195,282,471
630.000,1001,1000,134,181,196,304,582
631.000,1000,1001,146,179,200,2348,3094
632.000,1001,1000,144,179,192,284,587
633.001,1000,1001,149,187,204,353,876
634.000,1001,1001,152,187,200,356,573
635.000,999,999,145,181,198,300,449
636.001,1001,1001,152,181,193,311,519
637.003,992,992,141,180,193,311,484
638.000,1009,1009,140,183,196,353,708
639.000,1000,1000,140,183,194,333,626
640.000,1000,1000,152,185,197,300,431
641.000,1001,1000,145,184,204,494,1428
642.000,1001,1002,139,184,198,319,606
643.001,998,997,155,185,199,445,929
644.000,1003,1004,146,178,190,299,669
645.000,1000,1000,135,175,189,328,1403
646.001,1000,1000,149,180,194,333,812
647.000,1001,1001,149,184,198,462,1578
648.000,1001,1001,148,179,194,304,437
649.000,1000,1000,144,183,196,327,602
650.000,1000,1000,154,186,203,328,701
651.001,998,997,139,179,190,292,729
652.000,1003,1004,151,184,200,398,1242
653.003,998,997,139,177,190,444,1653
654.000,1003,1004,152,187,199,286,567
655.001,1000,999,150,177,188,224,373
656.000,1001,1002,149,187,203,433,708
657.001,1000,1000,146,174,183,241,513
658.000,1001,1001,146,186,200,344,481
659.001,1000,1000,151,182,196,360,1217
660.000,1001,1001,142,182,193,275,420
661.000,1001,1001,150,182,193,446,857
662.000,1000,1000,144,181,198,504,1024
663.001,1000,1000,136,177,189,260,710
664.000,1001,1001,136,176,191,381,2124
665.000,1001,1001,147,181,192,345,722
666.000,1000,1000,143,179,195,389,1000
667.000,1000,1000,134,170,183,314,556
668.000,1001,1001,145,177,193,527,1239
669.000,1000,1000,124,180,198,418,967
670.000,1000,1000,141,183,196,332,933
671.000,1001,1001,123,171,184,252,447
672.000,1000,1000,137,176,191,419,884
673.000,1000,1000,144,182,195,328,589
674.001,1000,999,143,178,190,316,752
675.000,1001,1002,135,181,203,1267,1704
676.000,1000,1000,139,177,192,643,1281
677.001,1000,999,142,176,193,367,768
678.000,1001,1002,146,174,187,239,330
679.000,1001,1001,143,179,200,656,933
680.000,1000,1000,128,178,196,1334,3029
681.000,1000,1000,143,183,193,372,615
682.000,1000,1000,146,178,190,275,612
683.000,1001,1000,143,182,195,302,549
684.001,1000,1001,147,177,188,378,755
685.000,1001,1001,156,185,198,318,747
686.000,1001,1001,149,177,187,246,507
687.000,1001,1001,150,179,193,302,448
688.000,1000,1000,142,176,186,250,383
689.000,1001,1001,149,184,196,273,496
