time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
140.000,3511,3508,122,163,193,400,801
141.000,3508,3512,116,161,202,480,959
142.001,3509,3508,125,165,197,425,697
143.000,3511,3511,122,169,211,422,922
144.001,3509,3510,128,174,224,514,1390
145.000,3511,3505,127,167,192,356,541
146.000,3510,3515,116,170,228,684,1503
147.000,3509,3509,121,157,192,603,1094
148.000,3508,3508,123,173,247,1425,3911
149.000,3508,3505,118,169,202,447,951
150.000,3511,3515,125,169,210,471,1475
151.000,3509,3508,122,163,199,396,593
152.000,3508,3508,126,168,228,477,1020
153.000,3511,3511,123,166,215,568,1228
154.000,3509,3509,119,166,198,411,699
155.000,3511,3510,126,170,209,436,571
156.000,3508,3509,119,158,199,476,967
157.000,3508,3504,121,154,186,406,648
158.000,3508,3513,124,167,219,508,1115
159.000,3511,3511,125,165,202,451,799
160.000,3509,3508,121,156,190,379,697
161.000,3508,3508,124,157,185,403,1523
162.000,3508,3509,127,166,199,438,744
163.000,3512,3511,125,164,205,427,927
164.000,3508,3508,127,171,220,572,4177
165.000,3511,3507,121,166,197,456,991
166.000,3509,3513,127,167,198,393,689
167.000,3508,3509,117,148,173,402,945
168.000,3508,3504,118,158,189,396,820
169.000,3512,3515,122,165,199,429,614
170.001,3509,3510,124,167,202,419,621
171.000,3510,3505,121,155,186,380,693
172.000,3511,3516,123,170,217,622,1344
173.003,3509,3492,116,152,198,412,772
174.000,3510,3526,120,157,188,362,727
175.000,3511,3507,122,156,192,457,853
176.000,3503,3509,122,171,222,449,1009
177.000,3517,3516,124,164,204,391,870
178.000,3511,3511,118,166,213,477,1358
179.000,3508,3508,121,158,202,396,1038
180.000,3511,3511,128,161,202,439,845
181.000,3508,3509,127,170,213,488,951
182.000,3509,3508,117,171,223,542,1286
183.000,3511,3511,121,172,218,722,3259
184.000,3508,3509,126,170,219,532,1238
185.000,3509,3509,130,164,204,427,1033
186.000,3511,3510,126,169,212,417,977
187.000,3508,3509,126,163,203,442,1146
188.001,3509,3509,127,169,208,453,884
189.002,3509,3491,124,167,213,779,1361
190.000,3509,3527,117,165,207,536,2237
191.000,3511,3511,119,157,193,539,2623
192.000,3509,3509,119,149,176,344,559
193.000,3511,3511,122,150,177,421,948
194.000,3512,3511,119,150,172,329,524
195.001,3508,3509,123,160,193,628,1440
196.000,3511,3510,117,161,210,524,1160
197.000,3508,3508,125,167,199,381,787
198.000,3508,3509,128,176,228,545,1208
199.000,3512,3511,122,165,203,416,719
200.000,3508,3508,111,154,188,444,1222
201.001,3509,3509,126,162,198,664,1082
202.000,3510,3510,127,167,226,879,1303
203.000,3508,3508,119,158,194,971,3609
204.000,3508,3509,124,166,207,512,1237
205.000,3508,3508,123,165,204,442,875
206.000,3511,3511,113,151,189,510,1184
207.000,3509,3509,122,156,188,412,537
208.000,3511,3511,118,153,190,381,760
209.000,3511,3511,127,160,193,397,936
210.000,3509,3508,129,168,190,379,605
211.000,3508,3509,120,166,192,380,528
212.001,3508,3503,114,156,183,367,838
213.000,3512,3516,111,162,202,578,1273
214.001,3508,3507,111,154,190,452,1328
215.000,3511,3512,110,147,178,384,843
216.000,3508,3509,111,156,199,463,1153
217.000,3508,3507,107,146,174,345,703
218.000,3511,3500,113,155,208,3192,5813
219.000,3508,3520,112,149,183,393,1043
220.000,3511,3511,121,162,192,557,1199
221.000,3511,3511,109,159,193,391,909
222.000,3509,3508,112,151,182,418,830
223.000,3508,3508,109,149,178,459,1515
224.001,3510,3510,110,144,176,479,1256
225.000,3509,3510,115,152,196,536,1048
226.000,3511,3511,110,145,182,485,1165
227.000,3511,3511,114,145,176,481,2112
228.000,3511,3510,117,149,191,655,2322
229.000,3508,3509,113,151,182,369,1358
230.000,3509,3508,112,143,177,651,2837
231.000,3511,3511,118,155,188,441,660
232.000,3508,3508,113,154,196,1031,4828
233.000,3508,3508,112,151,194,503,995
234.001,3509,3510,112,151,182,389,644
235.000,3510,3510,111,147,182,333,502
236.000,3511,3508,119,164,223,643,1254
237.000,3512,3514,117,162,199,493,2597
238.000,3508,3508,110,153,179,347,737
239.000,3509,3509,117,166,209,428,2136
240.000,3508,3509,115,159,186,365,670
241.000,3511,3511,113,158,193,413,811
242.000,3509,3508,113,147,177,358,561
243.000,3508,3508,114,150,190,547,1322
244.000,3511,3511,113,142,171,516,1014
245.000,3511,3502,114,145,187,410,790
246.000,3508,3517,113,149,187,403,1155
247.000,3508,3509,116,152,195,1068,4828
248.000,3511,3511,115,159,185,396,809
249.000,3509,3508,120,169,210,604,2887
250.000,3511,3511,116,161,191,381,827
251.000,3508,3509,110,144,178,569,1957
252.000,3511,3510,113,148,188,409,929
253.000,3508,3509,118,151,183,406,858
254.000,3512,3511,118,162,202,402,890
255.000,3511,3511,110,156,182,356,615
256.000,3508,3509,122,164,209,475,993
257.000,3511,3511,111,153,194,500,1033
258.000,3509,3508,114,163,192,385,692
259.000,3508,3509,112,154,192,470,1847
260.000,3508,3508,110,152,198,889,5052
261.000,3511,3510,114,156,195,544,991
262.000,3511,3511,113,150,190,509,1129
263.000,3508,3508,108,152,182,477,1203
264.000,3509,3509,112,153,185,354,568
265.000,3508,3507,111,154,190,409,1048
266.000,3511,3512,112,157,206,2154,6650
267.000,3508,3508,108,151,186,458,844
268.000,3511,3511,112,150,176,342,839
269.000,3508,3508,119,161,210,541,3240
270.001,3510,3507,117,153,185,416,820
271.000,3510,3513,118,165,194,391,883
272.001,3509,3510,117,161,182,348,593
273.001,3511,3511,117,161,187,361,877
274.000,3511,3510,115,153,184,1043,5481
275.000,3508,3509,123,157,195,411,699
276.000,3511,3511,125,162,205,478,1276
277.000,3511,3511,120,158,194,443,999
278.000,3509,3507,120,158,202,462,1132
279.000,3511,3512,122,155,198,773,1339
280.000,3511,3511,119,164,199,555,1554
281.000,3508,3509,121,147,174,355,765
282.000,3511,3511,118,152,188,470,765
283.000,3509,3508,118,150,183,391,692
284.000,3510,3511,121,158,192,495,2343
285.000,3512,3511,123,154,198,499,1164
286.000,3508,3508,122,158,196,426,840
287.000,3508,3508,128,165,203,476,820
288.000,3511,3511,119,168,207,615,2121
289.000,3508,3509,130,167,206,515,3949
290.000,3509,3508,124,166,199,423,946
291.000,3510,3511,119,148,174,390,941
292.000,3509,3508,121,156,188,361,593
293.000,3511,3511,122,156,199,611,1157
294.000,3508,3509,122,150,192,443,970
295.000,3508,3508,125,152,183,382,783
296.000,3512,3511,116,150,179,401,914
297.000,3508,3508,121,167,213,1344,4491
298.000,3511,3511,122,152,184,431,987
299.000,3511,3511,124,154,189,546,2167
300.000,3508,3509,119,150,174,384,896
301.001,3511,3506,119,151,178,382,553
302.000,3509,3513,125,155,182,405,1109
303.001,3510,3499,120,153,190,721,3080
304.000,3509,3520,121,158,187,415,1054
305.000,3508,3509,123,156,187,503,1096
306.000,3512,3511,128,169,203,422,1137
307.000,3511,3512,121,167,195,443,751
308.000,3509,3508,125,164,193,465,1070
309.000,3508,3509,119,158,191,401,780
310.000,3511,3511,113,161,193,600,1179
311.001,3509,3509,119,152,179,417,1087
312.000,3510,3510,123,161,203,739,2272
313.000,3509,3509,132,169,198,429,833
314.000,3511,3510,123,171,203,429,723
315.000,3511,3512,112,154,192,417,893
316.000,3511,3511,119,151,184,452,1185
317.000,3509,3508,120,155,196,439,1011
318.000,3508,3508,118,153,194,587,1242
319.000,3511,3511,124,156,197,711,1136
320.003,3507,3508,118,157,202,678,2574
321.001,3509,3507,116,156,193,558,1247
322.000,3510,3511,112,165,211,793,3844
323.000,3511,3512,121,152,179,421,920
324.000,3511,3510,122,157,188,524,1910
325.000,3509,3509,122,153,181,396,953
326.000,3508,3509,125,159,195,479,881
327.000,3511,3511,124,156,196,449,991
328.000,3508,3508,122,162,198,511,881
329.000,3512,3511,119,157,188,417,707
330.000,3511,3511,131,171,214,484,1282
331.000,3508,3508,123,170,214,486,864
332.000,3508,3509,118,151,185,508,1280
333.000,3511,3511,121,165,196,426,645
334.001,3495,3495,120,154,187,493,1235
335.000,3525,3524,124,171,198,396,887
336.000,3508,3508,124,156,189,537,1217
337.000,3508,3508,125,164,231,1256,4323
338.000,3511,3512,127,166,212,502,1283
339.000,3509,3508,122,158,191,440,926
340.000,3511,3511,121,152,194,471,1185
341.001,3509,3509,119,154,207,559,1263
342.000,3510,3510,121,150,186,454,2047
343.000,3508,3509,117,156,185,382,773
344.000,3511,3511,120,149,183,391,1011
345.001,3509,3509,120,148,183,356,656
346.000,3510,3510,117,160,211,968,1432
347.001,3509,3509,126,172,215,489,1002
348.000,3511,3511,120,157,190,489,1728
349.000,3511,3510,122,152,180,397,961
350.028,3424,3414,120,151,172,358,1393
351.000,3599,3610,117,152,204,2201,3732
352.000,3508,3508,126,159,218,2820,5389
353.000,3511,3511,119,166,205,430,899
354.000,3508,3509,121,157,191,688,1779
355.000,3511,3510,120,156,194,433,751
356.000,3508,3509,123,165,202,417,837
357.000,3509,3508,116,157,186,501,991
358.000,3508,3509,122,153,183,353,621
359.001,3509,3506,118,159,196,519,1117
360.000,3510,3513,119,150,186,493,935
361.000,3508,3508,109,151,181,387,1079
362.001,3509,3509,120,160,193,607,1719
363.000,3511,3510,116,155,188,433,851
364.000,3508,3508,115,155,189,403,1211
365.001,3509,3510,108,144,173,426,1415
366.000,3511,3510,114,162,189,419,774
367.000,3508,3508,116,165,190,353,642
368.000,3509,3509,125,167,192,342,751
369.001,3509,3507,116,159,191,516,2053
370.000,3510,3513,115,159,191,422,904
371.000,3509,3508,122,168,204,468,924
372.000,3511,3511,113,150,177,478,938
373.000,3508,3509,117,163,191,451,1260
374.000,3512,3511,115,161,199,402,924
375.000,3511,3511,111,151,183,373,1175
376.000,3508,3509,113,148,171,375,743
377.000,3511,3511,113,154,192,439,1118
378.000,3508,3508,116,155,192,421,944
379.000,3508,3508,115,165,233,618,1335
380.000,3511,3511,117,154,193,449,982
381.001,3509,3508,118,168,205,421,795
382.000,3511,3511,120,162,195,442,1022
383.000,3511,3512,109,152,188,413,898
384.000,3509,3508,119,162,196,390,728
385.000,3508,3509,117,166,209,430,986
386.000,3511,3509,112,162,204,797,1514
387.000,3508,3510,114,169,219,466,1559
388.000,3508,3508,111,158,198,397,1365
389.000,3509,3508,118,165,207,503,1079
390.000,3511,3511,116,157,183,448,676
391.000,3508,3509,116,150,185,440,1172
392.002,3510,3491,111,149,183,582,1324
393.000,3512,3531,117,164,199,464,1618
394.000,3508,3508,112,147,169,569,1008
395.000,3511,3511,110,157,200,953,3585
396.000,3511,3511,116,156,190,574,1217
397.000,3509,3508,109,145,171,386,935
398.000,3508,3509,119,155,179,367,1430
399.000,3512,3511,115,166,203,445,1966
400.000,3511,3511,113,153,182,447,912
401.000,3508,3508,115,150,183,630,2106
402.000,3511,3511,110,153,192,556,893
403.000,3509,3509,118,161,193,392,757
404.000,3508,3508,111,147,177,568,2195
405.000,3511,3511,120,164,200,841,2462
406.000,3511,3512,113,148,169,332,610
407.000,3509,3508,110,151,178,343,516
408.000,3508,3509,106,150,183,348,906
409.001,3508,3503,109,153,206,507,1145
410.000,3512,3516,114,145,172,340,626
411.000,3508,3509,115,158,185,381,721
412.000,3510,3508,107,147,177,358,1001
413.000,3512,3514,117,164,200,645,1429
414.000,3509,3508,122,165,191,373,607
415.000,3508,3509,115,162,196,423,1189
416.000,3508,3507,110,152,196,1705,3582
417.000,3511,3511,115,164,198,496,1088
418.000,3511,3512,116,165,201,467,1175
419.000,3509,3509,116,164,207,403,1055
420.000,3510,3510,108,146,176,422,1312
421.000,3509,3508,118,165,201,417,962
422.000,3509,3509,106,145,169,314,550
423.000,3511,3511,122,160,188,350,1202
424.000,3508,3508,122,162,192,417,1222
425.000,3511,3512,115,163,195,427,1091
426.000,3511,3510,117,160,206,711,977
427.000,3511,3511,115,156,202,1271,3107
428.001,3508,3508,119,161,191,392,754
429.000,3511,3512,112,155,187,354,668
430.000,3512,3511,118,165,189,395,1241
431.000,3511,3511,120,166,198,439,868
432.000,3509,3509,115,152,184,414,965
433.000,3510,3511,112,158,191,569,1733
434.000,3508,3508,119,160,193,391,724
435.000,3509,3509,113,157,183,383,560
436.000,3509,3508,115,164,188,381,1113
437.000,3509,3508,119,160,192,402,1379
438.000,3510,3512,121,169,196,387,1032
439.000,3512,3511,122,164,192,373,719
440.000,3508,3509,114,150,197,929,2948
441.000,3511,3511,119,162,191,388,1285
442.000,3511,3511,111,161,186,367,675
443.000,3509,3508,117,162,195,580,4595
444.000,3508,3508,121,161,191,360,624
445.000,3509,3509,115,150,171,365,792
446.001,3510,3510,125,171,223,660,1094
447.002,3511,3486,118,152,179,368,1099
448.000,3513,3538,125,164,187,358,698
449.000,3508,3508,119,157,187,591,998
450.000,3511,3511,114,154,187,399,947
451.000,3508,3509,114,155,189,351,2121
452.000,3512,3511,117,150,181,425,928
453.000,3508,3508,119,154,195,488,922
454.000,3508,3508,117,163,192,482,952
455.000,3511,3512,124,167,195,391,1189
456.000,3508,3498,117,159,191,371,922
457.000,3512,3521,123,162,203,482,1043
458.000,3508,3509,120,151,186,443,1049
459.000,3511,3510,117,158,197,572,1253
460.000,3508,3508,124,159,196,513,2295
461.000,3511,3512,122,161,196,441,967
462.000,3509,3508,125,166,202,450,1014
463.000,3511,3511,128,165,193,425,1250
464.000,3508,3509,130,172,202,412,817
465.001,3510,3508,128,170,192,379,749
466.000,3510,3512,111,155,183,399,1230
467.000,3509,3508,121,157,182,415,952
468.000,3511,3511,125,154,187,398,752
469.000,3511,3511,119,153,200,611,4056
470.000,3511,3512,124,164,193,389,562
471.000,3509,3509,124,165,199,682,3563
472.000,3508,3507,117,151,177,384,934
473.000,3511,3511,121,158,191,500,1457
474.000,3511,3512,121,155,185,538,1060
475.000,3508,3508,120,152,190,435,1083
476.000,3508,3508,125,161,198,522,1173
477.000,3512,3511,114,157,189,391,691
478.000,3508,3508,118,152,188,639,2074
479.000,3511,3512,118,148,182,550,1075
480.000,3511,3511,120,154,180,361,844
481.000,3511,3510,118,157,186,379,1060
482.000,3508,3509,121,151,180,346,605
483.000,3512,3511,125,156,188,357,673
484.000,3511,3511,125,158,191,431,1144
485.000,3495,3494,123,163,192,368,1028
486.000,3525,3526,118,153,184,505,1042
487.000,3511,3511,118,152,187,419,957
488.000,3511,3511,120,154,179,353,683
489.000,3508,3509,117,153,187,442,1076
490.000,3511,3511,117,160,188,357,694
491.002,3494,3490,123,154,186,435,786
492.000,3526,3518,124,153,181,363,657
493.000,3508,3519,122,154,194,458,976
494.000,3508,3509,118,158,192,367,633
495.000,3512,3511,125,168,189,363,716
496.000,3511,3511,119,162,203,648,3534
497.000,3511,3511,120,158,200,637,2506
498.000,3508,3509,121,157,185,347,504
499.000,3512,3511,120,157,183,367,1259
500.000,3511,3511,119,156,198,569,1296
501.000,3508,3509,122,167,211,588,1686
502.000,3511,3510,119,158,195,417,1420
503.000,3508,3509,118,152,192,563,1181
504.000,3511,3511,118,153,181,351,688
505.000,3509,3508,124,162,196,431,836
506.000,3511,3511,126,167,204,475,1112
507.000,3508,3508,128,171,221,523,1109
508.000,3508,3508,123,153,187,979,3772
509.000,3511,3512,122,152,173,361,935
510.000,3508,3507,124,167,201,435,1266
511.000,3512,3512,115,160,194,440,911
512.002,3492,3493,116,153,196,822,3199
513.000,3527,3526,104,143,167,344,1276
514.000,3508,3509,117,146,176,425,1077
515.000,3509,3508,108,142,163,325,796
516.000,3511,3511,111,147,180,505,1287
517.000,3508,3508,111,151,177,472,981
518.000,3511,3511,112,146,177,531,1462
519.000,3508,3509,105,143,167,480,1173
520.000,3511,3511,109,145,167,344,1140
521.000,3508,3508,110,151,187,522,1063
522.000,3511,3511,101,151,182,405,831
523.001,3511,3510,114,147,203,754,1237
524.000,3508,3509,109,159,192,418,959
525.000,3511,3511,110,151,189,601,1324
526.000,3509,3508,114,154,179,435,843
527.000,3511,3511,121,166,191,395,1174
528.000,3509,3509,113,161,189,320,519
529.000,3508,3508,115,149,185,681,1329
530.000,3510,3511,110,146,201,1053,2064
531.000,3511,3511,109,151,191,439,802
532.000,3512,3511,106,145,169,324,988
533.000,3511,3511,112,147,178,559,1007
534.000,3508,3508,111,151,182,358,848
535.001,3507,3505,112,144,168,509,1285
536.000,3512,3515,112,168,221,587,1277
537.000,3509,3508,116,158,195,385,747
538.001,3509,3477,116,160,186,344,651
539.000,3510,3543,116,156,193,540,1616
540.000,3511,3511,114,150,179,349,772
541.000,3509,3508,115,152,187,582,1196
542.000,3511,3511,106,148,180,456,954
543.001,3490,3491,114,144,163,298,608
544.000,3526,3525,113,145,173,403,912
545.000,3511,3511,115,146,166,338,599
546.000,3508,3508,109,149,177,393,1195
547.000,3508,3509,116,156,199,766,1173
548.000,3511,3511,123,164,201,735,2240
549.000,3508,3500,115,158,196,483,955
550.000,3511,3519,120,164,202,413,1063
551.000,3509,3508,117,151,199,442,791
552.000,3510,3511,117,155,215,713,1355
553.000,3508,3508,116,155,195,509,911
554.000,3511,3511,114,152,186,516,1284
555.000,3509,3508,113,146,172,407,676
556.000,3511,3511,110,146,168,341,556
557.001,3508,3506,111,155,190,458,1197
558.000,3511,3500,114,150,202,649,2821
559.000,3511,3525,113,151,176,399,735
560.000,3512,3511,113,147,171,332,522
561.000,3508,3509,113,152,184,378,995
562.000,3509,3508,118,163,190,376,981
563.000,3508,3509,118,165,191,321,478
564.000,3511,3511,114,162,193,357,623
565.000,3511,3511,117,163,205,550,1179
566.000,3509,3508,118,163,196,418,834
567.000,3508,3509,116,152,198,677,1335
568.000,3511,3510,117,149,185,380,702
569.000,3508,3509,115,151,193,619,1088
570.000,3511,3511,112,156,186,337,867
571.000,3509,3508,117,149,176,425,1194
572.000,3511,3511,119,164,207,2044,3949
573.000,3508,3508,115,156,182,378,729
574.000,3509,3509,112,153,177,350,851
575.000,3511,3511,113,153,182,462,1264
576.000,3499,3498,113,149,195,761,3881
577.001,3517,3519,115,150,194,725,1193
578.000,3511,3511,110,147,177,452,725
579.000,3511,3511,112,145,169,331,714
580.000,3509,3508,111,151,177,351,728
581.000,3511,3512,114,147,170,486,920
582.000,3512,3511,117,152,178,356,887
583.000,3511,3511,116,158,188,344,603
584.000,3511,3511,116,160,193,448,1389
585.000,3511,3511,112,150,179,478,2218
586.000,3508,3509,112,147,171,532,771
587.000,3511,3511,110,161,196,413,814
588.000,3492,3492,113,164,189,383,776
589.000,3528,3528,124,167,195,694,3680
590.001,3510,3510,104,160,189,348,716
591.001,3510,3508,112,150,184,529,1116
592.000,3511,3505,115,152,180,383,814
593.000,3511,3519,113,150,188,672,1321
594.000,3508,3508,114,148,192,1008,1818
595.000,3512,3511,108,144,166,332,872
596.000,3508,3509,109,153,191,738,1912
597.000,3511,3510,120,163,200,396,999
598.001,3501,3502,116,167,226,1196,4946
599.000,3518,3517,117,162,195,545,1202
600.000,3508,3508,114,162,194,449,1171
601.000,3508,3509,116,154,196,573,1081
602.000,3508,3508,118,153,192,567,1826
603.000,3511,3511,110,152,187,460,1423
604.000,3509,3508,116,152,177,342,789
605.000,3508,3509,115,153,185,486,1350
606.000,3511,3511,112,147,177,458,922
607.000,3511,3511,111,150,186,404,989
608.000,3509,3508,116,155,185,491,925
609.000,3508,3508,114,162,189,389,1192
610.000,3511,3512,121,165,198,1062,1912
611.000,3509,3508,114,160,188,479,1026
612.000,3511,3511,113,149,180,580,1089
613.000,3508,3508,116,156,206,502,1374
614.000,3511,3511,111,153,188,429,1012
615.000,3507,3505,117,154,184,510,1050
616.000,3512,3515,113,144,173,329,774
617.025,3424,3369,113,158,204,1205,4356
618.001,3600,3655,107,155,202,3552,6446
619.000,3510,3513,117,160,198,428,997
620.000,3508,3508,109,150,186,399,1026
621.001,3510,3509,117,158,186,378,1699
622.000,3510,3511,114,149,180,373,844
623.000,3511,3510,109,149,192,782,2099
624.000,3508,3509,120,162,196,470,910
625.000,3511,3511,113,146,174,336,987
626.000,3512,3511,120,165,207,657,1451
627.000,3508,3509,120,161,210,647,1321
628.000,3511,3511,111,157,192,384,776
629.000,3511,3511,110,146,178,388,920
630.000,3508,3508,114,157,195,382,958
631.000,3512,3511,114,150,181,624,1194
632.000,3508,3508,114,143,176,346,756
633.000,3511,3512,125,165,197,369,948
634.001,3510,3509,113,151,186,613,1004
635.000,3509,3510,111,146,177,315,481
636.000,3509,3508,109,142,166,352,993
637.000,3511,3512,121,164,198,482,1114
638.000,3508,3508,113,149,184,747,1658
639.000,3511,3511,114,148,188,708,2306
640.000,3509,3508,116,156,189,412,966
641.000,3511,3511,116,156,200,618,1138
642.000,3511,3512,114,155,182,334,666
643.000,3509,3508,117,158,192,361,790
644.000,3511,3511,108,147,174,313,707
645.000,3508,3508,116,156,191,496,1164
646.000,3508,3509,113,162,187,357,783
647.000,3512,3511,117,156,186,386,1012
648.000,3508,3508,114,144,169,323,611
649.000,3511,3512,106,157,191,492,1415
650.000,3508,3507,106,154,205,758,1689
651.000,3511,3512,117,151,185,437,1209
652.000,3508,3508,111,146,191,775,2909
653.000,3511,3511,110,150,184,401,1209
654.000,3509,3508,123,158,184,407,839
655.000,3507,3508,120,152,208,2809,4464
656.000,3509,3508,117,155,186,458,1016
657.000,3511,3511,120,157,197,962,4223
658.000,3508,3508,120,149,190,868,5138
659.000,3510,3510,118,158,208,1155,3109
660.000,3508,3509,123,169,201,575,1200
661.000,3509,3508,120,165,194,552,1068
662.000,3510,3511,121,155,195,521,1718
663.001,3510,3510,120,158,181,341,990
664.000,3510,3510,116,147,180,321,1096
665.000,3511,3511,117,152,184,349,764
666.000,3508,3481,121,160,193,398,1423
667.000,3512,3538,124,158,208,670,2400
668.000,3508,3508,119,149,189,1085,2633
669.000,3508,3509,120,147,171,349,807
670.000,3512,3511,117,146,164,285,535
671.000,3511,3511,117,153,187,1024,2730
672.000,3508,3508,124,168,205,504,1158
673.000,3511,3512,123,165,197,397,1007
674.000,3509,3508,119,150,175,368,1028
675.000,3511,3511,118,151,192,493,970
676.000,3508,3508,115,156,189,398,844
677.001,3510,3510,126,158,188,480,1282
