time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
66.0,2000,2000,143,227,331,495,863
67.0,2002,2000,140,235,328,602,1548
68.0,1999,2002,133,249,340,513,941
69.0,2002,2002,139,235,350,586,1142
70.0,2001,2000,132,234,340,668,1286
71.0,2000,1998,135,257,345,831,4072
72.0,2002,2004,134,222,309,514,1252
73.0,2002,2002,139,220,339,500,985
74.0,2002,2002,136,241,335,490,805
75.0,2000,2000,149,228,345,568,1073
76.0,2000,2000,130,239,331,472,900
77.0,2002,2002,136,227,329,505,961
78.0,2002,2002,140,220,339,673,1351
79.001,2000,2001,139,236,343,658,1151
80.0,2002,2001,128,226,333,648,1237
81.0,2002,2002,146,233,343,599,1424
82.0,2000,2001,139,247,340,629,1055
83.0,2002,2002,134,240,321,478,875
84.0,2000,2000,143,243,355,628,1543
85.0,1997,1997,142,231,338,580,992
86.0,2004,2004,148,241,366,767,1694
87.0,2002,2002,145,241,350,619,1063
88.0,2002,2002,136,240,341,520,860
89.001,2002,2000,120,242,345,599,1081
90.0,2000,2002,132,247,342,728,2146
91.0,2000,2000,130,252,328,482,757
92.0,2002,2002,140,236,315,523,1079
93.0,2002,2002,134,239,333,560,1078
94.0,1994,1994,129,233,333,756,2307
95.0,2006,2006,128,242,325,520,1314
96.0,2002,2002,128,234,339,551,1112
97.0,2000,2000,130,243,314,469,987
98.0,2002,2002,137,268,379,993,2010
99.0,2000,2000,139,244,330,585,1246
100.0,2002,2002,121,229,341,612,1525
101.0,2000,2000,135,269,346,494,838
102.0,2000,2000,139,245,337,589,1297
103.0,2002,2002,133,242,345,783,2088
104.0,2002,2002,132,256,331,493,810
105.0,2000,2000,126,235,328,482,1028
106.0,2000,2000,123,234,341,587,2709
107.0,2002,2002,126,260,339,486,970
108.0,2001,2000,133,233,326,538,1076
109.0,2002,2002,129,218,330,549,1452
110.0,2001,2002,129,257,342,554,1021
111.0,2001,2000,126,235,312,541,2049
112.0,2001,2002,131,248,325,519,2658
113.0,2001,2000,111,231,316,464,1015
114.0,2002,2002,129,249,343,575,1118
115.0,2000,2000,130,226,318,490,2839
116.0,2000,2000,138,217,295,421,906
117.0,2000,1997,121,226,310,486,1046
118.0,2002,2005,135,228,303,443,936
119.0,2000,2000,133,218,320,478,939
120.0,2002,2002,125,225,329,528,1559
121.0,2000,2000,131,250,345,559,1241
122.0,2000,2000,131,229,313,471,1061
123.0,2002,2002,138,236,323,560,1378
124.0,2002,2002,131,224,316,456,785
125.0,2002,2002,134,233,330,470,1013
126.0,2000,2001,130,213,306,473,848
127.0,2000,1999,134,217,319,468,849
128.0,2002,2002,133,246,330,515,807
129.0,2000,2000,124,236,311,451,827
130.0,2002,2002,129,217,326,521,932
131.0,2000,2001,136,238,342,513,918
132.0,2002,2001,129,235,309,456,749
133.0,2002,2002,131,222,317,494,920
134.0,2000,2000,136,209,316,516,843
135.0,2000,2000,134,237,337,635,1448
136.0,2000,2000,132,235,324,481,796
137.0,2002,2003,125,235,311,523,1176
138.0,2002,2002,133,227,321,521,1090
139.0,2000,2000,132,228,314,447,882
140.0,2000,2000,139,235,316,448,731
141.0,2002,2002,122,248,328,766,2702
142.0,2000,2000,129,248,322,494,2800
143.0,2002,2001,130,222,320,472,1025
144.0,1998,1998,127,231,333,663,2416
145.0,2004,2005,122,221,320,523,998
146.0,2002,2001,129,224,309,439,1047
147.0,2000,2001,129,241,318,505,1256
148.001,2001,2000,130,244,332,1368,14348
149.0,2001,2002,135,245,320,478,1017
150.0,2002,2002,134,238,303,438,581
151.0,2000,2000,129,220,324,490,952
152.0,2002,2002,135,234,315,496,839
153.0,2000,2000,121,243,305,488,883
154.0,2000,2000,130,237,315,468,1232
155.0,2002,2001,134,238,330,539,1128
156.0,2002,2003,139,232,327,490,964
157.0,2001,2000,130,225,320,472,717
158.0,2000,2000,128,250,337,538,1132
159.0,2002,2002,135,235,326,468,779
160.0,2002,2002,132,220,330,555,938
161.0,2002,2002,133,236,316,488,960
162.0,2001,2002,121,229,328,532,1127
163.0,2001,2000,131,245,318,506,1695
164.0,2002,2002,137,237,333,496,1017
165.0,2002,2002,128,219,308,446,731
166.0,1996,1998,137,232,331,553,1292
167.0,2006,2004,127,235,312,469,859
168.0,2002,2002,125,219,313,488,973
169.0,2000,2000,135,227,318,457,898
170.0,2002,2002,133,232,314,482,995
171.0,2002,2002,142,228,335,552,1173
172.0,2000,2001,125,230,328,663,2456
173.0,2000,2000,130,218,318,488,1127
174.0,2002,2002,127,243,349,716,2534
175.0,2002,2001,120,238,314,512,1264
176.0,2000,2000,124,222,320,489,833
177.0,2002,2002,134,228,325,464,722
178.0,2002,2002,129,230,307,439,685
179.0,2002,2002,138,209,315,457,787
180.0,2000,2000,124,246,346,640,1534
181.0,2002,2003,122,228,305,429,731
182.0,2000,2000,132,237,325,519,1017
183.0,2000,1999,126,227,324,493,1519
184.0,2002,2002,134,243,334,496,851
185.0,2002,2002,136,234,336,504,1096
186.0,2000,2000,142,249,335,540,2504
187.0,2000,2000,133,233,334,584,2535
188.0,2002,2003,129,228,322,477,1024
189.0,2000,2000,133,240,306,406,636
190.0,2000,2000,132,239,331,529,1192
191.0,2002,2002,138,248,325,464,972
192.0,2002,2001,134,258,340,526,906
193.0,2000,2001,139,225,317,478,817
194.0,2000,2000,135,228,325,478,872
195.0,2002,2001,117,237,325,497,1213
196.0,2000,2000,134,241,324,507,1184
197.0,2000,2001,130,243,340,544,1002
198.0,2000,2000,131,232,303,428,866
199.0,2002,2002,135,237,314,486,1030
200.0,2002,2002,125,229,306,466,841
201.0,2000,2000,136,230,323,553,1735
202.0,2002,2002,123,224,306,531,1295
203.0,2000,2000,124,241,331,518,1239
204.0,2000,2000,127,235,321,473,1038
205.0,2002,2001,120,253,322,470,961
206.0,2000,2001,129,247,315,462,802
207.0,2002,2002,129,228,308,456,984
208.0,2000,2000,123,255,319,461,870
209.0,2002,2002,130,238,323,489,962
210.0,2000,1999,132,236,313,481,984
211.0,2002,2003,125,234,314,477,978
212.0,2000,2000,115,243,333,683,1226
213.0,2001,2000,132,224,312,507,1011
214.0,2001,2002,135,238,322,477,810
215.0,2000,2000,129,256,343,806,1946
216.0,2002,2002,122,236,308,442,1043
217.0,2001,1996,129,244,313,493,1172
218.001,1999,2004,133,236,303,436,805
219.0,2003,2002,128,218,306,440,859
220.0,2000,2000,128,240,303,458,1896
221.001,2000,2000,130,231,303,448,1469
222.0,2002,2002,134,250,332,482,794
223.0,2000,2000,133,233,334,515,857
224.0,2002,2002,131,258,340,475,948
225.0,1999,2000,136,245,330,474,768
226.0,2001,2000,129,211,314,492,1075
227.0,2002,2002,129,226,305,434,649
228.001,2000,1999,127,246,320,460,923
229.001,2001,2001,116,246,307,470,1133
230.0,2001,2002,128,221,319,630,1691
231.0,2000,2001,123,221,307,431,715
232.0,2002,2001,131,239,324,535,1017
233.0,2000,2000,127,215,327,542,938
234.0,2002,2002,139,220,339,567,1259
235.001,2000,2001,127,239,332,515,901
236.0,2002,2001,139,221,330,528,1097
237.0,2000,2000,127,238,345,743,1548
238.0,2002,2002,121,247,317,506,1111
239.0,2000,2000,135,235,297,411,939
240.0,2002,2002,128,236,313,484,774
241.0,2000,2001,133,234,310,471,1390
242.0,2002,2002,122,234,302,455,1370
243.0,2000,2000,125,241,325,523,978
244.0,2002,2001,124,222,323,590,2072
245.0,2000,2001,128,234,312,468,953
246.0,2000,1998,129,235,305,436,893
247.0,2002,2003,130,229,319,471,1431
248.0,2000,2001,127,213,309,442,786
249.0,2002,2002,127,223,295,436,1042
250.0,2000,2000,136,229,358,823,1942
251.0,2000,2000,135,224,322,525,1093
252.0,2002,2001,136,234,328,515,1192
253.0,2000,2001,123,235,313,467,924
254.0,2002,2002,128,238,319,464,723
255.0,2000,2000,126,220,325,510,1016
256.0,2000,2000,125,234,320,534,1066
257.0,2000,2000,130,249,319,518,1567
258.0,2002,2001,128,238,313,474,837
259.0,2002,2003,137,246,332,551,3544
260.0,2000,2000,132,237,318,451,841
261.0,2000,2000,123,227,307,490,1230
262.0,2002,2002,122,228,307,439,766
263.0,2000,2000,131,218,324,598,1161
264.0,2001,2000,132,241,334,529,2252
265.005,2000,2000,134,229,305,469,902
266.0,2000,2001,132,243,325,478,928
267.0,2000,2000,131,226,313,472,923
268.0,2002,2001,134,238,305,429,857
269.0,2001,2001,134,228,325,495,893
270.0,2001,2002,129,227,321,499,1406
271.0,2000,2000,134,232,331,860,7618
272.0,2003,2002,126,242,327,480,998
273.0,2000,2000,123,236,328,618,1227
274.0,2002,2002,127,228,320,569,1263
275.0,2000,2000,136,221,315,559,1217
276.0,2002,2002,133,221,320,492,945
277.0,2002,2002,138,220,318,489,682
278.0,2000,2000,133,241,319,488,994
279.0,2002,2002,128,230,311,489,1418
280.0,2002,2002,133,228,311,497,896
281.0,1999,2000,126,234,332,503,1199
282.0,2000,2000,132,218,314,433,677
283.0,2003,2002,131,228,324,593,4434
284.0,2002,2002,130,226,305,434,764
285.0,2000,2000,125,235,325,521,1337
286.0,2002,2002,125,240,320,493,743
287.0,2000,2000,138,232,315,522,963
288.0,2000,2000,136,217,315,459,825
289.0,2002,2002,129,219,291,503,1290
290.0,2000,2000,138,222,335,521,989
291.0,2000,2000,123,241,308,525,1069
292.0,2002,2002,125,246,319,459,1336
293.0,2000,2000,135,242,319,555,1468
294.0,2000,2001,123,242,336,566,1129
295.0,2000,2000,132,231,324,606,1724
296.0,2002,2002,141,218,335,494,665
297.0,2002,2001,128,212,307,425,1105
298.0,2000,2001,132,236,322,456,624
299.0,2002,2001,134,224,322,460,708
300.0,2002,2003,134,241,322,487,1423
301.0,2002,2002,135,220,303,450,968
302.0,2000,2000,131,234,337,616,2000
303.0,2000,2000,131,215,318,458,700
304.0,2002,2001,138,233,324,458,766
305.0,2000,2001,131,213,324,562,1600
306.0,2000,2000,137,232,339,499,947
307.0,2002,2002,138,241,321,468,917
308.0,2000,1999,129,218,326,466,864
309.0,2000,2001,132,251,315,474,1651
310.0,2000,2000,130,223,312,606,1503
311.0,2002,2001,131,213,326,610,1509
312.0,1997,1997,125,241,326,505,997
313.0,2005,2005,130,238,303,443,820
314.0,2000,2001,132,241,310,436,887
315.0,2002,2002,125,236,323,537,1306
316.0,2000,2000,133,229,327,506,1356
317.0,2000,1999,122,238,295,426,713
318.0,2002,2003,132,223,304,448,823
319.0,2002,2002,137,245,326,481,810
320.001,2000,1999,131,243,328,506,799
321.0,2002,2003,125,240,321,487,1230
322.0,2002,2002,140,232,322,483,873
323.0,2002,2002,135,239,331,526,987
324.0,2000,2000,128,226,311,595,1332
325.0,2000,2000,124,247,319,476,909
326.0,2003,2002,129,239,302,419,763
327.0,2000,2000,126,233,317,466,948
328.0,2001,2002,133,243,315,471,826
329.0,2002,2002,136,213,321,474,906
330.0,2002,2002,130,216,302,439,819
331.0,2001,2000,129,226,322,496,1308
332.0,2002,2002,132,240,314,447,942
333.0,2000,2000,134,247,323,501,3401
334.0,2001,2002,127,228,326,506,1109
335.0,2002,2002,127,231,318,524,1304
336.0,2001,2000,136,232,311,459,823
337.0,2000,2000,129,241,345,656,1643
338.0,2002,2000,138,223,319,539,3170
339.0,2001,2004,134,230,308,470,1053
340.0,2003,2001,138,229,320,495,881
341.0,2002,2003,139,219,325,588,1235
342.0,2001,2002,132,221,302,430,905
343.0,2001,2000,117,241,320,530,1009
344.0,2002,2002,122,227,303,446,753
345.001,2000,2001,130,217,309,475,882
346.0,2002,2002,123,257,315,478,992
347.0,2002,2001,128,209,317,477,1008
348.0,2000,2001,135,219,333,532,970
349.0,2000,2000,118,231,324,605,1205
350.0,2002,2001,123,227,306,451,920
351.0,2002,2002,144,249,357,532,1480
352.0,2000,2001,134,217,303,428,672
353.0,2002,2002,127,228,330,568,1589
354.0,2002,2001,133,221,328,533,950
355.0,2002,2002,124,231,326,740,5985
356.0,2002,2003,136,228,320,492,1126
357.0,2000,2000,134,232,321,501,872
358.0,2002,2001,135,219,299,430,1078
359.0,2000,2001,140,230,327,504,944
360.0,2002,2002,125,244,344,1050,3696
361.0,2000,2000,137,210,299,453,854
362.0,2002,2002,136,234,324,610,2475
363.0,2000,2000,132,237,326,588,4256
364.0,2002,2002,134,231,330,491,818
365.0,2000,2000,129,238,325,569,1136
366.0,2002,2002,131,227,321,517,1052
367.0,2002,2001,127,219,313,447,707
368.0,2000,2000,137,231,334,558,1238
369.001,2001,2000,133,216,308,468,750
370.0,2001,2003,124,222,320,511,973
371.0,2002,2002,126,221,315,600,1034
372.0,2000,2000,137,225,327,574,1688
373.0,2002,2002,123,231,309,448,827
374.0,2002,2002,127,227,335,510,885
375.0,2000,2000,131,233,317,501,3353
376.0,2001,2000,134,245,315,493,992
377.0,2001,2002,131,230,333,517,1575
378.0,2000,2000,136,221,304,484,923
379.0,2001,2000,125,239,316,446,796
380.0,2000,2000,123,247,322,497,1307
381.0,2000,2000,136,229,323,480,1105
382.0,2002,2002,124,245,315,447,878
383.0,2000,2000,132,244,340,737,3654
384.0,2000,2000,131,240,330,488,1239
385.0,2002,2002,141,260,329,487,1245
386.0,2001,2002,147,236,339,532,1308
387.0,2001,2000,142,245,337,1089,5943
388.0,2002,2002,132,265,331,486,1362
389.0,2002,2002,136,228,320,474,939
390.0,2001,2002,136,239,310,449,807
391.0,2001,2000,135,234,320,487,896
392.0,2002,2002,131,239,314,531,1030
393.0,2001,2002,136,208,316,493,2725
394.0,2001,2000,136,226,303,454,910
395.0,2002,2002,133,232,329,488,920
396.0,2000,2000,141,239,329,528,927
397.0,2002,2001,138,246,347,510,1306
398.0,2002,2003,132,247,319,451,754
399.0,2002,2002,137,250,351,724,6135
400.0,2000,2000,138,230,336,523,1035
401.0,2002,2002,140,242,327,465,848
402.0,2000,2000,149,267,347,581,1245
403.0,2000,2000,139,249,333,521,1005
404.0,2002,2002,135,224,303,482,1188
405.0,2000,2001,141,238,339,690,1454
406.0,2002,2001,141,238,304,432,765
407.0,2000,2001,146,229,325,479,884
408.0,2002,2002,129,223,310,473,869
409.0,2002,2001,127,239,320,476,846
410.0,2000,2001,142,224,313,514,1265
411.0,2002,2002,139,219,299,506,978
412.0,2002,2002,138,233,310,479,845
413.0,2000,1999,132,243,333,562,2405
414.0,2002,2002,132,250,315,505,1165
415.001,2001,1999,146,249,350,645,1498
416.0,2001,2004,137,238,337,498,1259
417.001,2000,1996,136,231,323,510,1119
418.0,2002,2006,132,217,310,463,740
419.0,2002,2002,136,223,301,476,829
420.0,2002,2002,132,241,325,486,896
421.0,2000,2000,140,254,345,665,5602
422.0,2000,2000,131,245,317,457,863
423.0,2002,2002,134,256,330,476,903
424.0,2002,2001,136,230,303,443,726
425.0,2000,2001,135,227,318,476,919
426.0,2001,2000,138,246,325,602,3584
427.0,2001,2002,146,240,339,618,2132
428.0,2000,2000,142,230,337,528,927
429.0,2000,2000,126,221,335,491,816
430.0,2002,2002,142,245,327,489,798
431.0,2002,2002,144,225,327,506,1822
432.0,2000,2000,129,249,330,474,907
433.0,2000,1989,130,253,337,530,1425
434.0,2001,2010,140,243,328,766,5312
435.0,2001,2003,129,239,308,448,1410
436.0,2002,2002,134,252,341,477,976
437.0,2000,2000,137,252,321,429,914
438.0,2000,2000,136,226,330,561,1261
439.0,2003,2002,136,230,305,407,609
440.0,2001,2002,148,237,331,578,1103
441.0,2002,2002,131,253,327,524,1077
442.0,2001,2000,139,241,318,476,1272
443.0,2002,2002,126,227,326,459,800
444.0,2000,2000,144,229,342,633,1028
445.0,2001,2002,144,246,371,746,1343
446.0,2001,2000,143,215,325,534,1344
447.0,2002,2002,148,232,337,536,1059
448.0,2002,2002,131,237,339,549,1882
449.0,2000,2000,136,252,345,501,1008
450.0,2000,2000,132,231,312,484,1293
451.0,2000,2000,136,209,321,506,1041
452.0,2002,2002,136,233,309,483,982
453.0,2000,2000,136,237,328,484,1123
454.001,2001,2000,133,230,338,555,1389
455.0,2001,2002,133,238,324,524,1575
456.0,2000,2000,129,218,330,495,1055
457.0,2000,2001,131,237,313,439,898
458.0,2002,2001,132,230,323,490,786
459.0,2000,2000,131,234,302,410,706
460.0,2000,2000,121,232,329,467,982
461.0,2002,2002,126,217,302,427,709
462.0,2000,2001,137,237,327,489,1162
463.0,2002,2001,128,234,311,434,752
464.0,2002,2002,132,238,328,466,873
465.0,2000,2000,138,221,311,526,1101
466.0,2002,2002,131,237,302,424,866
467.0,2000,2001,130,231,317,548,987
468.0,2002,2001,128,204,308,516,929
469.0,2000,2001,136,259,338,485,978
470.0,2002,2002,129,234,325,492,876
471.0,2002,2001,128,224,331,553,1855
472.0,2002,2003,129,219,322,493,2252
473.0,2000,2000,124,243,321,598,1321
474.0,2002,2001,131,231,312,474,945
475.0,2000,2000,133,250,337,785,9707
476.0,2002,2003,126,231,320,489,906
477.0,2002,2001,118,233,313,480,941
478.0,2002,2003,127,243,302,499,995
479.0,2000,2000,125,234,313,468,1020
480.0,2002,2002,121,246,327,505,1118
481.0,2000,2000,134,238,324,530,2923
482.0,2000,2000,134,255,327,477,907
483.0,2002,2001,135,255,336,494,1033
484.0,2000,2001,136,237,324,468,961
485.0,2002,2002,131,230,316,491,1290
486.0,2000,2000,134,234,315,466,1022
487.0,2000,2000,141,236,304,577,1183
488.0,2000,2000,140,258,343,781,7524
489.0,2002,2002,122,246,316,449,958
490.0,2002,2002,129,219,320,512,1116
491.0,2000,1999,135,229,311,455,859
492.0,2002,2003,130,237,323,467,856
493.0,2000,2000,127,233,319,496,1011
494.001,2001,2000,122,250,325,787,2515
495.0,2001,2002,130,233,313,522,945
496.0,2000,2000,138,226,334,514,1003
497.0,2000,2000,139,230,320,488,992
498.0,2000,2000,132,238,323,486,1079
499.0,2000,2000,127,251,326,526,1398
500.0,2002,2002,140,245,346,535,1040
501.0,2003,2002,126,241,315,500,1432
502.0,2002,2002,131,249,356,1566,15533
503.0,2001,2002,131,251,322,611,5674
504.0,2001,2000,134,251,332,472,884
505.0,2000,2000,131,223,322,481,809
506.0,2001,2002,130,233,317,514,1338
507.0,2001,2000,129,243,313,426,693
508.0,2002,2002,124,225,334,500,1299
509.0,2002,2002,119,217,308,512,994
510.0,2002,2002,136,218,324,600,1254
511.0,2000,2000,137,226,319,491,781
512.0,2000,2001,123,237,325,631,1480
513.0,2000,2000,131,227,329,550,1096
514.0,2002,2001,134,217,320,495,833
515.0,2002,2003,122,225,317,473,911
516.0,2002,2001,122,240,297,389,604
517.0,2000,2000,126,241,289,374,755
518.0,2000,2001,131,234,310,467,996
519.0,2002,2001,132,238,316,506,1120
520.0,2002,2002,134,224,334,572,1472
521.0,2002,2002,135,239,330,491,1004
522.0,2000,2001,137,254,347,592,1114
523.0,2002,2002,120,233,301,431,921
524.0,2000,2000,129,224,309,452,966
525.0,2002,2001,129,246,327,521,1033
526.0,2002,2002,124,236,307,448,846
527.0,2000,2000,140,233,320,444,722
528.0,2000,2001,130,243,314,435,845
529.0,2000,1999,129,221,322,508,1051
530.0,2002,2003,138,232,342,578,1227
531.0,2000,2000,129,247,322,461,1180
532.001,2001,1999,128,236,304,480,1667
533.001,1999,2001,127,224,332,486,939
534.0,2002,2001,127,237,322,535,1454
535.0,2002,2003,125,245,323,532,1299
536.0,2002,2001,121,225,310,439,739
537.0,2002,2003,128,248,315,462,829
538.0,2002,2002,127,244,319,458,889
539.0,2000,2000,131,258,325,505,1193
540.0,2002,2002,123,253,339,543,1864
541.0,2002,2002,139,216,317,524,1233
542.0,2000,2000,133,226,306,446,914
543.0,2002,2002,133,219,312,511,1184
544.0,2000,2000,127,226,321,451,596
545.0,2000,2000,124,240,327,521,1070
546.0,2002,2002,128,252,329,474,1420
547.0,2002,2002,136,250,334,492,1072
548.0,2000,2000,129,243,326,494,1228
549.0,2002,2001,127,244,329,502,1047
550.0,2000,2001,130,222,305,627,1314
551.0,2002,2002,127,235,323,519,866
552.0,2001,2000,124,227,313,518,835
553.0,2001,2001,121,231,323,514,906
554.0,2002,2003,134,238,297,409,936
555.0,2001,2000,128,245,336,560,1069
556.0,2002,2002,130,233,314,448,1001
557.0,2000,2000,135,240,328,478,828
558.0,2001,2002,132,239,331,677,4364
559.0,2000,2000,133,241,314,509,1129
560.0,2000,1996,134,239,318,501,1049
561.0,2003,2006,134,240,335,574,1557
562.0,2002,2002,124,238,299,406,742
563.0,2000,2000,126,243,330,492,914
564.0,2000,2000,129,220,318,521,1815
565.0,2000,2000,131,233,324,517,1172
566.0,2002,2002,140,233,321,472,928
567.0,2002,2002,127,238,309,446,1033
568.0,2002,2002,136,234,316,428,910
569.0,2000,2000,139,229,328,494,1087
570.0,2000,2000,136,234,324,516,969
571.001,2001,2000,135,218,334,570,1011
572.001,1999,2001,129,241,321,497,1472
573.0,2002,2001,130,242,297,414,891
574.0,2000,2000,134,244,316,447,976
575.0,2002,2003,128,222,313,514,1054
576.0,2002,2001,134,221,324,506,1152
577.0,2000,2001,126,239,317,457,824
578.0,2002,2001,136,238,318,481,866
579.0,2002,2002,144,237,328,527,971
580.0,2002,2002,130,242,319,474,901
581.0,2000,2000,132,220,308,450,873
582.0,2000,2000,128,230,335,591,1131
583.0,2002,2002,128,228,296,414,833
584.0,2000,2000,134,227,302,439,836
585.0,2002,2003,129,235,309,416,764
586.0,2002,2001,134,220,318,538,1180
587.0,2002,2003,120,253,325,549,849
588.0,2000,2000,123,248,329,512,1259
589.0,2002,2002,136,238,319,472,1174
590.0,2000,2000,131,232,310,509,1284
591.0,2000,2000,135,236,313,586,1054
592.0,2002,2002,128,253,324,513,882
593.0,2000,2000,129,219,311,505,1610
594.0,2002,1998,126,259,316,503,1118
595.0,2002,2005,126,232,339,551,1281
596.0,2002,2002,137,230,310,451,945
597.0,2002,2002,130,250,328,499,974
598.0,2000,2000,138,233,312,458,866
599.0,2002,2002,129,222,325,538,965
600.0,2002,2002,126,226,295,433,897
601.0,3003,3001,127,191,294,918,1367
602.0,3002,3004,126,200,322,867,1656
603.0,3004,3003,140,201,347,1011,6221
604.0,3005,3005,131,197,296,597,1132
605.0,3003,3004,123,207,337,818,1329
606.0,3003,2999,128,200,303,543,983
607.0,3006,3010,136,201,332,1094,2680
608.0,3003,3003,124,207,320,827,1773
609.0,3003,3003,122,200,335,1023,1579
610.0,3006,3005,127,196,317,557,1000
611.0,3004,3004,124,196,298,829,1353
612.0,3005,3005,128,222,402,55652,86625
613.0,3003,3003,127,203,323,1036,2111
614.0,3006,3006,130,216,332,791,1193
615.0,3003,3003,128,203,325,862,1430
616.0,3005,3006,124,204,321,778,1319
617.0,3004,3002,117,216,337,924,1526
618.0,3005,3007,128,208,338,1360,18404
619.0,3003,3002,125,201,326,906,1436
620.0,3003,3003,121,201,315,652,1301
621.0,3006,3006,135,208,357,2082,11940
622.0,3003,3004,136,200,302,715,1388
623.0,3006,3005,129,227,364,1572,12342
624.0,3006,3006,127,202,323,801,2652
625.0,3001,3002,125,213,341,787,1375
626.0,3007,3007,135,210,342,776,1521
627.0,3007,3005,129,197,299,759,1367
628.0,3003,3004,133,202,329,843,1242
629.0,3006,3006,139,199,313,1145,2961
630.0,3002,3003,129,222,360,1219,6540
631.0,3006,3006,134,191,323,664,1173
632.0,3003,3003,129,200,315,763,2593
633.0,3006,3006,119,204,301,817,2531
634.0,3003,3002,130,194,300,644,1050
635.0,3003,3003,128,202,349,1445,12097
636.0,3003,3004,123,213,330,728,1154
637.0,3006,3003,137,216,355,979,2311
638.0,3005,3008,124,200,335,886,1609
639.0,3004,3003,136,206,332,963,1786
640.0,3003,3003,119,202,306,706,1414
641.0,3006,3006,124,190,311,619,1078
642.0,3005,3006,123,202,330,758,3364
643.0,3004,3003,119,195,313,870,1263
644.0,3005,3005,119,202,322,701,1369
645.0,3003,3003,118,195,310,828,1306
646.0,3006,3007,125,204,328,790,1585
647.0,3006,3006,128,194,291,568,1152
648.0,3003,3003,125,212,333,769,1485
649.0,3006,3004,117,188,287,542,1003
650.001,3004,3006,125,204,340,779,1177
651.0,3005,3005,124,201,300,675,1480
652.0,3006,3006,137,205,338,904,1854
653.0,3003,3003,136,197,309,819,1782
654.0,3006,3006,126,204,337,954,2394
655.0,3003,3003,132,206,336,898,1604
656.0,3003,3003,115,270,468,24770,42935
657.0,3006,3005,132,195,307,605,1113
658.0,3003,3003,127,216,377,1232,9387
659.0,3006,3006,135,205,384,18360,36250
660.0,3003,3003,122,206,357,1536,14456
661.0,3006,3003,138,212,344,807,3151
662.0,3003,3006,126,205,337,919,1660
663.0,3006,3006,132,217,349,9115,30033
664.0,3002,3003,125,199,323,943,1455
665.0,3006,3006,130,195,312,816,1527
666.0,3006,3006,130,204,336,874,1475
667.0,3006,3006,122,209,341,1141,1968
668.0,3003,3003,129,197,317,765,1440
669.0,3006,3005,130,191,303,595,1183
670.0,3003,3004,124,199,330,2554,14856
671.0,3006,3006,133,207,329,835,2671
672.0,3006,3005,130,209,337,1335,2627
673.0,3003,3003,127,193,299,747,1691
674.0,3003,3003,124,197,312,766,1184
