time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
320.0,2002,2002,142,236,326,534,843
321.0,2002,2002,132,223,288,339,434
322.0,2000,2000,137,226,306,376,588
323.0,2002,2002,125,219,301,363,592
324.0,2000,2000,135,231,294,377,797
325.0,2000,2000,131,229,295,348,449
326.0,2000,2000,145,229,299,396,747
327.0,2002,2002,127,237,294,379,567
328.0,2000,2000,127,239,297,411,658
329.0,2000,2000,139,224,289,424,830
330.0,2002,2002,146,231,314,686,1031
331.0,2000,2000,142,222,320,648,1025
332.0,2000,2000,132,228,305,509,984
333.0,2000,2000,131,219,300,474,840
334.0,2002,2002,130,223,300,531,984
335.0,2000,2001,133,226,296,397,656
336.0,2002,2001,140,251,303,475,1002
337.0,2000,2001,137,224,281,374,622
338.0,2002,2001,138,225,291,427,739
339.0,2000,2001,135,238,315,512,863
340.0,2000,2000,140,222,303,431,891
341.0,2000,1999,139,228,303,361,549
342.0,2002,2002,128,237,296,390,705
343.0,2000,2001,132,235,296,381,693
344.0,2000,2000,131,239,301,437,870
345.0,2000,2000,132,239,295,371,582
346.0,2002,2002,135,233,290,373,694
347.0,2000,1999,137,223,291,364,716
348.0,2000,2001,140,224,297,396,633
349.0,2000,2000,132,232,313,419,799
350.0,2002,2002,136,231,318,484,819
351.001,2002,2000,133,238,307,385,601
352.0,2000,2002,122,232,306,410,754
353.0,2002,2002,131,239,304,384,1000
354.0,2002,2002,131,225,284,330,437
355.0,2002,2002,133,252,317,513,954
356.0,2000,2000,135,244,301,376,698
357.0,2002,2002,136,236,301,406,777
358.0,2002,2002,132,236,297,442,1026
359.0,2000,1999,141,243,309,583,977
360.0,2002,2002,132,234,358,638,1272
361.0,2000,2001,138,238,312,453,872
362.0,2000,2000,136,243,311,465,1018
363.0,2001,2000,147,232,303,437,572
364.0,2001,2002,134,226,296,452,1233
365.0,2000,2000,141,236,309,526,1397
366.0,2001,2000,143,234,315,551,1048
367.0,2002,2002,142,235,320,559,1156
368.0,1999,2000,153,238,353,688,1790
369.001,2002,2002,125,238,306,560,1630
370.0,2000,2000,135,231,287,385,857
371.0,2000,2000,126,226,298,573,4935
372.0,2000,2000,142,234,307,457,841
373.0,2000,2000,135,239,317,532,832
374.0,2001,2000,129,223,281,331,451
375.0,2002,2002,137,246,299,365,534
376.0,2002,2002,130,243,300,394,740
377.0,2001,2002,134,237,332,642,1168
378.0,1999,2000,142,229,301,446,939
379.0,2001,2000,145,223,297,433,758
380.0,2003,2002,134,239,298,380,861
381.0,2000,2000,145,230,301,389,547
382.0,2001,2002,134,226,310,379,570
383.0,2004,2004,135,223,304,372,465
384.0,1997,1996,134,220,302,359,522
385.0,2000,2000,142,226,310,446,1718
386.0,2002,2002,137,243,310,418,780
387.0,2000,2000,136,239,311,502,1031
388.0,2002,2002,134,243,302,396,585
389.0,2000,2000,138,242,320,588,974
390.0,2002,2002,131,237,305,445,815
391.0,2000,2000,134,233,294,408,754
392.0,2002,2002,139,238,295,367,623
393.0,2000,2000,133,238,293,379,547
394.0,2002,2002,136,235,300,422,817
395.0,2002,2002,140,231,299,419,664
396.0,2000,2000,139,248,314,697,6953
397.0,2002,2002,126,225,303,403,830
398.0,2000,2000,130,229,302,400,781
399.0,2000,2000,130,234,300,398,1672
400.0,2002,2002,135,236,303,404,903
401.0,2000,2001,140,234,302,471,1079
402.0,2000,2000,133,231,292,393,667
403.0,2002,2002,136,228,304,490,862
404.0,2002,2001,150,221,316,579,1019
405.0,2000,2000,151,227,369,642,886
406.001,2000,2001,148,230,330,614,1024
407.0,2002,2001,145,235,331,629,956
408.0,2000,2000,135,229,297,519,1055
409.0,2002,2002,133,223,290,368,591
410.0,2002,2003,139,242,306,478,965
411.0,2000,1999,140,257,315,476,808
412.0,2000,2000,132,245,297,430,977
413.0,2000,2001,127,246,303,457,935
414.0,2002,2002,130,232,289,410,735
415.0,2002,2002,125,236,310,570,1312
416.0,2000,2000,138,230,304,474,863
417.0,2002,2002,135,231,309,443,820
418.0,2002,2002,129,246,302,394,731
419.0,2002,2001,140,244,312,446,824
420.0,2000,2001,137,240,312,454,1886
421.0,2002,2002,141,228,317,595,845
422.0,2000,2000,130,232,323,549,1063
423.0,2002,2002,140,228,304,406,671
424.0,2000,2000,134,234,295,439,1081
425.0,2002,2002,133,245,299,396,711
426.0,2000,2000,131,232,304,456,1458
427.0,2000,2000,132,235,304,463,801
428.0,2002,2002,138,229,288,349,440
429.0,2000,2000,142,240,302,417,1001
430.0,2002,2002,144,231,309,513,794
431.0,2002,2002,134,242,333,581,1099
432.0,2000,2000,130,234,298,347,458
433.0,2002,2002,135,221,311,437,825
434.0,2002,2002,128,240,314,432,691
435.0,2000,2000,132,230,321,499,845
436.0,2002,2002,143,229,315,485,989
437.0,2001,2000,136,244,303,418,699
438.0,2001,2002,124,239,293,349,546
439.0,2002,2002,135,243,308,487,1558
440.0,2000,2000,128,237,305,458,921
441.0,2000,2000,141,247,326,603,1052
442.0,2003,2002,131,229,310,511,786
443.0,2000,2000,158,239,343,627,1554
444.0,2002,2002,132,226,304,477,886
445.0,2000,2000,139,233,308,457,825
446.0,2000,2000,125,217,293,363,686
447.0,2002,2002,135,236,296,416,615
448.0,2000,2000,162,231,384,782,6948
449.0,2002,2002,150,230,373,696,1368
450.0,2000,2000,126,233,304,504,868
451.0,2000,2000,144,236,313,551,1061
452.0,2001,2001,136,241,331,633,1848
453.0,2003,2003,134,239,306,433,620
454.0,2000,2000,137,227,295,415,832
455.0,2002,2002,138,225,302,416,666
456.0,2000,2000,129,224,305,548,3405
457.0,2002,2002,128,230,308,521,1062
458.0,2000,2000,131,230,301,423,1076
459.0,2002,2002,113,239,306,482,1965
460.0,2000,2000,148,230,320,645,1035
461.0,2002,2002,134,234,295,395,686
462.002,1997,1998,146,235,307,493,901
463.0,2005,2004,135,217,296,421,673
464.0,2000,2000,146,234,313,454,742
465.0,2002,2002,124,222,303,357,617
466.0,2000,2000,135,233,307,410,774
467.0,2002,2002,138,245,309,549,1919
468.0,2000,2001,128,245,310,447,827
469.0,2002,2001,138,235,298,410,747
470.0,2002,2003,132,239,298,408,659
471.0,2000,2000,137,225,288,384,719
472.0,2002,2001,140,233,306,443,827
473.0,2000,2000,132,222,291,370,579
474.0,2002,2003,127,231,304,504,880
475.0,2000,2000,129,239,310,544,835
476.0,2002,2001,152,247,375,891,8588
477.0,2000,2001,154,234,387,1018,2281
478.0,2000,2000,148,229,326,693,1211
479.0,2002,2002,139,229,310,533,937
480.0,2002,2001,135,249,311,401,561
481.0,2000,2001,141,238,309,394,761
482.0,2002,2001,134,232,317,569,1281
483.0,2000,2000,125,233,311,420,908
484.0,2002,2003,138,233,307,396,740
485.0,2002,2002,134,232,304,499,2073
486.0,2002,2002,123,225,314,472,775
487.0,2000,2000,131,252,305,406,601
488.0,2002,2002,136,245,302,374,726
489.0,2000,1999,135,227,320,617,916
490.0,2002,2003,130,231,290,365,523
491.0,2002,2002,136,245,295,389,2521
492.0,2000,2000,129,238,298,424,728
493.0,2002,2002,135,234,301,469,846
494.0,2000,2000,135,222,296,399,557
495.0,2002,2002,138,226,312,552,1065
496.0,2000,2000,136,226,325,566,917
497.0,2002,2002,132,247,327,570,1082
498.0,2002,2002,137,231,327,609,1604
499.0,2000,1999,135,245,325,590,1313
500.0,2002,2003,139,238,296,444,939
501.0,2002,2001,130,242,291,386,678
502.0,2000,2001,133,234,304,451,799
503.0,2002,2002,137,230,297,432,775
504.0,2002,2002,151,227,305,488,916
505.0,2000,2000,131,232,317,555,1226
506.0,2000,2000,130,234,296,479,755
507.0,2000,2000,144,235,337,1733,8777
508.0,2001,2000,138,247,300,442,719
509.0,2001,2002,135,239,300,421,805
510.0,2000,2000,144,241,305,403,775
511.0,2002,2002,145,243,319,549,1104
512.0,2001,2000,133,234,304,373,589
513.0,2001,2002,137,224,308,393,663
514.0,2002,2002,139,230,310,410,676
515.0,2001,2000,141,231,310,428,972
516.0,2000,2000,137,236,327,582,970
517.0,2001,2002,151,245,354,679,2829
518.0,2001,2000,136,232,314,499,750
519.0,2002,2002,135,243,324,556,936
520.0,2000,2000,135,239,307,432,767
521.0,2002,2002,132,238,310,436,675
522.0,2000,2000,127,245,308,415,641
523.0,2002,2002,125,240,307,446,924
524.0,2002,2002,136,240,310,480,1170
525.0,2001,2002,136,240,305,463,711
526.0,2000,2000,132,232,301,462,691
527.0,2001,2000,137,221,296,443,743
528.0,2002,2002,136,224,295,412,742
529.0,2000,2000,131,215,282,341,541
530.0,2002,2002,134,238,301,447,702
531.0,2000,2000,132,237,304,399,568
532.0,2002,2002,136,241,310,505,1036
533.0,2002,2002,134,236,312,493,857
534.0,2002,2002,139,236,304,483,1129
535.0,2000,2000,136,224,290,352,485
536.0,2002,2002,141,234,291,395,628
537.0,2002,2002,133,230,294,460,779
538.0,2000,2000,133,228,298,426,710
539.0,2002,2002,138,223,294,405,831
540.0,2000,2000,141,234,305,465,811
541.0,2002,2002,133,240,305,434,1696
542.0,2000,2000,132,232,309,441,844
543.0,2002,2002,134,224,323,523,953
544.0,2000,2000,138,246,313,431,1242
545.0,2000,2001,134,241,309,500,823
546.0,2000,2000,117,226,293,485,955
547.0,2002,2002,139,222,288,372,583
548.0,2000,1999,135,228,307,436,687
549.0,2002,2002,144,231,303,418,798
550.0,2000,2001,132,220,299,361,592
551.0,2002,2002,132,224,305,456,751
552.0,2002,2001,138,230,332,596,1135
553.0,2000,2001,138,231,301,396,802
554.0,2000,2000,145,229,304,381,854
555.0,2002,2002,137,253,320,462,1570
556.0,2002,2002,139,242,318,422,750
557.0,2000,2000,133,241,303,499,1494
558.0,2002,2001,122,243,294,352,571
559.0,2002,2003,134,239,308,472,1041
560.0,2000,2000,131,243,302,401,632
561.0,2002,2002,127,248,304,400,731
562.0,2000,2000,130,234,291,370,730
563.0,2000,2000,131,233,303,418,822
564.0,2002,2002,140,227,295,430,877
565.0,2002,2002,130,229,301,429,841
566.0,2000,2000,133,232,312,532,1215
567.0,2002,2002,134,239,334,680,1606
568.0,2000,2000,131,235,305,437,740
569.0,2000,1999,141,233,315,486,896
570.0,2003,2003,138,225,309,480,1415
571.0,2000,2000,140,235,314,490,1178
572.0,2001,2002,132,230,314,655,1151
573.0,2003,2002,138,232,357,714,1050
574.0,2000,2000,132,237,302,543,829
575.0,2001,2001,138,242,310,631,1162
576.0,2001,2001,134,243,309,493,1278
577.0,2000,2000,134,232,297,450,779
578.0,2002,2002,134,228,291,383,570
579.0,2000,2000,136,232,299,460,802
580.0,2002,2002,131,234,301,425,735
581.0,1999,2000,141,239,321,518,869
582.001,2000,2000,136,231,305,405,699
583.0,2003,2002,134,234,315,450,1000
584.0,2000,2000,134,235,298,387,675
585.0,2002,2002,131,236,302,422,718
586.0,2002,2002,140,239,300,405,854
587.0,2000,2000,135,240,295,480,1107
588.0,2000,2000,146,242,304,410,770
589.0,2002,2002,136,229,297,423,748
590.0,2002,2002,143,239,310,534,817
591.0,2002,2002,135,234,314,453,897
592.0,2000,2001,128,226,308,495,804
593.0,2002,2002,138,239,330,595,3030
594.0,2000,2000,146,246,317,481,879
595.0,2002,2001,136,247,306,411,776
596.0,2002,2002,131,237,306,442,782
597.0,2000,2001,137,245,306,438,945
598.0,2002,2002,128,241,311,434,778
599.0,2002,2002,144,245,320,564,1110
600.0,2000,2000,131,245,306,448,949
601.0,2997,2996,133,218,318,1056,8198
602.0,3005,3005,140,238,391,1655,2618
603.0,3007,3007,126,219,336,685,1070
604.0,3002,3003,134,215,333,618,1249
605.0,3006,3006,128,225,340,843,5683
606.0,3006,3006,144,236,384,1411,6820
607.0,3004,3000,125,225,306,560,1348
608.0,3005,3009,135,240,354,841,1707
609.0,3006,3006,131,238,338,728,1603
610.0,3006,3006,139,248,346,692,1287
611.0,3003,3003,125,229,355,870,1644
612.0,3003,3003,134,225,354,681,1056
613.0,3006,3006,142,216,345,846,1492
614.0,3006,3003,140,231,374,933,1696
615.0,3003,3006,133,247,374,1139,15113
616.0,3006,3005,121,228,325,772,2411
617.0,3003,3002,134,252,358,1270,4193
618.0,3003,3003,145,246,364,1143,6980
619.0,3006,3007,121,220,340,811,1252
620.0,3003,3003,129,233,363,750,1454
621.0,3003,3000,127,241,364,914,1702
622.0,3006,3009,127,218,321,585,1203
623.0,3003,3003,143,236,365,2247,25953
624.0,3006,3006,139,232,328,537,1013
625.0,3006,3006,135,236,369,876,1445
626.0,3003,3003,131,228,348,720,1106
627.0,3006,3006,134,245,362,3798,11745
628.0,3003,3003,137,225,345,769,1333
629.0,3005,3005,139,241,362,985,2681
630.0,3004,3004,140,234,362,877,1391
631.0,3003,3003,130,220,346,868,2939
632.0,3006,3006,131,217,339,556,1013
633.0,3002,3002,140,251,383,1128,2236
634.0,3006,3007,128,229,362,2728,32806
635.002,3004,2986,132,241,385,2004,9237
636.0,3004,3023,127,223,313,680,2646
637.0,3003,3003,135,242,357,884,3024
638.0,3003,3002,136,226,346,1060,8289
639.0,3003,3004,132,233,360,1032,7719
640.0,3006,3006,140,229,396,3760,29282
641.0,3006,3005,128,244,363,972,2100
642.0,3003,3003,140,266,512,1615,7989
643.0,3006,3006,139,224,314,725,1381
644.0,3006,3006,130,220,335,1240,19488
645.0,3003,3003,133,256,415,1839,7878
646.0,3003,3003,135,235,342,659,1292
647.0,3003,3003,132,229,353,841,4888
648.0,3006,3006,132,235,330,6862,22982
649.0,3003,3003,137,238,317,647,1117
650.0,3006,3005,138,220,363,842,1646
651.0,3002,3002,117,219,365,890,1491
652.0,3007,3006,141,233,393,1576,17664
653.0,3003,3005,131,242,366,1698,7231
654.0,3003,3003,133,217,341,680,4175
655.0,3005,3005,139,225,342,858,1569
656.0,3003,3004,125,239,357,744,1729
657.001,3004,2999,144,233,366,1058,2246
658.0,3005,3009,136,271,562,2661,22873
659.0,3006,3007,137,236,323,712,2244
660.0,3003,3001,137,237,338,951,2630
661.0,3006,3007,118,216,354,854,1393
662.0,3006,3006,143,230,339,747,1862
663.0,3003,3004,137,222,348,772,1296
664.0,3006,3005,141,235,367,2688,17171
665.001,3005,3005,121,239,351,733,1540
666.0,3004,3003,132,246,355,1589,23202
667.0,3006,2995,141,265,423,66331,94879
668.0,3003,3014,128,225,329,648,1230
669.001,3004,3003,129,256,443,1227,4441
670.0,3005,3006,129,213,331,600,915
671.0,3003,3002,139,226,343,1035,2068
672.0,3006,3007,135,234,350,913,4932
673.0,3003,3003,136,215,325,675,1387
674.0,3005,3006,134,240,370,13899,31980
675.0,3003,3003,130,213,329,589,1506
676.0,3004,3003,136,223,345,853,4741
677.0,3006,3006,129,214,332,763,3932
678.0,3005,3006,135,229,363,1038,2346
679.0,3003,3003,131,228,394,1061,1792
680.0,3007,3004,128,229,348,658,1144
681.0,3003,3004,130,253,392,18059,39390
682.0,3002,3004,134,238,368,1058,2017
