time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
227.0,2002,2002,140,194,224,348,791
228.0,2002,2002,142,193,273,354,563
229.0,2000,2000,135,244,304,376,587
230.0,2002,2002,148,262,295,346,497
231.0,2000,2000,135,246,299,385,490
232.0,2000,2000,137,243,284,342,405
233.0,2000,2000,144,237,272,334,522
234.0,2000,2000,153,222,259,328,469
235.0,2002,2002,140,214,252,327,495
236.0,2002,2002,151,207,238,308,485
237.0,2002,2002,150,213,253,348,761
238.0,2000,2000,148,208,241,352,476
239.0,2001,2000,135,201,225,327,482
240.0,2001,2002,127,206,234,363,473
241.0,2002,2002,142,220,300,421,993
242.0,2002,2002,132,215,288,352,486
243.0,2000,2000,143,236,306,380,575
244.001,2000,2000,140,259,334,407,633
245.0,2002,2002,139,270,338,398,508
246.001,2001,2001,149,305,347,412,586
247.0,2001,2001,144,266,312,459,1906
248.0,2002,2002,132,256,300,359,577
249.0,2001,2000,133,233,277,343,425
250.0,2000,2000,149,217,257,339,450
251.001,2000,2001,147,216,256,353,560
252.001,2000,2000,150,245,306,366,511
253.0,2002,2001,153,213,259,348,495
254.0,1999,2000,144,201,228,324,419
255.0,2001,2000,140,191,226,327,518
256.001,2000,2000,151,226,272,366,510
257.0,2002,2002,137,197,234,338,516
258.0,2002,2002,139,192,225,341,458
259.0,2000,2000,141,192,239,331,450
260.0,2002,2002,135,229,296,409,627
261.0,2000,2000,135,203,278,317,354
262.0,2002,2002,129,219,289,332,425
263.0,2002,2002,144,261,317,374,480
264.0,2000,2000,139,250,290,350,547
265.0,2000,2000,142,232,264,314,425
266.0,2002,2002,155,235,291,384,1160
267.0,2000,2000,135,209,253,328,578
268.0,2002,2002,130,229,286,370,637
269.0,2000,2000,153,211,244,353,490
270.0,2000,2000,146,201,222,304,587
271.0,2002,2002,135,198,217,308,492
272.0,2002,2002,146,198,214,315,543
273.0,2000,2000,150,195,217,324,933
274.0,2002,2002,137,199,234,354,625
275.0,2000,2000,135,213,294,350,484
276.0,2002,2002,143,257,300,384,609
277.0,2000,2000,129,241,284,349,688
278.0,2002,2002,141,244,280,346,541
279.0,2002,2002,138,249,288,344,461
280.0,2000,2001,140,235,278,359,608
281.0,2002,2001,147,221,265,345,520
282.0,2000,2001,134,221,257,326,486
283.0,2002,2001,127,209,244,322,451
284.0,2002,2003,152,230,272,352,488
285.0,2000,1999,143,221,269,339,529
286.0,2002,2002,148,212,257,334,437
287.0,2000,2000,143,214,266,333,493
288.0,2000,2000,155,223,276,399,867
289.0,2002,2002,143,197,223,303,503
290.0,2000,2001,139,186,202,294,511
291.0,2002,2002,142,197,227,350,516
292.0,2000,1999,122,193,266,322,407
293.0,2002,2003,128,224,309,407,738
294.0,2000,2000,142,244,299,372,461
295.0,1999,2000,134,258,293,358,471
296.0,2003,2002,132,226,259,309,467
297.0,2000,2000,149,232,276,351,585
298.0,2002,2002,142,223,265,323,467
299.0,2002,2001,144,220,261,334,441
300.0,2000,2001,143,201,225,299,500
301.0,2000,2000,140,209,238,315,454
302.0,2002,2002,139,207,237,334,474
303.0,2000,2000,138,203,221,307,497
304.0,2002,2002,141,205,233,310,402
305.0,2002,2002,131,201,229,347,496
306.0,2002,2002,134,206,246,344,436
307.0,2002,2002,150,263,355,478,972
308.0,2000,2000,131,256,324,421,592
309.0,2002,2002,139,256,315,406,1292
310.0,2002,2002,137,253,294,361,481
311.0,2000,2000,137,257,293,359,437
312.0,2000,2000,142,242,280,341,433
313.0,2002,2002,142,250,286,345,472
314.0,2000,2000,142,245,293,384,444
315.0,2000,2000,143,239,281,358,473
316.0,2002,2002,146,228,286,377,680
317.0,2003,2002,139,244,299,368,877
318.0,2001,2002,143,211,243,306,383
319.0,2001,2000,142,225,282,345,499
320.0,2000,2000,147,207,242,321,553
321.0,2001,2002,146,200,230,332,522
322.0,2002,2002,142,192,211,292,482
323.0,2001,2000,142,199,233,325,480
324.0,2001,2002,153,221,259,416,802
325.0,2001,2000,135,189,208,341,490
326.0,2002,2002,142,202,281,334,471
327.0,1999,2000,136,211,288,335,529
328.001,2002,2002,133,237,284,342,419
329.0,2001,2000,147,246,281,329,397
330.0,2001,2002,142,247,283,332,441
331.0,2001,2000,149,259,314,381,542
332.0,2002,2002,144,240,298,363,510
333.0,2000,2000,148,243,299,355,498
334.0,2002,2002,148,222,256,323,616
335.0,2000,2000,149,216,255,334,497
336.0,2002,2002,153,208,240,325,488
337.0,2002,2002,146,209,257,398,801
338.0,2000,2000,136,199,222,313,441
339.0,2002,2002,138,201,227,338,592
340.0,2000,2000,130,201,236,346,454
341.0,2000,2000,138,199,243,376,542
342.0,2000,2000,127,221,309,386,525
343.0,2000,2000,143,261,323,398,537
344.0,2002,2002,143,266,310,376,462
345.001,2000,1999,138,255,288,329,462
346.0,2002,2004,135,246,278,327,397
347.0,2002,2002,138,257,304,405,881
348.0,2002,2001,141,249,292,372,1225
349.0,2000,2001,147,239,280,351,437
350.0,2002,2002,137,231,272,334,449
351.0,2002,2001,153,254,307,367,482
352.0,2000,2001,151,249,301,378,566
353.0,2000,2000,146,209,239,303,375
354.0,2002,2001,145,219,259,328,393
355.0,2000,2001,137,195,209,267,402
356.0,2002,2002,157,215,251,349,554
357.0,2000,2000,147,204,229,343,548
358.0,2000,2000,142,203,228,466,1969
359.0,2002,2001,139,199,251,349,450
360.0,2002,2003,126,209,292,338,471
361.0,2002,2002,143,209,285,344,486
362.0,2002,2002,139,258,294,364,464
363.0,2000,1999,141,257,292,387,1832
364.0,2000,2001,135,253,285,332,446
365.0,2002,2002,137,263,303,372,498
366.0,2000,2000,145,250,302,398,590
367.0,2000,2000,133,250,293,379,857
368.0,2002,2002,150,245,292,343,451
369.0,2002,2002,147,235,272,346,600
370.0,2000,2000,146,229,276,349,487
371.0,2000,1999,150,205,237,315,473
372.0,2000,2001,149,195,218,304,391
373.0,2002,2002,144,202,222,314,488
374.0,2002,2002,129,204,229,348,501
375.0,2001,1998,148,210,287,365,486
376.0,2001,2004,134,207,287,338,410
377.0,2002,2002,134,244,296,349,736
378.0,2001,2000,142,265,324,407,543
379.0,2001,2002,145,264,314,396,532
380.0,2000,2000,122,257,293,353,585
381.0,2003,2000,149,241,283,348,538
382.0,1999,2002,135,218,257,319,495
383.0,2002,2002,152,221,272,357,533
384.0,2000,2000,138,204,234,306,421
385.0,2003,2002,148,217,276,357,579
386.0,2001,2000,142,211,247,338,582
387.0,2001,2000,139,211,256,373,631
388.0,2000,2002,145,205,240,339,508
389.0,2002,2002,127,192,215,308,447
390.0,2002,2002,136,195,223,449,3430
391.0,2000,2000,148,202,227,360,522
392.0,2002,2002,141,207,270,378,477
393.0,2000,2000,139,212,290,332,415
394.0,1998,1999,131,226,289,341,419
395.0,2003,2003,140,251,288,336,517
396.0,2001,2000,145,257,293,371,708
397.0,2002,2002,128,242,283,388,822
398.0,2002,2002,139,277,322,387,531
399.0,2000,2000,145,279,324,393,702
400.0,2001,2002,160,232,274,361,547
401.0,2003,2002,148,220,256,318,402
402.0,2000,2000,151,207,239,351,577
403.0,2002,2002,144,200,224,309,440
404.0,2000,2000,140,203,230,348,499
405.0,2000,2000,123,203,236,349,486
406.0,2000,2000,140,198,262,382,564
407.0,2000,2000,133,212,302,359,491
408.0,2002,2002,131,255,296,383,517
409.0,2002,2002,127,253,291,350,446
410.0,2000,2000,137,244,274,332,439
411.004,2000,2000,146,243,288,357,451
412.001,2001,2000,140,238,283,414,1117
413.001,2002,2000,144,232,275,362,557
414.0,2001,2003,158,222,259,330,711
415.0,2002,2003,137,192,220,304,426
416.001,1999,1999,145,194,218,306,465
417.001,2000,2000,140,193,218,323,716
418.0,2003,2003,143,204,237,368,537
419.0,2000,2000,134,207,297,386,504
420.0,2002,2001,130,234,302,393,796
421.0,2002,2003,130,247,281,338,882
422.0,2002,2001,137,254,297,361,448
423.0,2000,2000,145,253,285,328,406
424.0,2002,2003,139,269,321,392,517
425.0,2002,2001,133,240,272,334,398
426.0,2000,2000,147,240,279,346,421
427.0,2000,2001,145,227,264,337,591
428.0,2000,2000,151,224,273,340,428
429.0,2002,2002,149,218,254,327,506
430.0,2000,2000,140,211,248,334,589
431.0,2002,2002,138,195,221,301,378
432.0,2002,2002,137,213,248,333,496
433.001,2000,1999,141,199,231,331,525
434.0,2002,2003,148,203,234,379,550
435.001,2001,1999,143,206,244,368,538
436.0,2001,2003,142,202,228,323,495
437.0,2000,2000,140,193,224,371,1053
438.0,2000,2000,142,210,293,357,480
439.0,2002,2002,143,225,293,336,409
440.0,2000,2000,141,232,285,353,466
441.001,2002,2000,135,249,298,387,600
442.0,2000,2002,137,233,271,334,688
443.0,2000,2000,154,229,283,349,639
444.0,2002,2002,143,223,259,334,510
445.0,2000,2000,154,215,245,328,531
446.0,2000,2000,151,210,237,319,476
447.001,2000,2000,142,199,219,320,621
448.0,2002,2002,140,206,225,347,567
449.0,2002,2002,139,205,248,365,577
450.0,2000,1999,143,248,335,440,510
451.0,2001,2001,145,244,341,433,527
452.0,2001,2001,135,242,339,429,1129
453.0,2000,2001,144,267,330,409,704
454.002,2000,2000,142,265,303,360,622
455.0,2001,2001,138,272,308,365,528
456.001,2001,2001,143,247,289,360,445
457.001,2001,2001,155,269,336,438,980
458.0,2003,2002,145,260,299,370,495
459.001,1999,2000,151,251,297,360,523
460.0,2002,2002,136,238,290,367,470
461.0,2003,2002,155,234,289,362,526
462.0,2000,2000,139,214,257,355,737
463.0,2001,2002,141,207,236,313,511
464.0,2001,2000,150,204,231,306,426
465.0,2001,2002,140,209,241,358,499
466.0,2001,2000,139,197,219,315,535
467.0,2001,2002,144,197,231,337,440
468.0,2001,2000,141,204,288,355,540
469.0,2001,2002,129,219,291,347,441
470.0,2002,2002,138,237,293,347,455
471.0,2001,2000,140,271,317,385,478
472.0,2000,2000,141,258,296,358,440
473.0,2002,2002,137,249,284,325,414
474.0,2000,2000,144,236,271,313,410
475.0,2002,2002,140,237,283,388,529
476.0,2000,2000,140,237,281,361,603
477.0,2002,2002,147,226,263,333,423
478.0,2000,2000,141,205,240,312,685
479.0,2002,2002,143,197,226,301,386
480.0,2002,2002,144,191,211,310,469
481.0,2000,2000,128,211,265,372,554
482.0,2002,2002,140,195,213,323,622
483.0,2000,2000,134,192,217,330,544
484.0,2000,2000,137,199,256,405,553
485.0,2000,2001,137,209,294,361,504
486.0,2002,2001,133,255,297,356,486
487.0,2000,2001,132,237,282,353,936
488.0,2000,1999,140,246,280,355,577
489.0,2000,2001,140,263,312,372,467
490.0,2002,2001,136,251,292,352,505
491.0,2000,2000,143,234,268,334,444
492.0,2000,2001,150,233,274,356,821
493.0,2002,2002,145,222,272,349,521
494.0,2002,2001,140,202,235,308,586
495.0,2000,2000,139,198,215,303,467
496.0,2002,2003,144,212,248,374,613
497.0,2002,2002,143,203,225,322,476
498.0,2000,2000,146,201,231,356,518
499.0,2000,2000,141,240,345,475,823
500.0,2002,2001,151,260,351,471,1165
501.0,2002,2002,136,255,315,436,1518
502.0,2000,2001,147,266,329,423,598
503.0,2000,2000,135,253,315,383,595
504.0,2000,2000,143,251,291,365,660
505.0,1999,2000,140,237,274,343,427
506.0,2003,2002,144,232,271,346,10659
507.0,2002,2001,148,254,317,387,655
508.0,2000,2001,151,230,288,359,480
509.0,2000,2000,158,216,259,342,514
510.0,2002,2002,138,207,248,327,616
511.0,2002,2002,146,212,248,329,444
512.0,2002,2002,136,198,225,325,569
513.0,2000,2000,148,196,226,314,513
514.0,2002,2002,138,198,222,372,491
515.0,2002,2002,135,208,295,350,468
516.0,2000,2000,135,237,292,339,527
517.0,2000,2000,137,250,288,354,681
518.0,2002,2002,136,239,281,346,535
519.0,2000,2000,149,241,299,361,500
520.0,2002,2002,151,218,251,314,409
521.0,2001,2000,145,230,287,450,2383
522.0,2001,2002,142,225,272,379,557
523.0,2000,2000,140,200,220,323,549
524.0,2000,2000,127,207,228,359,527
525.0,2000,1999,146,203,228,361,517
526.0,2002,2003,137,212,248,369,529
527.0,2001,2000,125,224,307,432,3910
528.0,2001,2002,126,244,312,400,499
529.0,2002,2002,136,247,307,397,3236
530.0,2000,2000,140,263,301,370,602
531.0,2002,2002,127,263,299,362,503
532.0,2000,2000,142,261,318,408,652
533.0,2001,2000,147,275,335,395,767
534.0,2002,2002,150,249,287,354,560
535.0,2000,2000,139,242,282,347,450
536.0,2002,2002,152,248,312,371,545
537.0,1999,2000,132,222,263,338,533
538.0,2003,2002,153,227,278,362,535
539.0,2000,2000,143,204,251,344,629
540.0,2002,2002,144,206,244,319,504
541.0,2002,2002,132,193,214,304,483
542.0,2000,2000,149,212,246,438,595
543.0,2000,2000,126,194,222,340,468
544.0,2002,2002,142,210,303,408,2554
545.0,2000,2000,141,223,293,373,531
546.0,2001,2002,138,260,307,408,778
547.0,2001,2000,130,254,300,387,667
548.0,2002,2002,141,257,289,362,493
549.0,2000,2000,137,223,268,362,562
550.0,2002,2002,149,220,255,339,545
551.0,2002,2002,150,218,255,331,441
552.0,2002,2002,146,229,281,353,598
553.0,2000,2000,151,200,224,297,480
554.0,2002,2002,142,198,227,326,472
555.0,2000,2001,132,191,213,311,494
556.0,2002,2001,137,214,255,369,532
557.0,2000,2000,144,192,218,380,736
558.0,2000,2000,138,195,237,346,443
559.0,2002,2003,137,227,310,423,608
560.0,2002,2001,144,224,307,361,440
561.0,2000,2001,140,254,293,363,500
562.0,2002,2002,145,294,343,419,670
563.0,2002,2001,140,270,329,402,1006
564.0,2000,2001,137,275,321,390,514
565.0,2002,2002,139,260,292,350,558
566.0,2002,2002,139,246,291,375,459
567.0,2000,1999,141,249,287,364,519
568.0,2000,2001,140,250,290,389,619
569.0,2000,2000,144,235,284,372,583
570.0,2002,2002,153,215,264,378,4334
571.0,2000,2000,148,220,270,352,535
572.0,2000,2000,143,208,244,335,511
573.0,2002,2002,150,210,247,370,573
574.0,2000,2000,133,199,222,353,568
575.0,2002,2002,137,204,246,395,658
576.0,2000,2000,139,230,310,380,605
577.0,2000,2000,133,255,303,398,739
578.0,2000,2000,134,260,299,341,448
579.0,2002,2002,147,266,306,383,537
580.0,2002,2002,136,267,299,356,674
581.0,2000,2000,148,263,301,358,438
582.0,2002,2002,141,247,287,358,478
583.0,2002,2002,141,253,290,350,503
584.0,2000,2000,153,246,285,343,428
585.001,2002,2002,139,241,286,373,563
586.0,2000,2000,142,233,287,366,620
587.0,2001,2000,145,229,287,368,590
588.0,2002,2002,145,211,250,317,444
589.0,2001,2002,147,205,247,333,567
590.0,2000,2000,149,204,241,338,497
591.0,2003,2002,151,205,238,315,553
592.0,2002,2002,140,197,221,313,428
593.0,1999,2000,142,189,203,262,360
594.0,2000,2000,139,194,223,347,562
595.0,2002,2002,137,188,261,316,374
596.0,2002,2002,136,230,294,345,455
597.0,2002,2002,134,247,292,360,2112
598.0,2001,2000,142,256,290,352,498
599.0,2000,2002,141,246,282,328,450
600.0,2002,2000,146,243,293,356,436
601.0,2997,2998,126,225,285,380,3631
602.0,3004,3003,132,232,296,551,2846
603.0,3005,3006,125,226,290,507,1506
604.0,3003,3003,130,230,292,535,5125
605.0,3006,3006,131,222,282,360,638
606.0,3006,3005,129,226,283,411,878
607.0,3006,3003,136,244,304,615,3140
608.0,3006,3010,132,244,320,3607,37800
609.0,3006,3006,135,249,316,546,1355
610.0,3003,3002,130,253,321,544,970
611.0,3003,3003,135,235,303,532,1218
612.0,3006,3007,121,250,354,991,2287
613.0,3006,3005,132,226,283,440,1025
614.0,3006,3006,134,255,343,5508,12409
615.0,3003,3003,125,236,297,581,2638
616.0,3003,3003,133,237,307,660,1258
617.0,3006,3006,129,230,314,634,1049
618.0,3006,3006,128,242,317,1352,9079
619.0,3003,3003,131,242,309,865,4161
620.0,3006,3006,129,234,292,452,1665
621.0,3003,3003,138,232,297,478,691
622.0,3003,3002,133,237,304,548,1082
623.0,3006,3007,134,248,335,676,1587
624.0,3003,3004,139,247,316,596,1630
625.0,3006,3005,136,246,330,720,3921
626.0,3003,3003,142,239,312,514,3521
627.0,3006,3006,136,255,355,979,6956
628.0,3003,3003,131,250,324,4103,6034
629.0,3006,3006,139,250,316,579,1680
630.0,3006,3006,134,239,305,1059,12092
631.0,3002,3003,138,236,300,501,801
632.0,3007,3006,137,242,299,452,794
633.0,3003,3003,134,275,385,1296,3379
634.0,3003,3002,132,238,301,492,1069
635.0,3006,3007,134,252,321,920,5944
636.0,3002,3003,131,243,321,677,1230
637.0,3006,3006,140,251,338,2163,15658
638.0,3003,3003,136,238,306,527,1089
639.0,3007,3005,133,253,357,11440,31765
640.0,3002,3004,132,239,309,2324,7335
641.0,3003,3003,133,248,324,594,1328
642.0,3006,3006,137,248,314,485,883
643.0,3004,2998,146,257,341,1291,17487
644.0,3006,3011,131,243,330,31202,54929
645.0,3005,3006,132,235,303,726,1705
646.0,3003,3003,132,240,304,575,1694
647.0,3004,3003,137,245,315,554,964
648.0,3006,3006,126,235,301,572,979
649.0,3005,3006,134,244,299,505,990
650.0,3007,3005,132,241,300,439,942
651.0,3005,3007,134,243,316,713,3259
652.0,3003,3003,137,249,317,576,2651
653.0,3006,3005,126,255,359,843,6340
654.0,3003,3003,135,230,295,511,1290
655.0,3003,3004,123,235,301,480,796
656.0,3003,3003,131,224,289,583,1291
657.0,3006,3005,132,256,324,539,832
658.0,3003,3003,132,232,300,750,1910
659.0,3006,3006,123,239,300,929,15416
660.0,3003,3004,135,224,289,472,959
661.0,3003,3003,128,223,284,378,945
662.0,3006,3006,114,250,311,819,5724
663.0,3003,3001,124,232,297,619,2033
664.0,3003,3005,139,237,305,588,3107
665.0,3006,3004,136,247,303,435,838
666.0,3003,3005,121,231,294,478,714
667.0,3006,3006,127,228,295,490,1480
668.0,3003,3002,111,241,310,643,2729
669.0,3006,3006,131,242,312,636,1320
670.0,3003,3003,133,243,309,561,1250
671.0,3003,3003,133,254,334,559,1320
672.0,3006,2993,132,250,327,1102,4988
673.0,3006,3017,138,237,316,781,16889
674.0,3003,3004,136,276,547,25985,28734
675.0,3003,3004,132,217,268,328,503
676.0,3006,3005,124,223,282,374,558
677.0,3003,3003,129,226,289,645,4959
678.0,3005,3006,133,239,298,519,2306
679.0,3004,3004,139,247,320,569,1164
680.0,3006,3006,132,253,334,6023,16145
681.0,3003,3002,137,242,305,451,823
682.0,3006,3007,134,235,295,531,2381
683.0,3006,3005,125,228,294,483,1227
684.0,3003,3003,128,220,276,402,836
685.0,3005,3005,141,262,380,946,1513
686.0,3004,3004,140,251,329,650,1470
687.0,3003,3003,136,222,278,360,606
688.0,3006,3006,123,221,283,411,1686
689.0,3003,3004,135,238,300,509,1280
