time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
147.0,5004,4979,120,308,1015,11984,30579
148.0,5005,5014,133,327,2891,9382,20209
149.0,5005,5022,126,294,595,4955,7844
150.0,5000,4994,135,382,1120,4222,8247
151.0,5005,5011,127,457,2127,15414,20452
152.0,5000,5000,133,535,1199,3600,7307
153.0,5000,4999,133,335,1886,10092,14875
154.001,4997,4909,124,345,1235,8458,14398
155.0,5009,5095,121,387,1781,12321,19176
156.0,5005,5003,131,305,1417,8170,16175
157.0,5000,5004,138,300,1157,4309,6377
158.0,4998,5000,139,453,1769,10444,16839
159.0,5007,5006,129,336,1117,4689,8061
160.0,5005,5005,117,326,1833,5786,18721
161.0,5005,5000,135,606,1203,6020,8511
162.0,5000,5005,129,310,1178,4652,9848
163.0,5005,4979,129,640,3393,10012,14010
164.0,5001,5025,133,615,1187,7443,22515
165.0,5004,5005,126,292,680,4822,8982
166.0,5001,4999,133,336,1509,11162,23377
167.0,5004,5006,125,320,1508,7757,16049
168.0,5006,5001,139,400,1578,8781,20963
169.0,4999,5005,132,612,1598,15438,26426
170.0,5001,4975,151,640,1159,3344,8949
171.0,5004,5022,134,615,1807,24957,35662
172.0,5006,4997,131,449,1445,8009,12814
173.0,4998,5011,130,428,1507,9669,17518
174.0,5006,5005,129,359,1139,5580,9996
175.0,5007,5006,137,576,1340,11889,19914
176.0,5004,5008,131,373,1265,7279,11747
177.001,5001,5000,120,355,1339,7867,23785
178.0,5004,5004,139,359,1025,3056,5586
179.0,5006,4983,132,306,970,6536,11106
180.0,5000,5016,136,354,1010,15204,32909
181.0,5000,5006,131,328,761,5153,10088
182.0,5005,5006,129,426,1467,29727,42595
183.0,5000,5000,129,387,1107,5017,12560
184.0,5006,5005,134,346,2094,15103,23241
185.0,5006,5007,141,442,1982,13311,26944
186.0,4997,4994,133,352,926,7917,17614
187.0,5001,5004,126,678,1611,11446,34757
188.0,5000,4999,137,785,6796,33691,56767
189.001,5003,5004,128,298,1184,4226,6754
190.0,5002,4998,114,314,989,4755,7026
191.0,5000,4976,136,324,1625,6408,10596
192.0,5005,5032,137,387,1994,7665,14483
193.0,5001,4978,124,388,2424,7585,12844
194.001,5000,5019,120,326,1064,5367,7395
195.001,5001,5000,127,312,941,8152,21957
196.0,5004,5008,138,356,2145,9013,14838
197.0,5000,5001,135,308,799,5575,11259
198.001,5000,4996,134,702,3839,19945,26484
199.0,5005,5004,141,419,1095,7323,16349
200.0,5000,5004,131,342,2864,9222,11612
201.0,5005,5002,128,356,1001,15572,34288
202.0,5005,5009,132,633,1230,20133,25003
203.0,5005,5004,130,338,1093,5661,12177
204.0,4999,5001,135,357,1200,11203,19234
205.0,5006,4987,136,384,1923,9523,14143
206.004,5000,5011,145,963,1312,4798,23754
207.001,5003,5002,129,386,1150,4970,9367
208.0,5003,5002,140,482,1046,3860,11558
209.0,5005,5011,127,625,3475,11374,19176
210.0,5005,5006,131,324,909,7610,11394
211.0,5000,4985,124,310,1218,6077,8485
212.0,5005,5015,138,389,2291,22637,34052
213.0,4999,5005,137,480,1536,7005,11725
214.0,5007,5004,119,319,987,3585,6918
215.0,5000,5001,125,330,1023,5140,12520
216.0,5005,5005,130,365,1130,4729,8199
217.002,5004,5004,135,400,1001,2250,5026
218.0,5000,5001,116,310,796,8021,22560
219.0,5000,5000,125,290,604,3502,9896
220.001,4999,4997,123,264,443,2800,6031
221.0,5006,5002,127,293,996,9360,14397
222.0,5001,5002,121,335,1067,8929,16421
223.0,5005,5007,123,301,1015,2861,11671
224.0,5005,5007,131,423,2640,10253,13299
225.0,5000,4993,140,291,972,5364,9133
226.0,5005,5013,128,254,488,3415,5770
227.0,5000,4996,122,336,2281,7573,10861
228.0,5005,5010,128,357,934,2661,3770
229.003,5001,5000,112,249,585,3086,4685
230.004,5000,5000,129,382,2807,11857,15394
231.001,5004,5000,119,236,398,1367,2091
232.001,4998,5003,131,298,1131,5861,8411
233.0,5006,5004,130,355,991,1979,8108
234.0,5005,5006,117,281,587,9415,18229
235.001,5003,5003,133,371,1356,9206,12842
236.001,5005,5000,143,782,1188,2573,5916
237.0,5002,5007,126,399,1240,22876,46900
238.0,5005,4982,129,297,826,4834,8014
239.002,5004,5026,127,336,1023,5154,10528
240.001,4998,4997,121,284,768,5049,9467
241.0,5007,5008,131,253,471,2019,2992
242.0,5004,4951,118,381,1844,13948,31566
243.0,5001,5053,131,561,2022,13210,20118
244.001,4997,4998,129,404,1855,9010,29552
245.0,5007,5003,119,316,855,4610,8037
246.0,5001,5002,136,421,1382,12544,30883
247.0,5005,5007,122,234,406,1476,3600
248.0,5000,5000,135,367,1232,5698,11742
249.001,5003,4939,128,321,1143,6633,13924
250.0,5003,5036,125,323,1223,8416,15674
251.0,5004,5032,119,264,693,3158,7156
252.0,5000,5004,122,356,1244,4214,5825
253.001,5002,4999,105,607,3198,7611,9968
254.0,5003,5003,126,308,1177,4950,7926
255.0,5001,5001,129,450,2697,11315,20217
256.0,5000,4990,119,336,2204,16442,26649
257.001,5000,5013,132,327,1547,5520,8940
258.0,5005,5003,127,353,1930,7157,16272
259.0,5005,5001,129,289,967,4225,7447
260.001,5004,5003,125,313,1363,6172,9994
261.0,5001,5007,131,357,1066,5234,10162
262.0,5001,4992,137,404,1215,8385,13710
263.0,5000,5009,129,292,991,5591,7453
264.0,5005,5004,118,260,620,4455,8236
265.0,5005,5006,137,303,1131,5605,8250
266.001,5001,4996,131,680,2800,9044,13240
267.0,5004,4884,138,414,1634,16512,22844
268.0,5005,5127,126,311,1601,19788,38066
269.0,5000,5002,122,581,3088,11204,48501
270.001,5001,4999,134,1025,1587,16190,27561
271.0,5004,5006,120,414,1236,5457,10057
272.0,5005,5002,126,330,1838,6625,13046
273.001,5000,4994,132,352,1747,4831,7382
274.0,5005,5014,134,519,1772,7683,12417
275.0,5005,5004,126,299,673,3751,9802
276.0,5005,5007,132,293,936,4582,8586
277.0,5001,4999,134,264,584,6165,9659
278.0,5005,5005,124,232,398,1846,3419
279.0,5005,4998,131,284,614,6783,12195
280.0,5005,5012,127,271,589,2257,6912
281.0,5004,5000,132,356,1535,6429,7857
282.0,5001,5004,118,275,1009,4648,7459
283.001,5000,4980,126,318,1772,6806,10192
284.0,5005,5026,124,300,1549,6910,14184
285.0,5005,5005,130,315,965,3195,5217
286.0,5005,5002,125,357,2397,7853,12376
287.0,5001,5003,134,286,997,6073,9348
288.0,5005,5005,123,226,344,987,2212
289.0,5005,5005,128,276,590,4161,10628
290.0,5000,5001,132,249,392,1868,3888
291.0,5005,5005,129,257,462,3114,6360
292.001,4999,4950,129,263,518,7606,12620
293.0,5006,5055,126,282,826,5621,15856
294.0,5006,5006,127,255,389,3244,6507
295.0,4989,4990,120,266,798,6015,10249
296.0,5015,5015,130,833,5017,19174,21957
297.0,5006,4991,139,363,1606,3888,6969
298.0,5005,5017,136,312,1230,6478,14625
299.0,5000,4991,134,313,1605,5618,9046
300.001,5000,5009,122,263,676,5987,13593
301.0,5005,5006,127,239,517,8142,19964
302.0,5000,4995,129,413,2704,9248,20840
303.0,5001,5005,132,791,1967,13012,21467
304.0,5004,5006,127,308,1191,5059,6576
305.0,5005,5004,128,276,871,6432,9855
306.0,5005,5002,131,329,1239,5256,7560
307.0,5005,4990,132,524,1957,8594,14779
308.0,5001,5018,134,344,1863,6824,12398
309.0,5004,5005,129,279,648,6577,12014
310.0,5001,4923,129,263,502,4016,14418
311.0,5005,5082,119,305,1800,11912,17047
312.0,5000,4996,136,451,6629,19778,31988
313.0,5004,4994,123,381,946,2738,6091
314.0,5005,5018,139,324,1756,8179,11264
315.0,5001,4983,128,287,606,3825,7063
316.0,5005,5006,124,344,1467,7041,10233
317.0,5000,5017,125,336,1828,6896,11412
318.003,4999,5000,129,296,973,3620,5426
319.0,5007,5005,131,348,1323,4981,8604
320.0,5005,5005,127,261,634,4228,8409
321.0,5000,5001,132,310,1334,4589,7701
322.001,5003,4999,123,284,984,5425,11649
323.0,5002,5006,125,334,2490,14461,24231
324.0,5005,5004,118,284,1002,5363,8276
325.0,5000,5001,126,337,2578,12812,17104
326.0,5005,5005,133,464,2540,9821,15441
327.0,5000,4946,136,292,966,10230,17531
328.0,5005,5056,125,391,1279,4172,11400
329.0,5000,4991,116,416,1496,15693,34770
330.0,5006,5015,131,891,1463,5890,17007
331.0,5000,5002,127,449,1373,10258,26202
332.0,5005,5005,118,347,1189,6208,10110
333.0,5005,5005,129,967,1599,10699,31008
334.001,5000,5001,119,289,792,3439,6168
335.0,5005,5005,131,323,1654,5767,9393
336.001,5004,5000,127,235,389,1426,2692
337.0,5001,4976,116,329,1868,18333,30409
338.0,5005,5033,139,394,1305,11005,21523
339.0,5000,5000,127,329,1454,7065,14520
340.0,5000,5000,136,355,2380,9199,14792
341.0,5005,5003,133,340,1548,5038,11060
342.0,5000,5002,129,314,1568,9626,13728
343.0,5001,4998,135,300,1081,4052,6739
344.0,5005,5007,132,297,1329,7679,12029
345.0,5005,5006,136,307,1280,4355,6388
346.0,5000,4997,110,234,485,1573,2537
347.0,5000,5002,118,308,1245,10929,16412
348.0,5000,5001,129,321,1511,8905,16584
349.0,5003,5004,132,278,481,6784,11618
350.0,5002,5002,132,368,4025,17621,23986
351.0,5000,4999,124,360,2730,11497,18971
352.0,5006,5005,112,312,2192,13837,19633
353.0,5000,5000,122,251,603,4251,6788
354.0,5004,4997,128,362,1388,6367,15346
355.0,5005,5001,131,419,1795,5395,7272
356.001,5000,5006,124,314,1573,5471,8039
357.0,5005,5010,129,399,1403,6724,12808
358.001,5000,5001,126,745,1565,12433,30045
359.001,5006,4992,123,384,1078,7186,16717
360.0,5004,5016,138,408,2206,6436,11484
361.0,5005,5005,133,329,1378,13278,25000
362.0,5000,4997,132,303,937,7027,22263
363.0,5005,4982,117,425,2149,11228,15430
364.001,5000,5026,136,495,2725,13012,27881
365.0,5005,4979,130,421,1196,4532,12634
366.0,5006,5030,143,472,1369,5056,14490
367.0,5005,5005,119,986,1849,33279,67247
368.0,5000,4998,115,294,802,12784,15604
369.0,5004,5006,133,351,1849,9394,20511
370.0,5001,4997,125,487,1329,10681,20023
371.0,5005,4974,127,540,2772,14220,27239
372.0,5005,5025,120,318,1333,7684,10268
373.0,5000,5015,128,236,362,1696,7817
374.0,5005,4974,111,311,1983,6886,10645
375.0,5006,5032,128,338,1319,11373,15509
376.0,5000,4992,140,446,1246,6376,11124
377.0,5005,5015,129,484,3194,15212,23778
378.0,5000,4989,128,325,1476,5982,9612
379.001,5000,4989,133,288,1205,6337,9722
380.0,5004,5028,135,324,1717,8588,13778
381.0,5000,5000,127,253,619,4928,8573
382.0,5001,4999,127,285,813,4108,7830
383.0,5005,4950,132,274,758,3440,4977
384.0,5000,5049,127,282,641,5279,9799
385.0,5005,5011,130,268,559,3463,6823
386.0,5005,4976,128,386,1489,6048,12619
387.0,5005,5028,126,302,1412,6410,14624
388.0,5000,5005,127,453,1749,9389,16615
389.0,5000,4985,129,298,1027,5032,10238
390.0,5005,5020,132,421,1615,6225,17417
391.0,5000,4991,123,332,1825,5801,14801
392.0,5001,5009,132,303,1190,3397,5518
393.001,5001,4943,131,399,3410,12298,19361
394.0,5004,5063,121,290,1290,4668,10526
395.0,5005,5005,126,340,1010,9832,22320
396.0,5005,5005,130,350,1631,8505,11596
397.0,5000,4961,127,364,3944,24495,40183
398.0,5005,5043,125,347,2169,5817,13602
399.0,5000,4966,134,346,1186,6894,11376
400.0,5001,5029,126,346,2851,8423,11379
401.0,5005,5012,127,360,1772,5810,9514
402.0,5005,4998,138,979,1376,8796,17660
403.0,4999,5004,128,556,1182,3406,8706
404.0,5006,5005,164,877,1405,31614,69795
405.0,5000,5001,149,1142,3397,16408,28877
406.0,5005,4988,123,277,899,5234,14080
407.0,5000,5017,138,318,968,2783,9194
408.0,5005,5005,133,303,1135,4948,8122
409.0,5005,5005,133,304,960,9349,13428
410.0,5005,4993,134,330,1096,8604,14386
411.0,5000,5011,122,404,2649,10343,18050
412.0,5006,4993,128,330,1266,6083,7977
413.0,4999,5011,137,443,3033,9763,25448
414.0,5005,5006,127,653,1308,5742,16216
415.0,5005,5004,141,358,2195,10410,18251
416.0,5001,5001,126,326,1771,6937,12556
417.0,5005,5004,123,325,1230,6622,13351
418.0,5004,5006,139,301,621,3208,5404
419.0,5001,4994,137,332,883,7557,20149
420.0,5000,4998,131,587,1190,14355,43873
421.0,5001,5007,125,426,1777,11518,15804
422.0,5004,5006,127,301,1511,11162,17654
423.0,5001,4996,120,302,1316,14400,18993
424.0,5004,5009,128,319,2603,16028,25557
425.001,5018,5017,126,356,1410,10627,18412
426.0,4986,4978,135,326,1725,5503,10176
427.0,5006,5014,132,253,621,2801,4173
428.0,5005,5004,115,291,976,3606,5977
429.0,5005,4989,141,370,1149,10818,23887
430.0,5000,5004,134,383,1162,6654,14614
431.0,5000,5013,124,248,449,2601,3803
432.0,5005,5005,139,350,903,7184,11253
433.0,5000,5000,129,366,2987,7818,11660
434.0,5005,4988,136,916,2330,31268,53297
435.0,5001,5017,123,272,637,3523,5841
436.0,5005,5004,129,292,849,4590,6815
437.0,5000,5001,130,247,409,1628,3807
438.0,5003,5004,129,325,1296,6607,14616
439.0,5007,5006,131,388,1274,6229,11238
440.0,5005,5005,130,385,1876,6977,12654
441.0,5000,5000,133,617,1221,8440,18017
442.0,5005,5005,137,402,1437,7958,13430
443.0,5000,5001,127,338,1416,7977,9867
444.0,5005,5004,121,290,814,3635,6208
445.0,5006,5005,124,360,2978,15912,33165
446.0,4999,4999,125,383,1061,2811,4815
447.0,5005,5006,138,954,1436,7986,23461
448.0,5001,5001,136,679,1510,7012,13204
449.0,5005,5005,141,567,1537,7810,17397
450.0,5000,4999,128,339,1176,6165,9861
451.0,5000,4998,139,387,1078,5417,16373
452.001,5001,4996,132,337,1428,7453,10480
453.0,5004,5012,130,287,571,13262,22639
454.0,5005,4998,143,333,1013,5410,8647
455.0,5000,5007,130,283,818,6404,10422
456.0,5005,5000,123,345,1053,8001,18002
457.0,5001,4983,137,311,1261,11104,23694
458.0,4996,5020,125,375,1420,11043,19990
459.0,5007,5005,123,427,1485,8177,13224
460.0,5000,5002,131,312,1646,40520,53482
461.0,5006,4989,127,349,1242,4111,8071
462.0,5000,4750,127,290,826,6909,38895
463.0,5005,5269,129,357,1965,7775,44433
464.0,5005,5006,130,290,1377,11508,26439
465.0,5000,5000,130,277,686,4495,9441
466.0,5000,5000,126,304,1009,3590,5198
467.0,5000,5000,124,321,1771,8103,10728
468.0,5005,5005,135,374,2184,11793,21445
469.0,5005,5005,121,262,596,5848,14299
470.0,5000,5000,135,325,1593,10476,13329
471.0,5000,5000,136,298,1181,14621,27606
472.0,5001,5000,125,314,1012,10854,21002
473.0,4999,5001,126,350,1626,6591,12361
474.0,5001,5000,141,551,1692,31817,59683
475.0,5005,4947,146,1080,2489,57252,79604
476.0,5001,5030,173,1012,1345,5266,11286
477.0,5004,5032,135,773,1386,12009,19825
478.0,5005,4982,125,350,1120,4195,8944
479.0,5000,5022,136,333,1153,12502,20963
480.0,5001,4994,132,322,1609,7825,11010
481.0,5005,5011,126,439,2393,10014,15216
482.0,5000,5000,130,305,966,6313,11438
483.0,5004,5005,120,296,1153,6762,10793
484.0,5001,5001,131,284,977,3404,6626
485.0,5004,5004,136,374,1226,4925,7567
486.0,5005,5004,119,265,656,6676,9466
487.0,5001,5002,133,317,942,7836,11827
488.0,5000,4998,122,446,1259,3015,4609
489.001,4981,4984,140,264,472,2694,4772
490.0,5024,5022,123,315,2211,10848,20735
491.001,4993,4995,122,342,1344,9584,18598
492.0,5012,4904,135,611,3708,9825,15417
493.0,5005,5110,129,618,4812,14851,24868
494.0,5000,4773,135,651,1350,6654,10814
495.0,5001,5222,137,966,2591,18288,33211
496.001,5003,5003,146,445,1385,7606,12086
497.0,5002,4919,152,834,1576,14856,36036
498.0,5005,5094,124,445,2345,10396,22921
499.0,5005,5005,129,297,1028,4954,10848
500.0,5000,5000,102,261,494,3260,5765
501.0,5005,5005,128,308,1069,13394,23051
502.0,5005,5003,136,297,824,2193,4960
503.0,5000,5002,135,473,1265,9021,13760
504.0,5000,5000,129,325,1305,6458,15143
505.0,5001,4995,146,739,1420,9176,27435
506.0,5004,5009,133,658,1873,9119,17367
507.0,5005,4989,122,289,1050,4641,11014
508.0,5006,5009,129,414,3285,8886,20769
509.0,5005,4960,128,360,1634,7643,12377
510.0,5005,5047,135,595,3491,11069,14531
511.0,5000,5014,134,325,2173,8026,16864
512.0,5003,5005,125,330,2134,7002,11574
513.0,5002,5000,127,419,2925,6621,9175
514.0,5000,5001,128,364,2066,6993,9856
515.0,5005,5005,140,474,1128,3524,9283
516.0,5000,4974,142,385,1121,23416,52102
517.0,5000,5026,140,333,1332,5045,9268
518.0,5005,4955,131,430,1551,11705,23998
519.0,5005,5050,128,302,735,7210,23125
520.0,5005,5009,120,297,1116,5975,9188
521.0,5001,5000,133,310,1118,18210,36177
522.0,5005,5006,127,434,5015,24226,33443
523.0,4999,4992,142,913,3414,13047,18208
524.0,5006,5011,126,305,827,4172,6770
525.0,5000,4995,133,408,1310,5397,9072
526.0,5005,4998,129,260,665,2810,9089
527.0,5001,5014,128,314,1398,6142,10095
528.0,5004,5003,103,242,610,1794,2943
529.0,5000,5001,138,372,1699,7762,12591
530.0,5001,4985,136,296,780,2448,6680
531.0,5005,5021,132,1092,3990,43215,64389
532.0,5005,5002,133,429,1851,9361,11737
533.0,5000,4998,121,328,1342,7974,12817
534.0,5005,5010,123,277,1249,4982,7247
535.0,5000,4994,129,313,1791,10237,17697
536.0,5000,4993,119,314,1184,5178,6982
537.0,5005,5018,123,355,1183,5379,11173
538.0,5000,5001,130,284,533,3430,6663
539.0,5005,4995,137,342,1013,13915,28410
540.0,5001,4933,139,355,3694,17623,24569
541.0,4999,5075,136,369,907,4450,11693
542.0,5005,4983,129,311,741,8267,18594
543.0,5005,5027,127,284,656,6677,12013
544.0,5000,4999,132,334,1183,13904,33124
545.0,5006,5005,121,280,797,4637,8712
546.0,5000,4945,118,246,412,3820,7012
547.0,5005,5050,126,318,1236,19178,28171
548.0,5000,5009,130,274,1017,4850,7668
549.0,5005,5006,121,375,2624,13424,18328
550.0,5000,5001,132,876,3752,12448,43163
551.0,5006,5004,131,862,1589,14628,17318
552.0,5000,5001,131,304,1183,10001,15334
553.0,5000,4957,119,310,2061,9567,16214
554.0,5004,4919,130,521,6538,24745,38987
555.0,5001,5120,131,403,2961,14948,24806
556.0,5004,5013,119,285,766,5052,7033
557.0,5001,4988,123,249,402,1451,5248
558.0,5005,5017,125,382,2772,9575,13945
559.0,5000,5001,129,308,1398,4990,7588
560.0,5000,5000,132,269,557,3642,14027
561.0,5005,5005,134,297,971,6035,15454
562.0,5005,5005,134,279,551,2901,8697
563.0,5000,5000,131,279,630,3167,8253
564.0,5000,4997,126,348,1359,19969,33575
565.0,5000,4990,139,413,2180,13028,18309
566.0,5001,4985,140,359,1152,11163,21208
567.0,5004,5033,144,296,948,5948,12519
568.0,5001,5000,130,334,1027,5703,8614
569.0,5004,5004,130,352,1220,6026,12701
570.0,5001,4989,124,392,1258,5810,36255
571.0,5005,5017,124,783,1475,5671,10216
572.0,5000,4995,147,770,1369,4860,8621
573.0,5000,5005,123,294,1006,6968,13893
574.0,5000,4992,136,388,1068,5200,14369
575.0,5005,5013,136,754,3205,9393,17612
576.0,5005,4988,103,325,1071,5429,7800
577.0,4999,5017,130,294,722,4411,6828
578.0,5001,5000,127,321,857,2905,4207
579.0,5001,5001,135,293,710,11201,18511
580.0,5004,5004,133,330,1312,27454,45419
581.0,5000,5001,139,322,2044,20718,41000
582.0,5005,5001,130,323,1416,10984,15450
583.0,5001,5004,125,325,1230,5400,10916
584.0,5004,5005,136,306,820,4985,9078
585.0,5001,4995,138,336,1894,8466,15360
586.0,5005,5010,126,267,595,2036,5379
587.0,5000,4999,133,271,730,7607,13069
588.0,5000,4980,125,281,763,3388,5833
589.0,5001,5021,131,313,761,8620,13317
590.0,5005,4990,132,304,838,4207,8392
591.0,4999,5011,131,406,1112,4347,7916
592.0,5006,5009,125,323,1047,3906,5921
593.0,5000,4990,128,310,1137,6134,10448
594.0,5004,5013,132,280,843,3424,4783
595.0,5001,5002,136,434,2406,10589,18747
596.0,5005,5005,134,301,1232,7778,18905
597.0,5005,5005,116,387,1024,5553,10607
598.0,5000,4998,135,292,637,6351,11204
599.0,5000,5002,117,384,1988,11320,21819
600.0,5005,4951,123,714,2549,17997,38234
601.0,5005,5058,147,772,1615,6059,13739
602.0,5005,5001,129,481,1439,7979,18438
603.0,5001,5000,132,607,1522,9309,16710
604.0,5005,5001,127,663,2246,10880,19603
605.0,4996,5006,132,362,1225,6895,16296
606.0,5008,5007,131,385,1230,6912,17400
607.0,5006,5003,134,803,3276,51066,69891
608.0,5000,4999,134,384,1522,13722,24098
609.0,5005,5008,130,616,2117,9191,13467
610.0,5005,5000,126,621,1604,17935,42500
611.0,5000,4995,122,636,1432,7891,30931
612.0,5005,5012,135,722,1735,13359,20767
