time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
262.0,2002,2002,141,208,304,373,868
263.0,2000,2000,139,202,290,371,497
264.0,2000,2000,137,203,289,374,736
265.0,2002,2002,147,216,331,1267,3305
266.0,2000,2000,143,220,327,472,2178
267.0,2000,2000,142,199,305,873,1688
268.001,2000,2000,135,210,317,391,1149
269.0,2002,2002,144,201,307,425,892
270.0,2002,2002,141,206,305,410,845
271.0,2000,2000,143,190,299,395,840
272.0,2002,2002,141,189,297,382,635
273.002,2001,1996,141,196,313,512,1091
274.0,2000,2006,147,195,251,461,3724
275.0,2002,2002,137,196,293,412,758
276.0,2000,2000,147,198,223,398,503
277.0,2001,2000,135,196,217,390,638
278.0,2001,2002,139,183,196,447,713
279.0,2000,2000,142,190,212,1207,1672
280.0,2001,1999,152,194,211,369,724
281.0,2002,2003,141,191,207,1056,2446
282.0,2002,2002,140,190,216,537,961
283.0,2000,2000,148,196,216,474,998
284.0,2002,2002,146,194,210,379,2017
285.0,2000,2000,144,195,211,421,1285
286.0,2002,2002,145,199,215,362,666
287.0,2002,2002,143,189,205,343,533
288.0,2000,2000,148,196,217,554,971
289.0,2002,2002,156,201,220,638,1453
290.0,2002,2002,129,192,212,546,2380
291.0,2002,2002,147,197,220,714,2201
292.0,2000,2000,145,200,219,482,2426
293.0,2000,2001,136,193,210,341,1467
294.0,2002,2002,138,188,215,353,619
295.0,2000,2000,140,191,214,460,756
296.0,2002,2002,145,189,208,342,691
297.0,2002,2001,144,188,210,323,494
298.0,2000,2001,142,194,219,436,1326
299.0,2000,2000,139,194,217,342,3167
300.0,2002,2002,144,190,213,281,688
301.0,2002,2002,142,191,214,325,682
302.0,2000,2000,138,191,215,273,423
303.0,2002,2002,149,192,217,384,761
304.0,2002,2002,147,200,222,659,2832
305.0,2000,2000,139,184,202,326,588
306.0,2000,2000,150,198,224,496,1729
307.0,2002,2002,142,190,211,393,1538
308.0,2002,2002,151,193,220,553,897
309.0,2000,2000,149,189,214,449,1297
310.0,2002,2002,147,198,230,530,1038
311.0,2000,2000,150,193,220,372,749
312.0,2002,2002,143,195,226,795,2238
313.0,2000,2000,141,191,218,739,1329
314.0,2002,2002,145,201,243,569,808
315.016,1921,1921,149,196,236,1506,2529
316.0,2083,2083,150,205,262,1205,3420
317.0,2002,2002,126,186,227,305,504
318.0,2002,2002,148,203,266,709,2193
319.0,2002,2002,142,197,249,346,612
320.0,2000,2000,140,207,287,720,1310
321.0,2002,2002,136,207,287,441,976
322.0,2001,2000,143,202,285,387,2111
323.0,2001,2002,136,201,286,2370,4605
324.0,2001,2000,144,206,299,384,511
325.0,2002,2002,146,197,290,382,684
326.0,2000,2000,139,200,294,389,690
327.0,2001,2002,146,198,302,388,469
328.0,2001,2000,144,197,301,377,524
329.004,1982,1982,141,189,284,359,501
330.0,2019,2020,135,190,297,890,2553
331.0,2001,2000,135,195,303,487,1036
332.0,2001,2002,135,196,297,398,677
333.0,2003,2002,134,192,294,427,2352
334.001,2000,2001,139,213,319,632,1117
335.0,2002,2001,135,196,300,393,722
336.0,2002,2002,137,205,313,393,444
337.001,2001,2001,139,205,301,398,857
338.001,2001,2001,137,200,297,381,505
339.0,2002,2002,126,198,283,400,695
340.0,2002,2001,138,204,240,396,735
341.0,2000,2001,132,192,219,368,674
342.0,2000,2000,144,204,233,397,756
343.0,2002,2002,132,201,225,387,619
344.0,2000,2000,132,197,217,359,513
345.0,2002,2002,139,194,212,444,1942
346.0,2000,2001,137,194,216,467,1184
347.0,2002,2001,147,199,219,467,782
348.0,2000,2001,144,195,214,397,824
349.0,2000,2000,138,186,214,736,1461
350.001,2001,2000,131,180,200,379,1094
351.001,2001,2002,133,179,196,579,1032
352.0,2002,2002,133,185,214,1419,2254
353.0,2002,2002,140,198,216,412,6476
354.0,2000,2000,131,185,201,353,625
355.0,2002,2001,129,195,213,356,726
356.0,2000,2001,130,186,206,431,797
357.0,2002,2002,117,179,195,335,481
358.002,1985,1985,141,191,209,406,771
359.0,2017,2017,135,188,209,563,1482
360.0,2000,2000,139,192,208,311,670
361.0,2002,2002,145,187,207,343,1036
362.0,2002,2002,137,189,208,329,565
363.0,2000,2000,141,196,214,279,519
364.0,2000,2000,144,186,203,240,497
365.0,2000,2000,150,205,225,332,660
366.0,2002,2002,132,195,218,647,1118
367.0,2000,2000,146,194,215,289,731
368.0,2000,2000,138,191,212,325,1159
369.0,2002,2002,138,195,213,358,863
370.0,2001,2000,133,191,217,603,1753
371.0,2002,2002,139,182,206,302,631
372.0,2001,2002,142,191,219,471,654
373.0,2000,2000,137,189,209,278,685
374.0,2002,2002,142,178,196,241,361
375.0,2000,2000,139,184,214,590,1094
376.0,2002,2002,140,190,220,477,1107
377.0,2000,2000,135,187,218,413,1105
378.0,2003,2002,131,186,222,338,649
379.0,2000,2000,139,195,242,454,1490
380.0,2002,2002,134,192,251,409,1024
381.0,2001,2002,145,193,250,341,1074
382.0,2003,2002,136,200,267,359,496
383.0,2002,2002,139,198,264,684,3115
384.0,2000,2000,142,189,262,353,607
385.0,2002,2002,137,195,264,335,406
386.0,2002,2002,137,197,291,368,426
387.0,2000,2000,134,193,287,358,415
388.0,2001,2002,132,196,291,383,630
389.0,2001,2000,137,191,293,357,469
390.0,2002,2002,138,189,296,357,404
391.0,2000,2000,137,195,305,364,618
392.0,2000,2000,131,198,315,393,443
393.0,2000,2000,134,185,295,357,429
394.0,2002,2002,128,194,297,365,436
395.0,2000,2000,143,196,304,368,403
396.0,2002,2002,140,201,318,785,3489
397.0,1999,2000,134,193,298,378,587
398.001,2001,2001,145,200,319,394,3146
399.0,2002,2001,140,194,298,369,433
400.0,2000,2000,137,195,308,383,529
401.0,2001,2002,141,194,312,385,456
402.0,2001,2000,141,192,313,386,845
403.0,2000,2000,145,197,312,383,475
404.001,2000,2000,145,197,316,403,5614
405.0,2002,2002,131,197,315,390,2260
406.0,2000,2001,143,197,320,715,3234
407.0,2002,2001,141,210,350,2397,5122
408.0,2000,2000,146,202,321,555,1642
409.0,2000,2001,137,198,301,421,867
410.0,2002,2002,146,194,309,433,1253
411.0,2002,2002,140,192,294,388,670
412.001,2000,1997,136,185,213,359,432
413.0,2002,2004,145,190,209,344,402
414.0,2000,2001,143,187,204,364,661
415.0,2002,2002,134,190,204,337,421
416.0,2000,1997,143,192,210,400,1162
417.002,2000,2000,136,193,212,502,905
418.0,2002,2005,138,196,216,427,1951
419.0,2002,2002,146,202,228,1159,3155
420.0,2002,2002,133,188,206,543,1085
421.0,2000,2000,140,196,212,364,680
422.0,2002,2002,140,190,206,312,946
423.0,2000,2000,152,203,222,367,909
424.001,2001,2001,139,203,220,619,2877
425.0,2001,2001,142,202,223,416,1621
426.0,2002,2002,147,195,214,461,848
427.0,2002,2002,141,195,220,540,1676
428.0,2002,2002,137,190,214,549,988
429.0,2000,2000,140,185,202,473,1101
430.0,2000,2000,135,186,208,645,1394
431.0,2002,2002,136,192,216,411,692
432.0,2001,2000,138,185,207,593,3412
433.0,2002,2002,142,188,208,302,732
434.0,2001,2002,131,179,203,352,903
435.0,2002,2002,140,185,210,528,3940
436.0,2000,2000,142,189,214,322,678
437.0,2003,2002,134,191,214,376,616
438.0,2002,2002,143,187,210,367,977
439.001,2000,2001,142,194,220,302,822
440.0,2002,2001,149,196,218,341,804
441.0,2001,2002,150,200,226,287,479
442.001,2001,2001,148,199,224,280,662
443.0,2001,2001,145,202,219,254,397
444.0,2001,2000,136,195,219,676,3642
445.001,2000,2001,148,195,216,477,1171
446.0,2002,2001,137,189,210,684,1015
447.0,2002,2002,152,196,215,289,562
448.001,2000,2001,142,201,223,910,4315
449.0,2002,2001,148,206,227,603,2967
450.0,2002,2002,149,200,223,382,716
451.0,2001,2002,151,201,220,285,966
452.0,2001,2000,144,197,214,296,487
453.0,2000,2000,140,194,215,353,876
454.0,2002,2002,133,190,214,408,1096
455.0,2000,1998,152,195,215,298,548
456.0,2002,2004,143,203,243,472,876
457.0,2000,2000,154,196,230,332,726
458.0,2000,2000,144,194,225,348,966
459.0,2000,2000,143,195,234,365,748
460.0,2002,2002,136,207,264,362,634
461.0,2000,1998,149,205,277,374,555
462.0,2002,2004,146,203,277,377,559
463.0,2000,2000,144,204,281,373,1178
464.0,2002,2003,146,191,269,370,987
465.0,2000,2000,146,192,278,331,379
466.0,2002,2001,139,204,307,495,3566
467.0,2002,2002,141,193,274,346,387
468.0,2000,2000,147,209,301,380,1154
469.0,2002,2002,141,187,264,345,489
470.0,2000,2001,143,204,314,397,793
471.0,2002,2001,149,193,297,398,1090
472.0,2000,2001,147,196,307,380,426
473.0,2000,2000,141,189,287,359,445
474.0,2002,2001,140,190,298,380,498
475.0,2002,2002,142,190,306,397,1653
476.0,2002,2002,148,202,309,389,447
477.0,2000,2001,149,196,309,363,420
478.001,2000,2000,151,199,314,398,654
479.001,2001,1998,141,202,319,396,1061
480.0,2001,2003,144,204,334,431,692
481.0,2000,2000,134,201,311,391,572
482.001,2001,2002,135,200,334,446,750
483.0,2001,2001,127,181,287,376,820
484.0,2002,2002,122,187,305,382,609
485.0,2000,2000,134,189,299,379,572
486.0,2002,2002,128,184,307,386,523
487.0,2002,2001,135,188,302,380,416
488.0,2000,2000,138,198,319,491,2310
489.0,2002,2003,139,191,295,398,566
490.0,2000,2000,147,192,223,377,692
491.0,2000,2000,143,192,222,1288,2365
492.0,2002,2002,142,194,219,394,791
493.0,2002,2002,140,192,208,355,762
494.001,2001,1999,140,191,209,892,1242
495.0,2000,2003,144,191,205,359,1248
496.0,2003,2002,138,190,208,1127,3230
497.0,2002,2002,144,191,208,364,967
498.0,2001,2000,145,191,207,355,1531
499.001,2000,1999,144,193,221,482,1161
500.001,2000,2001,147,199,218,393,767
501.0,2002,2002,142,195,214,373,1031
502.0,2002,2002,139,189,208,1481,2726
503.0,2002,2002,138,192,210,623,1585
504.0,2000,2000,136,191,210,1795,2529
505.0,2002,2002,139,191,210,364,676
506.001,2000,1999,141,195,217,442,719
507.0,2002,2003,139,196,217,403,785
508.001,2001,1999,146,196,220,411,1442
509.0,2001,2003,144,192,214,364,692
510.0,2002,2002,143,189,214,464,715
511.001,2000,2001,143,191,213,399,1806
512.0,2002,2002,140,185,207,530,1030
513.0,2002,2001,144,189,212,299,900
514.0,2002,2002,141,189,217,431,1832
515.0,2002,2003,137,191,219,509,1931
516.0,2000,1999,144,192,218,365,1785
517.0,2002,2003,145,192,220,675,1663
518.0,2000,2000,139,193,219,448,833
519.0,2002,2002,153,192,218,337,762
520.0,2002,2001,153,194,221,407,760
521.0,2002,2002,146,190,214,416,1253
522.0,2000,2001,148,191,217,569,1692
523.001,1999,1999,146,201,240,757,1202
524.0,2003,2003,149,201,228,830,2596
525.0,2000,2000,150,202,233,1093,2782
526.0,2002,2001,144,194,222,531,1011
527.0,2000,2001,156,203,234,968,1835
528.0,2000,2000,162,210,240,419,1200
529.001,2000,2000,160,211,255,1110,2308
530.001,2001,1999,150,194,219,430,1164
531.0,2001,2003,153,200,237,721,1377
532.001,2001,2000,152,207,252,371,558
533.0,2001,2002,148,205,254,440,873
534.0,2002,2002,149,211,282,676,1668
535.001,2001,2001,139,198,264,347,428
536.001,2000,2000,149,211,293,426,742
537.0,2001,2001,143,204,286,624,2183
538.0,2000,2000,146,206,300,386,505
539.0,2000,2000,131,200,286,568,1880
540.0,2002,2002,145,205,308,408,748
541.0,2001,2000,147,198,294,395,879
542.0,2001,2002,145,210,322,1368,4657
543.0,2001,2000,134,200,311,402,1576
544.0,2002,2002,142,200,303,388,754
545.0,2001,2002,134,196,299,371,727
546.0,2001,2000,143,195,291,364,484
547.0,2000,2000,142,186,280,351,541
548.001,2000,2001,147,202,305,379,791
549.0,2002,2001,133,199,312,388,1469
550.0,2001,2002,143,201,306,405,1620
551.0,2000,2000,137,204,313,605,1490
552.0,2003,2002,145,195,308,552,1644
553.001,2001,2000,147,195,306,383,1652
554.0,2001,2002,148,201,320,420,1913
555.0,2000,2000,133,192,299,376,615
556.0,2001,2002,139,193,311,379,544
557.001,2001,2001,148,198,308,574,1049
558.0,2001,2001,149,193,301,419,950
559.0,2003,2001,139,207,331,1828,3452
560.001,2000,2001,146,194,308,426,2562
561.001,2000,2000,144,198,323,1249,2166
562.0,2002,2002,143,189,302,397,1300
563.0,2000,2000,147,193,302,373,453
564.0,2002,2002,137,187,303,371,412
565.0,2000,2000,142,192,314,512,2304
566.0,2000,2000,146,190,299,408,1403
567.0,2000,2000,145,189,291,371,691
568.0,2002,2002,139,189,308,449,1770
569.0,2002,2002,144,194,309,404,611
570.0,2001,2002,148,194,287,372,469
571.0,2001,2000,138,188,296,391,495
572.0,2000,2000,139,181,234,331,390
573.0,2002,2002,132,184,292,430,1369
574.0,2002,2002,140,185,287,374,473
575.001,2001,2001,126,186,237,356,488
576.0,2001,2001,136,196,300,393,449
577.0,2000,2000,138,186,237,367,459
578.0,2002,2002,134,186,273,393,1184
579.0,2000,2000,134,184,252,352,632
580.0,2000,2000,132,191,295,379,581
581.0,2000,2000,134,188,288,381,1032
582.0,2002,2002,142,194,293,395,1110
583.0,2002,2002,132,193,291,380,433
584.0,2000,2000,139,194,222,367,420
585.0,2000,2000,137,199,245,367,737
586.0,2000,2000,130,198,259,372,623
587.0,2002,2002,137,197,287,366,458
588.0,2000,2000,124,197,271,357,553
589.0,2000,2001,136,202,234,366,494
590.0,2000,1999,138,211,298,898,2187
591.0,2002,2003,135,198,227,361,609
592.0,2000,2000,134,198,219,347,419
593.0,2002,2001,130,196,221,341,632
594.0,2002,2003,132,198,224,374,1083
595.0,2002,2002,138,202,226,378,1019
596.0,2002,2002,140,189,210,364,566
597.0,2000,1999,123,191,216,406,750
598.0,2002,2002,119,187,204,328,421
599.0,2000,2001,128,182,199,315,398
600.0,2000,2000,136,186,207,356,729
601.0,2999,2998,135,195,276,956,1851
602.0,3005,3006,137,188,233,428,1318
603.0,3003,3003,129,186,220,374,933
604.0,3004,3003,132,186,216,389,819
605.0,3005,3006,134,195,244,829,1724
606.0,3006,3006,131,193,243,571,1765
607.0,3006,3005,136,190,232,491,1270
608.001,2990,2988,131,191,239,1229,3355
609.0,3019,3021,129,187,229,561,1181
610.0,3002,3003,130,187,225,434,729
611.0,3006,3006,127,192,229,430,1094
612.0,3006,3005,130,187,222,363,455
613.0,3003,3004,132,190,230,396,704
614.0,3003,3003,128,189,231,391,876
615.0,3003,3003,133,188,231,398,1402
616.0,3003,3003,134,193,240,445,1351
617.0,3006,3006,133,186,222,424,988
618.0,3005,3005,130,188,228,405,989
619.0,3004,3004,129,193,249,466,1116
620.0,3006,3005,133,193,270,1212,3830
621.0,3005,3006,129,188,244,469,1404
622.0,3003,3003,125,188,247,457,895
623.001,3004,3004,127,189,250,668,1321
624.0,3005,3004,129,185,227,464,974
625.001,2989,2986,136,185,226,400,960
626.0,3020,3023,127,186,237,506,902
627.0,3006,3006,134,192,230,378,597
628.0,3003,3003,126,187,233,535,1813
629.0,3005,3006,128,179,224,564,1017
630.0,3004,3003,127,182,235,838,1573
631.0,3005,3006,133,186,225,354,477
632.0,3003,3003,129,181,216,393,1564
633.0,3003,3003,130,183,225,488,4817
634.002,3000,2999,131,181,233,664,1056
635.0,3007,3009,130,179,218,445,843
636.001,3004,3003,126,174,233,1837,5664
637.0,3005,3006,135,190,245,431,699
638.0,3006,3006,141,186,241,732,1907
639.0,3003,3003,133,184,250,595,1585
640.0,3003,3002,138,194,274,788,2018
641.0,3006,3006,137,184,222,361,583
642.0,3003,3003,138,189,237,487,5062
643.0,3005,3006,142,190,239,410,1125
644.0,3003,2988,134,190,245,468,1036
645.0,3006,3021,133,188,243,997,4079
646.0,3004,3003,134,183,220,358,451
647.0,3004,3005,125,188,234,422,644
648.0,3007,3006,136,182,224,372,553
649.0,3003,3003,139,191,256,678,5259
650.0,3003,3004,136,188,241,410,977
651.0,3006,3005,137,186,239,436,867
652.0,3003,3003,130,198,261,1012,4867
653.0,3003,3003,135,191,236,371,478
654.0,3003,3003,138,193,243,440,1070
655.0,3005,3006,135,198,250,392,637
656.0,3003,3003,137,197,242,434,1291
657.0,3006,3006,145,196,242,400,775
658.0,3003,3002,139,201,264,820,5542
659.001,3003,3003,137,186,228,419,1008
660.0,3006,3006,144,195,250,470,2182
661.001,3004,3004,141,192,249,463,1704
662.0,3005,3005,140,192,238,480,1694
663.0,3006,3006,127,195,234,395,834
664.001,3003,3003,136,188,246,517,888
665.0,3002,2996,135,197,238,417,687
666.0,3009,3015,141,194,232,418,913
667.001,3004,3004,141,197,249,527,809
668.0,3005,3004,141,201,249,400,703
669.0,3003,3003,132,192,236,638,1253
670.0,3006,3006,141,189,224,377,645
671.0,3003,3003,133,194,237,452,872
672.0,3002,3003,140,188,225,493,926
673.001,3004,3002,130,188,230,427,757
674.0,3005,3007,144,193,238,452,1153
675.0,3003,3003,139,191,227,380,1037
676.0,3003,3003,139,192,229,380,812
677.0,3006,3006,128,188,224,358,665
678.0,3006,3006,140,193,233,364,607
679.0,3003,3002,138,191,234,429,1801
680.0,3006,3006,137,191,232,424,845
