time,sent,received,latency_min,latency_median,latency_75th,latency_95th,latency_99th
281.0,6028,6030,128,346,1018,13616,20605
282.0,6029,6029,132,322,618,1873,7367
283.0,6024,6019,127,321,698,4305,9183
284.0,6023,6029,120,356,827,8402,32341
285.0,6030,6029,119,365,957,7842,15846
286.0,6028,6029,122,395,1162,15024,22764
287.0,6030,6028,127,358,742,20920,39736
288.001,6024,6025,120,340,1228,8588,12281
289.0,6029,6028,125,345,657,1726,5351
290.001,6083,6081,129,364,1247,8492,13948
291.0,5969,5971,110,334,688,7641,13772
292.0,6028,6029,127,301,771,5323,12475
293.0,6023,6022,119,358,796,15350,31007
294.0,6030,6030,124,491,1486,26408,36736
295.0,6024,6024,129,371,832,2664,5150
296.0,6024,6022,117,451,2551,22099,37549
297.0,6029,6022,129,370,985,19510,34228
298.0,6030,6040,124,314,583,3945,10318
299.0,6030,6030,130,383,1311,28949,46975
300.0,6024,6022,113,360,1723,8221,16128
301.0,6023,6024,132,417,999,10779,24354
302.0,6024,6025,125,344,698,11566,22755
303.0,6024,5922,117,398,965,7351,12307
304.0,6030,6132,142,394,856,3543,12919
305.0,6023,6018,131,396,898,11224,23700
306.0,6029,6035,120,535,3215,19351,26748
307.0,6024,6023,127,325,680,4102,9480
308.0,6024,6002,113,311,892,8560,16959
309.0,6029,6044,124,356,1153,10184,19388
310.001,6022,6031,132,450,843,9433,16770
311.0,6030,6029,127,403,1871,28685,45027
312.0,6030,6018,127,373,1866,14039,24921
313.0,6024,6035,123,381,1722,13487,19193
314.0,6028,5989,125,592,3697,18874,36243
315.0,6030,6069,123,388,895,15417,22019
316.0,6029,5990,115,468,3371,9779,13263
317.0,6024,6058,129,353,1286,8324,12969
318.0,6029,6021,129,351,785,9857,18641
319.0,6023,5962,126,337,741,6712,11285
320.0,6030,6096,136,361,1335,18614,33435
321.0,6024,6030,127,328,695,7729,21270
322.0,6029,6028,139,349,861,14153,28936
323.0,6023,5908,120,448,1365,12573,25221
324.0,6030,6144,130,365,1360,15290,27728
325.0,6023,6026,115,315,1198,9638,20529
326.0,6030,6029,119,340,720,6388,23287
327.0,6029,6030,118,341,1219,9579,13422
328.0,6024,6022,127,372,835,6708,12562
329.0,6024,6024,122,365,1385,10676,31312
330.0,6029,6029,132,397,957,13253,20526
331.0,6024,6025,113,377,1353,10148,17869
332.0,6029,5968,131,366,1356,13921,41380
333.0,6024,6084,131,324,692,5853,10412
334.0,6023,5979,125,356,887,7701,18875
335.0,6030,6075,122,396,1419,11927,22708
336.0,6029,6028,141,471,1483,39482,63534
337.0,6029,6030,127,335,701,10456,16917
338.0,6030,6029,119,375,1380,11735,18471
339.0,6029,6027,118,375,795,5610,13550
340.0,6023,6026,128,410,1206,5700,11601
341.0,6030,5933,120,332,771,4334,9455
342.0,6029,6125,127,354,809,10681,19119
343.0,6024,6022,118,319,1221,5205,7545
344.001,6025,6026,117,328,850,4182,7007
345.0,6027,6027,124,316,866,11998,19566
346.0,6024,6015,132,393,761,3752,7173
347.0,6023,6032,133,372,805,4464,11833
348.002,6022,6016,129,417,955,11658,23351
349.0,6030,5982,118,316,735,6651,18085
350.0,6028,6080,122,348,721,4473,7074
351.001,6024,6026,106,349,858,6767,16381
352.0,6029,6025,125,348,823,4651,8014
353.0,6024,6027,126,327,663,4667,12369
354.0,6028,6029,129,389,851,3687,12156
355.0,6029,6029,137,353,744,3470,9261
356.0,6024,6023,114,346,929,9121,14070
357.0,6024,6023,130,400,1426,10420,15878
358.0,6029,6030,132,397,1048,10337,27829
359.0,6023,6023,131,339,758,9001,26612
360.0,6024,6023,125,383,883,10630,18143
361.0,6028,6030,122,585,7351,43312,56182
362.0,6024,6005,131,334,684,5791,11389
363.0,6028,6048,126,338,705,8953,31759
364.0,6024,6023,129,424,1531,21007,35756
365.001,6023,6024,136,453,1027,11702,18591
366.0,6030,6028,142,388,1035,20462,33175
367.0,6029,6026,128,433,913,10884,32383
368.001,6023,6028,123,389,825,4074,7122
369.0,6029,5945,127,347,718,24205,38968
370.0,6023,6104,127,483,1160,8553,26733
371.0,6029,6027,130,388,840,7415,27442
372.0,6029,5993,126,337,854,7517,12482
373.0,6030,6067,126,327,582,2927,6423
374.0,6024,6007,129,349,923,10465,27446
375.0,6023,6003,126,355,1591,13118,20494
376.0,6029,6066,133,648,7438,61781,83184
377.0,6024,6024,126,450,1510,12147,17887
378.0,6029,6030,129,342,1009,7145,11247
379.0,6024,6024,123,454,3564,18360,31017
380.0,6029,6029,123,365,1066,7423,12679
381.0,6030,6028,126,449,2531,14218,22125
382.0,6023,6024,133,403,1138,9151,23408
383.0,6024,6025,128,400,1541,15074,19525
384.0,6030,6030,123,386,4236,26782,52796
385.0,6024,6021,130,404,1434,20373,32730
386.0,6029,6032,120,347,755,5479,11165
387.0,6029,5863,118,415,9373,49748,72926
388.0,6024,6157,132,365,1203,21009,39766
389.0,6030,6057,131,407,2067,10648,16759
390.0,6029,6033,134,397,2461,17166,27025
391.0,6029,6027,122,408,1972,8170,15303
392.0,6029,6032,132,438,782,4236,8784
393.0,6023,6018,123,309,592,4562,7687
394.0,6029,6031,128,355,762,5283,10494
395.0,6023,6026,125,304,544,6888,14805
396.0,6030,6030,129,372,1116,18425,30107
397.0,6024,6020,131,350,1294,6976,10293
398.0,6028,6032,130,346,715,3030,11036
399.0,6024,5966,135,419,1000,8355,16241
400.0,6024,6078,118,387,867,12559,24511
401.0,6028,6027,139,357,1033,15054,31790
402.0,6024,6028,120,332,679,6602,19352
403.0,6023,6023,111,431,2377,10041,12951
404.0,6024,6019,129,440,1149,5051,14955
405.0,6030,6035,128,325,911,6162,10402
406.0,6023,6016,123,428,1283,8989,13291
407.0,6030,6036,104,295,514,7363,17811
408.0,6029,6030,123,285,534,4238,10627
409.0,6023,6023,125,348,839,3875,8868
410.0,6023,6024,127,378,809,7407,12295
411.0,6028,6025,119,348,977,8799,15302
412.0,6030,6032,130,421,886,6543,25123
413.0,6024,6024,119,332,1481,9613,13413
414.0,6029,6024,120,418,923,8484,13910
415.0,6029,6035,123,485,1247,16862,25307
416.0,6024,6021,130,362,836,12292,16140
417.0,6029,6032,123,347,956,19584,43952
418.0,6030,6029,129,342,948,8813,17302
419.0,6029,6030,127,344,782,5308,8841
420.0,6029,6027,138,416,1627,14312,29827
421.0,6023,6023,129,330,932,6849,12541
422.0,6024,6022,123,511,3227,23015,35330
423.0,6029,6033,115,317,759,9012,14028
424.0,6023,6023,119,381,1589,10483,14635
425.0,6030,6029,133,368,978,17119,33042
426.0,6023,6019,134,345,806,10414,18203
427.0,6023,6028,126,471,871,5156,14114
428.0,6030,6030,134,393,848,4753,15619
429.0,6030,6027,136,435,1349,18113,34687
430.0,6024,6026,133,520,1384,13442,20502
431.0,6030,6021,129,360,843,15944,27408
432.0,6024,6030,124,359,890,7974,17273
433.0,6029,6033,118,329,711,5365,14642
434.0,6029,5983,127,315,903,7225,9810
435.0,6023,6068,128,350,1178,13816,20792
436.0,6030,6023,125,447,5348,23315,38763
437.0,6024,5876,135,522,1238,8458,20656
438.0,6025,6179,116,352,1801,21956,40098
439.0,6028,6028,122,573,2196,44040,63279
440.0,6024,6021,132,379,1296,6950,14800
441.0,6029,6027,130,423,3209,35473,51718
442.001,6018,5971,141,365,1018,14640,23636
443.0,6034,5986,124,509,927,10809,17284
444.0,6023,6122,129,511,926,4635,12965
445.0,6029,6032,127,555,924,3902,21633
446.0,6024,6023,134,401,1256,8009,17648
447.0,6029,6026,133,354,778,6160,18272
448.0,6023,6026,131,354,797,3627,6827
449.0,6024,6023,123,474,1967,11533,18720
450.0,6030,6031,122,365,875,8495,15743
451.0,6029,6029,112,343,865,5338,12821
452.0,6024,6002,129,375,1005,8105,14638
453.0,6030,6051,127,400,1242,18739,34753
454.0,6029,6031,126,588,2577,24248,51305
455.0,6025,5970,124,433,1368,14794,24638
456.0,6024,6030,125,364,935,6663,9993
457.0,6029,6076,118,351,788,7315,19490
458.0,6029,6030,122,349,882,7858,15807
459.0,6029,5988,129,337,749,7082,11698
460.0,6025,6062,121,328,759,10658,19126
461.0,6030,6029,131,372,829,7672,17354
462.0,6023,6025,121,314,693,6320,12012
463.0,6030,6026,134,408,1406,10839,15271
464.0,6029,6032,126,351,780,4995,12952
465.0,6023,6010,120,345,1111,6469,10338
466.0,6030,6045,127,379,1560,11228,16843
467.0,6024,6020,136,580,964,12621,21247
468.0,6029,5983,131,382,1576,18462,27790
469.0,6023,6011,128,366,979,7515,14630
470.0,6023,6085,113,389,1157,10037,12609
471.0,6029,6027,134,351,683,4218,13312
472.0,6025,6015,123,490,2929,22632,36019
473.0,6029,6040,117,400,1605,12347,37488
474.0,6023,6024,120,350,873,10622,22100
475.001,6025,6024,126,344,729,3323,8527
476.0,6028,6028,115,330,757,6388,10823
477.0,6024,6024,113,349,2322,7554,10644
478.0,6029,6029,125,354,1425,7323,14459
479.0,6023,6023,124,366,951,7872,17515
480.0,6023,5899,136,416,4043,75170,99748
481.0,6029,6154,126,929,9949,32110,40474
482.0,6030,5947,135,389,1036,11044,19172
483.0,6029,5925,133,461,2339,14290,26715
484.0,6024,6208,99,373,2336,35689,54001
485.0,6024,5787,128,463,3685,22879,35344
486.0,6029,6264,118,376,1387,8886,38521
487.0,6024,6026,122,377,1316,21918,41509
488.0,6023,5968,118,341,780,18743,30624
489.0,6028,6084,124,326,735,8296,19507
490.0,6025,6024,132,499,1506,11982,21617
491.0,6024,6024,124,360,1013,10561,18121
492.0,6028,6028,132,364,1220,21536,40912
493.0,6029,5842,129,349,1014,13572,21950
494.0,6023,6209,126,347,1205,10787,35150
495.0,6029,5986,121,395,791,3151,7257
496.0,6024,6055,118,351,868,14658,23262
497.0,6029,6041,117,388,1236,9047,15449
498.0,6024,6022,119,342,1043,14804,31953
499.0,6023,6017,138,384,822,5054,9457
500.0,6030,6033,143,570,6718,34453,58013
501.0,6023,6028,125,374,1027,6079,14029
502.0,6029,6028,120,343,859,8438,14020
503.0,6030,6031,135,353,1230,6192,11725
504.0,6024,6022,125,506,893,4936,11888
505.0,6028,6013,131,364,999,19965,24952
506.0,6029,6046,126,327,809,8975,16364
507.0,6024,6022,131,328,830,4705,10320
508.0,6029,6030,136,468,1140,5687,11103
509.0,6024,6023,124,388,830,5820,10189
510.0,6028,6031,121,374,786,5195,9448
511.0,6024,6022,130,362,766,3717,6731
512.0,6029,6030,123,422,1052,11279,22209
513.0,6024,6017,130,407,683,2319,8069
514.0,6023,6027,123,328,593,2980,7322
515.0,6029,5787,123,873,9799,29701,38883
516.0,6030,6272,112,331,3337,19412,42898
517.0,6024,6018,119,305,767,10102,15103
518.0,6030,6034,131,334,839,7450,13285
519.001,6025,5998,130,459,1024,6096,10603
520.0,6028,6047,122,384,2057,17557,33358
521.0,6023,6025,133,329,598,2529,4418
522.0,6030,6016,123,358,2450,13834,32562
523.0,6024,6046,125,436,1537,11288,27286
524.0,6029,6031,127,352,1016,7270,12207
525.0,6029,6027,122,309,781,9263,25591
526.0,6023,6014,126,340,753,11093,35951
527.0,6024,6035,119,302,789,6002,10382
528.0,6024,6022,129,452,1117,10322,19618
529.0,6030,6020,125,349,880,6933,14976
530.0,6023,6035,139,349,997,9479,18786
531.0,6024,5969,121,319,887,8158,14323
532.0,6029,6084,126,339,638,2982,10952
533.0,6023,6023,133,378,1515,8155,10939
534.0,6029,6028,127,439,2734,22949,31672
535.0,6030,6009,123,465,3009,14976,26843
536.0,6024,6041,130,348,1547,35364,56768
537.0,6029,6028,131,309,606,6165,12187
538.001,6021,6027,119,389,2916,19085,27979
539.001,6026,6026,132,371,1059,8311,13716
540.0,6029,6028,119,569,1327,14496,21245
541.0,6029,6029,133,433,1574,16966,26041
542.0,6030,6030,114,350,909,7667,13020
543.0,6023,6023,120,338,732,7239,16180
544.0,6024,6025,127,374,1054,23730,49890
545.0,6028,6027,123,364,2393,104289,121162
546.0,6024,6025,127,627,4356,16986,24385
547.0,6029,5978,123,350,929,7690,16088
548.0,6025,6071,130,554,4802,29081,54693
549.0,6029,6011,135,453,1488,6660,10525
550.0,6029,6015,134,392,885,10967,25464
551.0,6023,6053,122,357,1116,8996,13461
552.0,6023,6029,135,354,950,6011,13633
553.0,6024,5967,123,327,2016,12859,23752
554.0,6023,6080,129,350,726,3762,8812
555.0,6030,6029,126,366,1105,14782,25947
556.0,6024,6024,133,341,682,5112,14553
557.0,6029,6030,127,352,1252,13143,23761
558.0,6023,6023,128,359,1507,20125,32386
559.0,6030,6026,136,338,682,11665,20340
560.0,6023,6027,129,357,859,9019,16947
561.0,6030,6009,114,354,1623,8669,13906
562.0,6024,6044,130,346,796,8799,14697
563.0,6028,6029,126,480,1430,19839,43387
564.0,6030,6027,135,416,957,13800,25177
565.0,6029,6032,129,359,808,5048,8301
566.0,6024,6019,134,435,3200,13454,17893
567.0,6029,5960,136,424,1876,13935,17966
568.0,6024,6097,132,447,1238,10980,17624
569.0,6029,6012,125,350,931,8298,19089
570.0,6023,6036,132,534,942,5878,11223
571.0,6030,6034,126,333,798,7688,15579
572.0,6023,6022,123,313,1722,7149,9991
573.0,6030,6031,122,357,1166,11036,20501
574.0,6024,5994,115,468,1542,16968,25879
575.0,6029,6058,129,346,737,6886,19403
576.0,6029,6024,121,397,2122,19219,26533
577.003,6025,6032,126,330,861,6516,10655
578.0,6026,6024,131,378,851,7075,25783
579.0,6029,6030,127,357,1252,11294,18585
580.0,6024,6023,120,368,825,5073,8789
581.0,6029,6030,123,596,1465,11525,18881
582.0,6029,6018,130,333,1013,6355,10144
583.0,6024,6034,126,351,1361,8715,13334
584.0,6030,6027,122,339,1966,22647,30329
585.0,6020,6026,127,353,782,10521,23272
586.0,6033,6030,125,383,1129,10049,20055
587.0,6029,6029,134,371,1242,26043,43274
588.0,6028,5938,131,373,1032,15242,22237
589.0,6024,6113,119,315,725,6673,9384
590.0,6029,6030,116,438,1493,23943,31976
591.0,6024,6020,115,345,1021,7953,14845
592.0,6021,6024,127,394,1022,23611,37520
593.0,6028,6028,124,383,2416,11549,20628
594.0,6032,6033,123,377,1001,10823,19326
595.0,6029,6029,114,346,1003,8710,17982
596.0,6019,6019,130,368,1152,14699,25795
597.0,6034,6030,122,309,1218,8730,23723
598.0,6029,6031,122,421,895,8146,15774
599.0,6024,6025,126,319,736,5039,8445
600.0,6028,6025,123,1009,1734,8474,18540
601.0,6024,6018,132,925,1674,11587,19311
602.0,6029,6038,143,910,1781,8947,16288
603.0,6024,5994,130,1077,2665,19341,43051
604.0,6020,6049,137,687,1638,7404,16325
605.0,6024,6025,111,738,1705,10810,29051
606.0,6023,6018,131,1168,2311,11872,20747
607.0,6029,6018,130,1088,1814,19647,55891
608.0,6023,6031,133,900,1663,6421,10620
609.0,6028,6036,123,782,1671,14151,21184
610.0,6023,6016,126,1085,1790,9479,18805
611.0,6028,5944,139,759,1649,12428,15914
612.0,6020,6101,134,1117,1842,7737,12573
613.0,6028,6038,121,796,1617,8770,15121
614.0,6029,6029,133,1009,1861,28305,39849
615.0,6028,5992,116,856,1774,8682,13347
616.0,6024,6059,124,529,1548,9751,16089
617.0,6028,6028,138,633,1573,10191,18384
618.0,6024,6021,119,1070,1595,7994,14550
619.0,6023,6019,123,996,1985,14242,19987
