3216.000s    6028 msg/s   6019 msg/s 130/555/1282/7644/31705 µs
3217.000s    6030 msg/s   6024 msg/s 123/365/799/7366/21625 µs
3218.000s    6024 msg/s   6038 msg/s 124/514/1394/117721/159152 µs
3219.000s    6028 msg/s   6027 msg/s 122/448/966/5113/12944 µs
3220.000s    6024 msg/s   6025 msg/s 126/471/1134/6025/14082 µs
3221.000s    6029 msg/s   6030 msg/s 128/422/990/3651/16797 µs
3222.000s    6030 msg/s   6029 msg/s 123/398/900/2861/5919 µs
3223.000s    6021 msg/s   6017 msg/s 124/469/1000/3904/17614 µs
3224.000s    6023 msg/s   6023 msg/s 129/402/820/4301/9244 µs
3225.000s    6025 msg/s   6030 msg/s 120/374/703/9245/32860 µs
3226.000s    6029 msg/s   6028 msg/s 123/413/819/30619/65912 µs
3227.000s    6023 msg/s   6025 msg/s 111/462/1025/4668/13250 µs
3228.000s    6028 msg/s   6023 msg/s 133/449/986/2427/5300 µs
3229.000s    6030 msg/s   6032 msg/s 119/453/1227/17549/41700 µs
3230.000s    6021 msg/s   6023 msg/s 121/606/1711/41075/78495 µs
3231.000s    6028 msg/s   6029 msg/s 119/352/713/2244/6418 µs
3232.000s    6030 msg/s   6027 msg/s 128/446/1099/8990/38753 µs
3233.000s    6022 msg/s   6020 msg/s 126/426/858/2758/8322 µs
3234.000s    6028 msg/s   6031 msg/s 130/408/1163/6317/20676 µs
3235.000s    6028 msg/s   6029 msg/s 124/383/844/3389/9932 µs
3236.000s    6024 msg/s   6023 msg/s 127/480/1095/4140/8828 µs
3237.000s    6023 msg/s   6009 msg/s 122/536/1034/6236/15561 µs
3238.000s    6029 msg/s   6044 msg/s 134/528/1121/8199/36350 µs
3239.000s    6024 msg/s   6023 msg/s 132/464/1053/8061/20263 µs
3240.000s    6023 msg/s   6023 msg/s 128/587/1320/17984/37235 µs
3241.000s    6024 msg/s   6025 msg/s 124/454/990/6398/16822 µs
3242.000s    6030 msg/s   6028 msg/s 118/443/951/5276/19878 µs
3243.000s    6022 msg/s   6019 msg/s 136/623/1541/19155/28907 µs
3244.000s    6030 msg/s   6031 msg/s 123/404/951/8280/39685 µs
3245.000s    6030 msg/s   6034 msg/s 116/394/854/2947/15193 µs
3246.000s    6029 msg/s   6028 msg/s 133/536/1152/15706/39591 µs
3247.000s    6023 msg/s   6024 msg/s 139/535/1319/12189/40062 µs
3248.000s    6023 msg/s   5937 msg/s 126/362/951/3707/12403 µs
3249.000s    6024 msg/s   6108 msg/s 117/432/1153/12691/30070 µs
3250.000s    6029 msg/s   6031 msg/s 123/598/1883/33370/43221 µs
3251.000s    6028 msg/s   5951 msg/s 111/446/1070/2110/7282 µs
3252.000s    6023 msg/s   6083 msg/s 113/648/1590/22948/52800 µs
3253.000s    6030 msg/s   6045 msg/s 126/521/1204/9229/22662 µs
3254.000s    6024 msg/s   6024 msg/s 139/449/1167/10010/35027 µs
3255.000s    6029 msg/s   6030 msg/s 135/877/2111/56265/89701 µs
3256.000s    6030 msg/s   5738 msg/s 131/329/1027/2909/8807 µs
3257.000s    6024 msg/s   6310 msg/s 125/781/1951/23496/45287 µs
3258.000s    6027 msg/s   6031 msg/s 142/492/1275/6451/16598 µs
3259.000s    6023 msg/s   6024 msg/s 130/1083/16530/75254/98715 µs
3260.000s    6023 msg/s   6021 msg/s 132/636/1444/10639/29931 µs
3261.000s    6026 msg/s   6026 msg/s 138/560/1755/19922/24635 µs
3262.000s    6030 msg/s   6031 msg/s 126/523/1446/21700/38945 µs
3263.000s    6024 msg/s   6024 msg/s 119/502/1261/13742/24015 µs
3264.000s    6022 msg/s   6014 msg/s 121/545/1334/4587/8763 µs
3265.000s    6028 msg/s   6036 msg/s 115/612/1410/6474/11650 µs
3266.000s    6023 msg/s   6023 msg/s 131/441/1020/2439/11511 µs
3267.000s    6027 msg/s   6024 msg/s 127/432/1427/7646/23857 µs
3268.000s    6020 msg/s   6023 msg/s 122/502/1446/21336/31531 µs
3269.000s    6024 msg/s   6024 msg/s 120/451/1066/8458/15582 µs
3270.000s    6028 msg/s   6028 msg/s 124/436/1083/4295/15636 µs
3271.000s    6029 msg/s   6031 msg/s 120/396/952/7539/27178 µs
3272.000s    6029 msg/s   6026 msg/s 124/458/1415/5248/10149 µs
3273.000s    6024 msg/s   6026 msg/s 123/364/964/2150/8934 µs
3274.000s    6029 msg/s   6029 msg/s 124/384/957/33522/61623 µs
3275.000s    6025 msg/s   6024 msg/s 135/418/979/15207/40366 µs
3276.000s    6023 msg/s   6018 msg/s 128/448/1279/7949/38819 µs
3277.000s    6028 msg/s   6030 msg/s 113/498/1187/3490/7189 µs
3278.000s    6025 msg/s   6024 msg/s 136/581/1422/10734/20760 µs
3279.000s    6022 msg/s   6004 msg/s 124/601/1764/7838/13665 µs
3280.000s    6027 msg/s   6047 msg/s 121/448/1077/2606/7420 µs
3281.000s    6029 msg/s   6033 msg/s 110/441/973/2491/4970 µs
3282.000s    6025 msg/s   6018 msg/s 121/487/1249/2438/18437 µs
3283.000s    6029 msg/s   6035 msg/s 113/394/1022/2195/7776 µs
3284.000s    6026 msg/s   6010 msg/s 129/717/2236/24246/57465 µs
3285.000s    6022 msg/s   6037 msg/s 118/436/1060/5013/11925 µs
3286.000s    6028 msg/s   6028 msg/s 123/481/1159/11525/38226 µs
3287.000s    6024 msg/s   6025 msg/s 120/539/1414/26570/69039 µs
3288.000s    6024 msg/s   6018 msg/s 123/416/992/3239/15840 µs
3289.000s    6024 msg/s   6026 msg/s 119/608/1389/10418/18806 µs
3290.000s    5942 msg/s   5948 msg/s 130/452/1163/2668/5518 µs
3291.000s    6110 msg/s   6011 msg/s 116/685/1679/17802/31436 µs
3292.000s    6030 msg/s   6091 msg/s 134/776/2066/36112/72235 µs
3293.000s    6024 msg/s   6060 msg/s 134/495/1165/5384/13910 µs
3294.000s    6023 msg/s   6023 msg/s 135/551/1664/14771/29184 µs
3295.000s    6024 msg/s   6023 msg/s 136/458/1099/2222/4099 µs
3296.000s    6030 msg/s   6031 msg/s 127/415/1131/5230/13434 µs
3297.000s    6020 msg/s   5745 msg/s 135/604/1485/8034/15922 µs
3298.000s    6030 msg/s   6305 msg/s 134/517/1609/59742/103222 µs
3299.000s    6025 msg/s   6023 msg/s 139/597/1663/52538/84719 µs
3300.000s    6029 msg/s   6017 msg/s 120/527/1248/2590/10306 µs
3301.000s    6023 msg/s   5956 msg/s 131/387/883/2319/9585 µs
3302.000s    6024 msg/s   6048 msg/s 126/467/1030/5466/13731 µs
3303.000s    6019 msg/s   5679 msg/s 129/414/1671/20143/32327 µs
3304.000s    6029 msg/s   6423 msg/s 124/523/1333/23654/23908 µs
3305.000s    6025 msg/s   6027 msg/s 125/505/1351/73782/110738 µs
3306.000s    6029 msg/s   6029 msg/s 128/388/903/3443/15259 µs
3307.000s    6029 msg/s   6030 msg/s 138/479/1218/3178/7265 µs
3308.000s    6030 msg/s   6027 msg/s 125/566/1446/36439/55239 µs
3309.000s    6029 msg/s   6029 msg/s 123/484/1248/16493/31656 µs
3310.000s    6024 msg/s   6024 msg/s 119/404/878/3763/12025 µs
3311.000s    6023 msg/s   6024 msg/s 128/396/915/2444/7671 µs
3312.000s    6029 msg/s   6030 msg/s 121/531/1155/5423/9560 µs
3313.000s    6022 msg/s   6020 msg/s 110/401/989/9037/24103 µs
3314.000s    6029 msg/s   6026 msg/s 123/477/1117/7163/19919 µs
3315.000s    6024 msg/s   5993 msg/s 119/411/1049/6761/12886 µs
3316.000s    6030 msg/s   6059 msg/s 127/455/1173/18335/39712 µs
3317.000s    6029 msg/s   6034 msg/s 125/491/1205/2833/9444 µs
3318.000s    6029 msg/s   6031 msg/s 133/522/1365/4624/22822 µs
3319.000s    6028 msg/s   6027 msg/s 132/472/1251/4803/8964 µs
3320.000s    6023 msg/s   6025 msg/s 134/503/1123/2714/6703 µs
3321.000s    6023 msg/s   6022 msg/s 132/512/1317/8589/34918 µs
3322.000s    6025 msg/s   6016 msg/s 103/427/1041/11601/29473 µs
3323.000s    6027 msg/s   6037 msg/s 128/508/1463/18361/55157 µs
3324.000s    6024 msg/s   5843 msg/s 124/683/3745/101946/140035 µs
3325.000s    6023 msg/s   6128 msg/s 137/695/1794/19987/46569 µs
3326.000s    6026 msg/s   6102 msg/s 119/508/1504/19285/41750 µs
3327.000s    6023 msg/s   6023 msg/s 123/495/1431/26323/40270 µs
3328.000s    6020 msg/s   6019 msg/s 128/715/2371/16043/25569 µs
3329.000s    6028 msg/s   6028 msg/s 130/609/1513/5272/10018 µs
3330.000s    6029 msg/s   6030 msg/s 114/490/1042/9818/26393 µs
3331.000s    6024 msg/s   5964 msg/s 123/502/1275/11269/23393 µs
3332.000s    6029 msg/s   6084 msg/s 125/495/1265/15798/37421 µs
3333.000s    6023 msg/s   6027 msg/s 122/465/936/5175/8948 µs
3334.000s    6023 msg/s   6024 msg/s 123/437/962/8505/17022 µs
3335.000s    6029 msg/s   6025 msg/s 131/510/1193/2658/4280 µs
3336.000s    6029 msg/s   6032 msg/s 115/407/828/14033/49837 µs
3337.000s    6022 msg/s   6020 msg/s 117/529/1261/7341/16235 µs
3338.000s    6029 msg/s   6031 msg/s 116/360/770/3469/7073 µs
3339.000s    6022 msg/s   6020 msg/s 117/447/1279/32266/52413 µs
3340.000s    6021 msg/s   6024 msg/s 121/425/895/7090/12004 µs
3341.000s    6030 msg/s   6030 msg/s 127/417/951/3080/8854 µs
3342.000s    6023 msg/s   6023 msg/s 129/445/1068/2729/5746 µs
3343.000s    6025 msg/s   6021 msg/s 139/605/1706/16024/21840 µs
3344.000s    6030 msg/s   6032 msg/s 124/442/1080/22799/39118 µs
3345.000s    6022 msg/s   6024 msg/s 131/517/1151/3397/4961 µs
3346.000s    6023 msg/s   6019 msg/s 120/397/955/2195/7952 µs
3347.000s    6026 msg/s   6030 msg/s 133/592/1402/10715/27473 µs
3348.000s    6026 msg/s   6027 msg/s 134/482/1059/9104/20271 µs
3349.000s    6024 msg/s   5568 msg/s 130/467/1070/5679/18676 µs
3350.000s    6022 msg/s   6476 msg/s 126/638/1695/32858/75972 µs
3351.000s    6022 msg/s   6022 msg/s 128/453/1126/4159/11403 µs
3352.000s    6023 msg/s   6017 msg/s 112/397/889/7887/15340 µs
3353.000s    6030 msg/s   6022 msg/s 123/429/1086/5393/9537 µs
3354.000s    6029 msg/s   6044 msg/s 127/382/884/1856/7262 µs
3355.000s    6024 msg/s   6024 msg/s 131/467/1101/8402/39680 µs
3356.000s    6030 msg/s   6022 msg/s 126/349/1056/11649/34027 µs
3357.000s    6022 msg/s   6029 msg/s 121/481/1212/7030/12877 µs
3358.000s    6028 msg/s   6028 msg/s 135/456/896/2571/5263 µs
3359.000s    6024 msg/s   6025 msg/s 130/322/695/1762/8393 µs
3360.000s    6029 msg/s   6027 msg/s 127/389/1203/5331/8194 µs
3361.000s    6023 msg/s   5980 msg/s 133/452/1122/3940/10579 µs
3362.000s    6028 msg/s   6073 msg/s 123/594/1575/43104/65055 µs
3363.000s    6024 msg/s   6024 msg/s 121/412/1091/7291/33978 µs
3364.000s    6029 msg/s   6022 msg/s 120/425/1231/23391/54415 µs
3365.000s    6024 msg/s   6030 msg/s 125/476/1093/11506/23036 µs
3366.000s    6022 msg/s   6023 msg/s 123/372/743/3923/7921 µs
3367.000s    6024 msg/s   6023 msg/s 127/443/948/19446/36927 µs
3368.000s    6029 msg/s   6029 msg/s 121/530/1214/16168/33770 µs
3369.000s    6024 msg/s   6019 msg/s 111/429/883/14244/36145 µs
3370.000s    6023 msg/s   6029 msg/s 123/574/1271/9490/20303 µs
3371.000s    6030 msg/s   6030 msg/s 120/394/1116/3955/8823 µs
3372.000s    6022 msg/s   6019 msg/s 123/608/1725/72641/102065 µs
3373.000s    6029 msg/s   5989 msg/s 118/435/906/1926/2823 µs
3374.000s    6018 msg/s   6060 msg/s 130/460/1117/3280/7495 µs
3375.001s    6023 msg/s   6023 msg/s 135/549/1392/16180/27512 µs
3376.000s    6027 msg/s   6027 msg/s 129/894/4392/145422/170067 µs
3377.000s    6029 msg/s   6027 msg/s 120/426/1142/17791/30802 µs
3378.000s    6022 msg/s   6023 msg/s 120/489/1135/4180/8910 µs
3379.000s    6021 msg/s   6022 msg/s 133/554/1338/6690/15947 µs
3380.000s    6023 msg/s   6006 msg/s 119/583/1458/8535/25290 µs
3381.000s    6029 msg/s   5955 msg/s 125/385/957/2192/6254 µs
3382.000s    6023 msg/s   6113 msg/s 131/719/2060/29864/61867 µs
3383.000s    6027 msg/s   6027 msg/s 120/335/749/1950/5089 µs
3384.000s    6029 msg/s   6022 msg/s 125/368/861/2586/7796 µs
3385.000s    6023 msg/s   6030 msg/s 128/720/1734/7585/28520 µs
3386.000s    6029 msg/s   6028 msg/s 121/418/1209/6133/14853 µs
3387.000s    6021 msg/s   6022 msg/s 134/770/1949/34989/56896 µs
3388.000s    6027 msg/s   6026 msg/s 115/508/1401/9941/20849 µs
3389.000s    6028 msg/s   6026 msg/s 114/475/969/6418/10452 µs
3390.000s    6028 msg/s   6028 msg/s 121/497/1158/3544/7831 µs
3391.000s    6022 msg/s   6016 msg/s 129/370/779/2583/21602 µs
3392.000s    6030 msg/s   6033 msg/s 133/403/853/2316/4778 µs
3393.000s    6029 msg/s   6028 msg/s 124/632/1537/23296/56485 µs
3394.000s    6028 msg/s   6029 msg/s 126/563/1530/9004/23579 µs
3395.000s    6023 msg/s   5968 msg/s 134/420/1073/3916/7761 µs
3396.000s    6029 msg/s   6090 msg/s 121/339/1133/24968/35899 µs
3397.000s    6024 msg/s   6024 msg/s 125/473/1304/12055/27820 µs
3398.000s    6023 msg/s   6023 msg/s 134/570/1555/21121/34130 µs
3399.000s    6029 msg/s   6028 msg/s 138/559/1404/37147/49226 µs
3400.000s    6020 msg/s   6020 msg/s 119/526/1450/10932/16471 µs
3401.000s    6029 msg/s   6016 msg/s 130/881/2688/23113/41753 µs
3402.000s    6029 msg/s   6039 msg/s 136/411/981/2957/17565 µs
3403.000s    6023 msg/s   6028 msg/s 130/462/1223/7477/35746 µs
3404.000s    6030 msg/s   6028 msg/s 125/308/690/2531/17365 µs
3405.000s    6021 msg/s   6022 msg/s 123/651/1946/21427/62036 µs
3406.000s    6029 msg/s   6020 msg/s 125/427/1147/3677/8295 µs
3407.000s    6023 msg/s   6031 msg/s 118/453/1057/3572/7201 µs
3408.000s    6024 msg/s   6025 msg/s 128/440/1149/22828/39373 µs
3409.000s    6029 msg/s   6021 msg/s 124/500/1242/18823/29853 µs
3410.000s    6024 msg/s   6031 msg/s 126/392/909/5502/20532 µs
3411.000s    6023 msg/s   6018 msg/s 120/550/1402/6161/11554 µs
3412.000s    6030 msg/s   6036 msg/s 119/420/897/5002/13536 µs
3413.000s    6030 msg/s   6029 msg/s 118/464/1048/3340/11260 µs
3414.000s    6028 msg/s   6029 msg/s 125/417/944/4449/20451 µs
3415.000s    6023 msg/s   6020 msg/s 121/557/1198/9913/26044 µs
3416.000s    6023 msg/s   6022 msg/s 126/387/955/2019/5161 µs
3417.000s    6029 msg/s   6019 msg/s 114/438/990/4006/10752 µs
3418.000s    6030 msg/s   6043 msg/s 122/516/1289/7122/20441 µs
3419.000s    6022 msg/s   6022 msg/s 135/595/1420/6648/16449 µs
3420.000s    6025 msg/s   6025 msg/s 126/600/1961/19162/39713 µs
3421.000s    6024 msg/s   6017 msg/s 123/482/1004/2982/11624 µs
3422.000s    6029 msg/s   6037 msg/s 115/455/1113/8033/20513 µs
3423.000s    6028 msg/s   6025 msg/s 117/852/2496/31927/63075 µs
3424.000s    6023 msg/s   6021 msg/s 128/470/1399/5600/20947 µs
3425.000s    6022 msg/s   6026 msg/s 132/420/1055/4952/10438 µs
3426.000s    6029 msg/s   5618 msg/s 123/369/684/2027/26902 µs
3427.000s    6024 msg/s   6434 msg/s 109/437/1442/47542/88877 µs
3428.000s    6023 msg/s   5978 msg/s 134/541/1128/3437/17138 µs
3429.000s    6030 msg/s   6017 msg/s 116/361/764/3975/23613 µs
3430.000s    6022 msg/s   6081 msg/s 124/523/1376/3321/31608 µs
3431.000s    6030 msg/s   6020 msg/s 130/531/1546/9017/25486 µs
3432.000s    6023 msg/s   6030 msg/s 119/531/1349/7041/15560 µs
3433.000s    6023 msg/s   6022 msg/s 114/424/1024/14058/41327 µs
3434.000s    6030 msg/s   6033 msg/s 130/482/1461/66333/96221 µs
3435.000s    6021 msg/s   6021 msg/s 127/394/835/6270/24169 µs
3436.000s    6023 msg/s   6018 msg/s 120/400/887/2317/5053 µs
3437.000s    6029 msg/s   6035 msg/s 111/422/818/3064/13787 µs
3438.000s    6029 msg/s   6020 msg/s 133/511/1321/3139/27016 µs
3439.000s    6030 msg/s   6033 msg/s 136/455/1075/2695/7644 µs
3440.000s    6023 msg/s   6024 msg/s 125/700/1706/31358/66200 µs
3441.000s    6030 msg/s   6035 msg/s 119/661/1805/32735/43696 µs
3442.000s    6021 msg/s   6012 msg/s 124/593/1595/13173/33546 µs
3443.000s    6030 msg/s   6025 msg/s 131/609/1518/12715/22870 µs
3444.000s    6019 msg/s   6024 msg/s 134/546/1780/14621/21275 µs
3445.000s    6023 msg/s   6031 msg/s 122/425/972/9095/21069 µs
3446.000s    6025 msg/s   6023 msg/s 116/544/1237/4141/9857 µs
3447.000s    6022 msg/s   6022 msg/s 127/445/1071/4693/15245 µs
3448.001s    6025 msg/s   6024 msg/s 134/417/1022/9600/26906 µs
3449.000s    6027 msg/s   6031 msg/s 126/398/987/22817/48566 µs
3450.000s    6030 msg/s   6025 msg/s 126/383/1005/10180/41420 µs
3451.000s    6021 msg/s   6023 msg/s 118/665/2565/9526/20186 µs
3452.000s    6023 msg/s   6026 msg/s 127/512/1514/10413/37898 µs
3453.000s    6029 msg/s   6030 msg/s 113/379/807/3756/20293 µs
3454.000s    6024 msg/s   6023 msg/s 127/508/1211/6936/12657 µs
3455.000s    6030 msg/s   6030 msg/s 125/459/1060/2567/18327 µs
3456.000s    6022 msg/s   6019 msg/s 125/475/1237/4980/15319 µs
3457.000s    6027 msg/s   6030 msg/s 121/371/971/4968/15435 µs
3458.000s    6027 msg/s   6026 msg/s 134/450/1076/3849/8881 µs
3459.000s    6022 msg/s   6022 msg/s 129/410/853/3225/20037 µs
3460.000s    6029 msg/s   6030 msg/s 109/467/928/2575/7705 µs
3461.000s    6027 msg/s   6026 msg/s 123/433/1161/6150/9491 µs
3462.000s    6024 msg/s   6024 msg/s 134/728/2349/47616/87729 µs
3463.000s    6019 msg/s   6022 msg/s 114/492/1113/4121/9235 µs
3464.000s    6039 msg/s   6037 msg/s 125/594/1348/16037/24137 µs
3465.000s    6030 msg/s   6022 msg/s 119/517/1284/6886/15958 µs
3466.000s    6028 msg/s   6036 msg/s 132/410/1047/5033/12936 µs
3467.000s    6030 msg/s   6024 msg/s 122/365/746/1544/4373 µs
3468.000s    6022 msg/s   5988 msg/s 129/719/1888/40156/70654 µs
3469.000s    6029 msg/s   6069 msg/s 116/481/1246/6242/24288 µs
3470.000s    5947 msg/s   5947 msg/s 124/458/1187/12730/32092 µs
3471.000s    6109 msg/s   6108 msg/s 120/489/1192/6098/29480 µs
3472.000s    6023 msg/s   6023 msg/s 132/543/1109/3016/7277 µs
3473.000s    6028 msg/s   6023 msg/s 117/428/984/10508/21118 µs
3474.000s    6029 msg/s   6031 msg/s 118/445/1044/2306/6290 µs
3475.000s    6023 msg/s   6026 msg/s 136/515/1247/3558/7020 µs
3476.000s    6029 msg/s   5613 msg/s 130/524/1256/9015/20780 µs
3477.000s    6029 msg/s   6445 msg/s 127/515/1524/34670/75391 µs
3478.000s    6022 msg/s   6018 msg/s 121/392/955/3048/17540 µs
3479.000s    6021 msg/s   6025 msg/s 126/426/1248/7324/17383 µs
3480.000s    6029 msg/s   6027 msg/s 119/465/1095/4963/11275 µs
3481.000s    5907 msg/s   5911 msg/s 124/469/1093/10453/39871 µs
3482.000s    6139 msg/s   6134 msg/s 132/698/1778/9959/37582 µs
3483.000s    6029 msg/s   6031 msg/s 124/416/1006/3176/7092 µs
3484.000s    6023 msg/s   6025 msg/s 125/478/1049/2349/14108 µs
3485.000s    6030 msg/s   6028 msg/s 128/574/1347/13118/27533 µs
3486.000s    6023 msg/s   6020 msg/s 124/440/968/3630/11658 µs
3487.000s    6023 msg/s   5991 msg/s 125/399/810/8207/22084 µs
3488.000s    6021 msg/s   6056 msg/s 116/553/1485/8952/19080 µs
3489.000s    6028 msg/s   6021 msg/s 122/443/1064/3673/10996 µs
3490.000s    6021 msg/s   6028 msg/s 133/501/1250/3579/5533 µs
3491.000s    6022 msg/s   6022 msg/s 129/469/964/3072/6735 µs
3492.000s    6034 msg/s   6035 msg/s 123/473/1033/3038/15582 µs
3493.000s    6030 msg/s   6029 msg/s 126/430/980/5534/23484 µs
3494.000s    6024 msg/s   6024 msg/s 140/623/1499/18996/54307 µs
3495.000s    6029 msg/s   6027 msg/s 131/545/1372/6873/22317 µs
3496.000s    6020 msg/s   6020 msg/s 120/539/1232/8826/16842 µs
3497.000s    6030 msg/s   6022 msg/s 119/382/806/4156/18976 µs
3498.000s    6021 msg/s   6032 msg/s 127/577/1483/12332/42977 µs
3499.000s    6029 msg/s   6022 msg/s 130/427/959/2056/14765 µs
3500.000s    6028 msg/s   6034 msg/s 126/463/1051/5456/11486 µs
3501.000s    6023 msg/s   5944 msg/s 128/387/800/4462/9381 µs
3502.000s    6024 msg/s   6103 msg/s 124/755/2613/32324/44027 µs
3503.000s    6022 msg/s   5977 msg/s 128/492/1151/7416/26683 µs
3504.000s    6023 msg/s   6067 msg/s 134/519/1349/5742/25692 µs
3505.000s    6003 msg/s   6006 msg/s 128/447/1074/2192/6085 µs
3506.000s    6048 msg/s   6042 msg/s 122/576/1372/6545/10615 µs
3507.000s    6027 msg/s   6025 msg/s 132/489/1000/2621/5377 µs
3508.000s    6021 msg/s   6026 msg/s 123/744/1844/13398/27911 µs
3509.000s    6027 msg/s   6029 msg/s 129/432/1148/3941/7459 µs
3510.000s    6021 msg/s   5939 msg/s 121/470/1194/12248/18528 µs
3511.000s    6026 msg/s   6053 msg/s 130/425/1093/4686/10400 µs
3512.000s    6023 msg/s   6077 msg/s 121/661/1768/10089/17645 µs
3513.000s    6028 msg/s   6029 msg/s 118/386/814/2553/6410 µs
3514.000s    6028 msg/s   6028 msg/s 126/515/1262/15394/23361 µs
3515.000s    6024 msg/s   5979 msg/s 130/433/1569/7493/19906 µs
3516.000s    6025 msg/s   6070 msg/s 124/854/2267/17133/21081 µs
3517.000s    6030 msg/s   6029 msg/s 124/381/1033/2810/9973 µs
3518.000s    6022 msg/s   6023 msg/s 126/476/1195/3854/8375 µs
3519.000s    6028 msg/s   6028 msg/s 122/382/901/5187/31149 µs
3520.000s    6024 msg/s   6022 msg/s 125/463/1002/9341/15581 µs
3521.000s    6028 msg/s   6028 msg/s 121/402/1002/3088/9636 µs
3522.000s    6030 msg/s   6031 msg/s 116/556/1575/11463/17388 µs
3523.000s    6029 msg/s   6025 msg/s 132/488/1059/2051/7259 µs
3524.000s    6022 msg/s   6026 msg/s 122/534/1348/8496/17349 µs
3525.000s    6028 msg/s   6029 msg/s 129/654/1474/8356/32624 µs
3526.000s    6022 msg/s   6011 msg/s 128/413/1111/6430/9496 µs
3527.000s    6030 msg/s   6035 msg/s 129/490/1266/5637/27227 µs
3528.000s    6026 msg/s   6032 msg/s 112/569/2353/20611/23295 µs
3529.000s    6024 msg/s   6024 msg/s 124/425/1087/5408/19673 µs
3530.000s    6023 msg/s   6023 msg/s 130/418/866/3011/8124 µs
3531.000s    6023 msg/s   6015 msg/s 126/540/1273/4548/11464 µs
3532.000s    6024 msg/s   6032 msg/s 115/677/1947/72517/113318 µs
3533.000s    6028 msg/s   6024 msg/s 130/433/1154/31523/69376 µs
3534.000s    6023 msg/s   6026 msg/s 129/639/1824/35746/59577 µs
3535.000s    6024 msg/s   6017 msg/s 135/494/1194/3847/27341 µs
3536.000s    6023 msg/s   6031 msg/s 123/534/1297/15246/32962 µs
3537.000s    6024 msg/s   6021 msg/s 132/657/1714/62635/106141 µs
3538.000s    6030 msg/s   6033 msg/s 135/445/1029/2153/8440 µs
3539.000s    6024 msg/s   6021 msg/s 125/498/1248/8976/37486 µs
3540.000s    6029 msg/s   6031 msg/s 118/472/1104/10162/46255 µs
3541.000s    6024 msg/s   5917 msg/s 131/580/1522/19457/32047 µs
3542.000s    6021 msg/s   6124 msg/s 110/516/1544/16077/31235 µs
3543.000s    6023 msg/s   6027 msg/s 122/495/1213/11718/19251 µs
3544.000s    6031 msg/s   6025 msg/s 126/464/1187/6029/20058 µs
3545.000s    6028 msg/s   6035 msg/s 119/460/1238/4223/26793 µs
3546.000s    6024 msg/s   6017 msg/s 135/591/1607/35755/69048 µs
3547.000s    6030 msg/s   6037 msg/s 138/606/1395/10060/26318 µs
3548.000s    6024 msg/s   6011 msg/s 113/401/984/8964/22112 µs
3549.000s    6029 msg/s   6033 msg/s 126/379/949/3086/8794 µs
3550.000s    6026 msg/s   5989 msg/s 119/518/1164/3889/6629 µs
3551.000s    5880 msg/s   5927 msg/s 125/503/1159/3019/4544 µs
3552.000s    6168 msg/s   6165 msg/s 110/351/960/4013/10194 µs
3553.000s    6029 msg/s   6030 msg/s 124/359/876/2231/10571 µs
3554.000s    6023 msg/s   6023 msg/s 119/318/872/6710/14904 µs
3555.000s    6030 msg/s   6030 msg/s 125/454/992/2375/5976 µs
3556.000s    6030 msg/s   6030 msg/s 124/385/850/2098/8722 µs
3557.000s    6023 msg/s   6023 msg/s 124/489/1180/12333/20659 µs
3558.000s    6028 msg/s   5953 msg/s 129/374/978/5797/12544 µs
3559.000s    6028 msg/s   6100 msg/s 126/475/1162/3987/6657 µs
3560.000s    6023 msg/s   6025 msg/s 119/463/1202/5588/9911 µs
3561.000s    6023 msg/s   6018 msg/s 136/554/1398/6893/33866 µs
3562.000s    6028 msg/s   6025 msg/s 121/554/1746/10021/36255 µs
3563.000s    6023 msg/s   6024 msg/s 131/393/1233/3364/8239 µs
3564.000s    6023 msg/s   6022 msg/s 122/745/1595/8570/36360 µs
3565.000s    6030 msg/s   6037 msg/s 123/540/1252/3752/16784 µs
3566.000s    6029 msg/s   6028 msg/s 118/323/838/2164/7825 µs
3567.000s    6022 msg/s   6024 msg/s 121/569/1377/6503/12040 µs
3568.000s    6029 msg/s   6029 msg/s 128/602/1444/25002/39028 µs
3569.000s    6023 msg/s   5866 msg/s 112/587/1471/27171/40667 µs
3570.000s    6028 msg/s   6184 msg/s 134/511/1179/4224/6173 µs
3571.001s    6020 msg/s   6021 msg/s 128/498/1327/14302/41901 µs
3572.000s    6031 msg/s   6030 msg/s 130/632/1518/9675/23197 µs
3573.000s    6029 msg/s   6030 msg/s 121/375/1115/3869/10944 µs
3574.000s    5920 msg/s   5922 msg/s 128/547/1379/14527/40918 µs
3575.000s    6133 msg/s   6130 msg/s 127/565/1263/6931/13591 µs
3576.000s    6022 msg/s   6021 msg/s 131/645/1827/18195/28139 µs
3577.000s    6023 msg/s   6025 msg/s 122/406/1089/7198/24690 µs
3578.000s    6022 msg/s   6014 msg/s 133/490/1281/8121/15026 µs
3579.000s    6018 msg/s   6025 msg/s 130/777/3312/36715/46887 µs
3580.000s    6030 msg/s   6030 msg/s 124/485/1192/8035/16985 µs
3581.000s    6028 msg/s   5889 msg/s 129/533/1464/6910/18841 µs
3582.000s    6024 msg/s   6162 msg/s 116/479/1262/19165/37196 µs
3583.000s    6023 msg/s   6020 msg/s 128/408/1285/6195/17232 µs
3584.000s    6021 msg/s   6017 msg/s 126/554/1414/6012/12012 µs
3585.000s    6026 msg/s   6032 msg/s 116/632/1786/12818/20923 µs
